1.5731 1.9626 0.3895 0.048540
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.3869e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3856e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3856e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.3843e+03 
1.0 1.2871e+03 -3.1090e-02 0.0000e+00 0.0000e+00 -3.1090e-02 1.2858e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2858e+03 -5.3621e-01 0.0000e+00 0.0000e+00 5.3621e-01 1.2845e+03 
2.0 1.1144e+03 -6.6752e-02 0.0000e+00 0.0000e+00 -6.6752e-02 1.1131e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1131e+03 -1.9104e+00 0.0000e+00 0.0000e+00 1.9104e+00 1.1118e+03 
3.0 9.4922e+02 -7.0397e-02 0.0000e+00 0.0000e+00 -7.0397e-02 9.4797e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.4795e+02 -3.6285e+00 0.0000e+00 0.0000e+00 3.6285e+00 9.4671e+02 
4.0 8.0379e+02 -5.0111e-02 0.0000e+00 0.0000e+00 -5.0111e-02 8.0256e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.0252e+02 -5.2794e+00 0.0000e+00 0.0000e+00 5.2794e+00 8.0132e+02 
5.0 6.7972e+02 -2.4321e-02 0.0000e+00 0.0000e+00 -2.4321e-02 6.7853e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7844e+02 -6.6478e+00 0.0000e+00 0.0000e+00 6.6478e+00 6.7729e+02 
6.0 5.7571e+02 -1.1008e-02 0.0000e+00 0.0000e+00 -1.1008e-02 5.7455e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.7441e+02 -7.6487e+00 0.0000e+00 0.0000e+00 7.6487e+00 5.7332e+02 
7.0 4.8952e+02 -2.3221e-02 0.0000e+00 0.0000e+00 -2.3221e-02 4.8840e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.8821e+02 -8.2712e+00 0.0000e+00 0.0000e+00 8.2712e+00 4.8716e+02 
8.0 4.1868e+02 -6.6436e-02 0.0000e+00 0.0000e+00 -6.6436e-02 4.1759e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1733e+02 -8.5543e+00 0.0000e+00 0.0000e+00 8.5543e+00 4.1634e+02 
9.0 3.6069e+02 -1.3948e-01 0.0000e+00 0.0000e+00 -1.3948e-01 3.5963e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5932e+02 -8.5636e+00 0.0000e+00 0.0000e+00 8.5636e+00 3.5837e+02 
10.0 3.1328e+02 -2.3681e-01 0.0000e+00 0.0000e+00 -2.3681e-01 3.1226e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1188e+02 -8.3716e+00 0.0000e+00 0.0000e+00 8.3716e+00 3.1099e+02 
11.0 2.7446e+02 -3.5119e-01 0.0000e+00 0.0000e+00 -3.5119e-01 2.7346e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7303e+02 -8.0454e+00 0.0000e+00 0.0000e+00 8.0454e+00 2.7218e+02 
12.0 2.4251e+02 -4.7584e-01 0.0000e+00 0.0000e+00 -4.7584e-01 2.4154e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4106e+02 -7.6406e+00 0.0000e+00 0.0000e+00 7.6406e+00 2.4025e+02 
13.0 2.1607e+02 -6.0658e-01 0.0000e+00 0.0000e+00 -6.0658e-01 2.1512e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1459e+02 -7.1968e+00 0.0000e+00 0.0000e+00 7.1968e+00 2.1383e+02 
14.0 1.9402e+02 -7.3592e-01 0.0000e+00 0.0000e+00 -7.3592e-01 1.9309e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9253e+02 -6.7520e+00 0.0000e+00 0.0000e+00 6.7520e+00 1.9180e+02 
15.0 1.7549e+02 -8.6508e-01 0.0000e+00 0.0000e+00 -8.6508e-01 1.7458e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7399e+02 -6.3161e+00 0.0000e+00 0.0000e+00 6.3161e+00 1.7329e+02 
16.0 1.5975e+02 -9.9136e-01 0.0000e+00 0.0000e+00 -9.9136e-01 1.5886e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5824e+02 -5.9024e+00 0.0000e+00 0.0000e+00 5.9024e+00 1.5758e+02 
17.0 1.4625e+02 -1.1140e+00 0.0000e+00 0.0000e+00 -1.1140e+00 1.4538e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4473e+02 -5.5162e+00 0.0000e+00 0.0000e+00 5.5162e+00 1.4410e+02 
18.0 1.3455e+02 -1.2326e+00 0.0000e+00 0.0000e+00 -1.2326e+00 1.3369e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3303e+02 -5.1592e+00 0.0000e+00 0.0000e+00 5.1592e+00 1.3242e+02 
19.0 1.2430e+02 -1.3476e+00 0.0000e+00 0.0000e+00 -1.3476e+00 1.2346e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2316e+02 -4.8307e+00 0.0000e+00 0.0000e+00 4.8307e+00 1.2259e+02 
