1.5965 2.0810 0.4844 0.030171
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.5920e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5901e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5901e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.5883e+03 
1.0 1.5169e+03 -2.2234e-02 0.0000e+00 0.0000e+00 -2.2234e-02 1.5151e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5151e+03 -5.3829e-01 0.0000e+00 0.0000e+00 5.3829e-01 1.5133e+03 
2.0 1.3873e+03 -5.4389e-02 0.0000e+00 0.0000e+00 -5.4389e-02 1.3855e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3855e+03 -1.9797e+00 0.0000e+00 0.0000e+00 1.9797e+00 1.3837e+03 
3.0 1.2436e+03 -7.1419e-02 0.0000e+00 0.0000e+00 -7.1419e-02 1.2419e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2418e+03 -3.9209e+00 0.0000e+00 0.0000e+00 3.9209e+00 1.2401e+03 
4.0 1.0977e+03 -7.3386e-02 0.0000e+00 0.0000e+00 -7.3386e-02 1.0960e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0959e+03 -5.9462e+00 0.0000e+00 0.0000e+00 5.9462e+00 1.0942e+03 
5.0 9.5980e+02 -7.7247e-02 0.0000e+00 0.0000e+00 -7.7247e-02 9.5811e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.5803e+02 -7.7531e+00 0.0000e+00 0.0000e+00 7.7531e+00 9.5639e+02 
6.0 8.3558e+02 -1.0531e-01 0.0000e+00 0.0000e+00 -1.0531e-01 8.3393e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.3380e+02 -9.1709e+00 0.0000e+00 0.0000e+00 9.1709e+00 8.3222e+02 
7.0 7.2720e+02 -1.7538e-01 0.0000e+00 0.0000e+00 -1.7538e-01 7.2560e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.2540e+02 -1.0140e+01 0.0000e+00 0.0000e+00 1.0140e+01 7.2389e+02 
8.0 6.3459e+02 -2.9571e-01 0.0000e+00 0.0000e+00 -2.9571e-01 6.3303e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.3276e+02 -1.0683e+01 0.0000e+00 0.0000e+00 1.0683e+01 6.3131e+02 
9.0 5.5642e+02 -4.6501e-01 0.0000e+00 0.0000e+00 -4.6501e-01 5.5491e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5456e+02 -1.0868e+01 0.0000e+00 0.0000e+00 1.0868e+01 5.5318e+02 
10.0 4.9085e+02 -6.7517e-01 0.0000e+00 0.0000e+00 -6.7517e-01 4.8938e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.8896e+02 -1.0782e+01 0.0000e+00 0.0000e+00 1.0782e+01 4.8764e+02 
11.0 4.3594e+02 -9.1469e-01 0.0000e+00 0.0000e+00 -9.1469e-01 4.3451e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3402e+02 -1.0509e+01 0.0000e+00 0.0000e+00 1.0509e+01 4.3276e+02 
12.0 3.8985e+02 -1.1720e+00 0.0000e+00 0.0000e+00 -1.1720e+00 3.8846e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.8791e+02 -1.0122e+01 0.0000e+00 0.0000e+00 1.0122e+01 3.8670e+02 
13.0 3.5098e+02 -1.4382e+00 0.0000e+00 0.0000e+00 -1.4382e+00 3.4962e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4902e+02 -9.6756e+00 0.0000e+00 0.0000e+00 9.6756e+00 3.4786e+02 
14.0 3.1804e+02 -1.7044e+00 0.0000e+00 0.0000e+00 -1.7044e+00 3.1671e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1605e+02 -9.2119e+00 0.0000e+00 0.0000e+00 9.2119e+00 3.1495e+02 
15.0 2.8986e+02 -1.9690e+00 0.0000e+00 0.0000e+00 -1.9690e+00 2.8856e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8786e+02 -8.7509e+00 0.0000e+00 0.0000e+00 8.7509e+00 2.8681e+02 
16.0 2.6554e+02 -2.2294e+00 0.0000e+00 0.0000e+00 -2.2294e+00 2.6428e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6354e+02 -8.3073e+00 0.0000e+00 0.0000e+00 8.3073e+00 2.6253e+02 
17.0 2.4434e+02 -2.4852e+00 0.0000e+00 0.0000e+00 -2.4852e+00 2.4310e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4233e+02 -7.8868e+00 0.0000e+00 0.0000e+00 7.8868e+00 2.4136e+02 
18.0 2.2567e+02 -2.7366e+00 0.0000e+00 0.0000e+00 -2.7366e+00 2.2446e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2365e+02 -7.4910e+00 0.0000e+00 0.0000e+00 7.4910e+00 2.2273e+02 
