0.9918 1.0384 0.0467 0.232393
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 9.0224e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.0191e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.0191e+02 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 9.0158e+02 
1.0 7.8995e+02 -4.2901e-02 0.0000e+00 0.0000e+00 -4.2901e-02 7.8962e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.8962e+02 -3.6868e-01 0.0000e+00 0.0000e+00 3.6868e-01 7.8930e+02 
2.0 5.7769e+02 -9.1017e-02 0.0000e+00 0.0000e+00 -9.1017e-02 5.7737e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.7736e+02 -1.2132e+00 0.0000e+00 0.0000e+00 1.2132e+00 5.7706e+02 
3.0 3.9717e+02 -9.0800e-02 0.0000e+00 0.0000e+00 -9.0800e-02 3.9687e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9684e+02 -2.0392e+00 0.0000e+00 0.0000e+00 2.0392e+00 3.9656e+02 
4.0 2.7402e+02 -6.8797e-02 0.0000e+00 0.0000e+00 -6.8797e-02 2.7373e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7369e+02 -2.5656e+00 0.0000e+00 0.0000e+00 2.5656e+00 2.7343e+02 
5.0 1.9507e+02 -4.9367e-02 0.0000e+00 0.0000e+00 -4.9367e-02 1.9479e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9472e+02 -2.7905e+00 0.0000e+00 0.0000e+00 2.7905e+00 1.9449e+02 
6.0 1.4420e+02 -4.0308e-02 0.0000e+00 0.0000e+00 -4.0308e-02 1.4394e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4384e+02 -2.8082e+00 0.0000e+00 0.0000e+00 2.8082e+00 1.4363e+02 
7.0 1.1047e+02 -4.2235e-02 0.0000e+00 0.0000e+00 -4.2235e-02 1.1022e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1010e+02 -2.7024e+00 0.0000e+00 0.0000e+00 2.7024e+00 1.0990e+02 
8.0 8.7314e+01 -5.2333e-02 0.0000e+00 0.0000e+00 -5.2333e-02 8.7063e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.6927e+01 -2.5344e+00 0.0000e+00 0.0000e+00 2.5344e+00 8.6750e+01 
9.0 7.0852e+01 -6.6790e-02 0.0000e+00 0.0000e+00 -6.6790e-02 7.0602e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.0452e+01 -2.3414e+00 0.0000e+00 0.0000e+00 2.3414e+00 7.0290e+01 
10.0 5.8780e+01 -8.2447e-02 0.0000e+00 0.0000e+00 -8.2447e-02 5.8530e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.8368e+01 -2.1416e+00 0.0000e+00 0.0000e+00 2.1416e+00 5.8220e+01 
11.0 4.9703e+01 -9.6994e-02 0.0000e+00 0.0000e+00 -9.6994e-02 4.9452e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9279e+01 -1.9456e+00 0.0000e+00 0.0000e+00 1.9456e+00 4.9144e+01 
12.0 4.2723e+01 -1.0937e-01 0.0000e+00 0.0000e+00 -1.0937e-01 4.2469e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2289e+01 -1.7603e+00 0.0000e+00 0.0000e+00 1.7603e+00 4.2166e+01 
13.0 3.7252e+01 -1.1971e-01 0.0000e+00 0.0000e+00 -1.1971e-01 3.6995e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6809e+01 -1.5880e+00 0.0000e+00 0.0000e+00 1.5880e+00 3.6698e+01 
14.0 3.2885e+01 -1.2739e-01 0.0000e+00 0.0000e+00 -1.2739e-01 3.2626e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2434e+01 -1.4318e+00 0.0000e+00 0.0000e+00 1.4318e+00 3.2333e+01 
15.0 2.9346e+01 -1.3329e-01 0.0000e+00 0.0000e+00 -1.3329e-01 2.9082e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8887e+01 -1.2883e+00 0.0000e+00 0.0000e+00 1.2883e+00 2.8796e+01 
