1.0926 1.1549 0.0623 0.046999
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 2.9763e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9752e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9752e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 2.9740e+03 
1.0 2.4709e+03 -1.4834e-01 0.0000e+00 0.0000e+00 -1.4834e-01 2.4698e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4698e+03 -9.1558e-01 0.0000e+00 0.0000e+00 9.1558e-01 2.4686e+03 
2.0 1.6669e+03 -2.4815e-01 0.0000e+00 0.0000e+00 -2.4815e-01 1.6657e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6657e+03 -2.9010e+00 0.0000e+00 0.0000e+00 2.9010e+00 1.6646e+03 
3.0 1.1229e+03 -1.8099e-01 0.0000e+00 0.0000e+00 -1.8099e-01 1.1218e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1217e+03 -4.6367e+00 0.0000e+00 0.0000e+00 4.6367e+00 1.1206e+03 
4.0 8.1151e+02 -8.7317e-02 0.0000e+00 0.0000e+00 -8.7317e-02 8.1042e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.1034e+02 -5.6072e+00 0.0000e+00 0.0000e+00 5.6072e+00 8.0930e+02 
5.0 6.2836e+02 -1.4073e-02 0.0000e+00 0.0000e+00 -1.4073e-02 6.2729e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2717e+02 -6.0656e+00 0.0000e+00 0.0000e+00 6.0656e+00 6.2619e+02 
6.0 5.1078e+02 4.0369e-02 0.0000e+00 0.0000e+00 4.0369e-02 5.0975e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.0958e+02 -6.3026e+00 0.0000e+00 0.0000e+00 6.3026e+00 5.0865e+02 
7.0 4.2848e+02 7.4678e-02 0.0000e+00 0.0000e+00 7.4678e-02 4.2747e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2727e+02 -6.4121e+00 0.0000e+00 0.0000e+00 6.4121e+00 4.2639e+02 
8.0 3.6709e+02 8.8183e-02 0.0000e+00 0.0000e+00 8.8183e-02 3.6609e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6585e+02 -6.4195e+00 0.0000e+00 0.0000e+00 6.4195e+00 3.6502e+02 
9.0 3.1917e+02 8.2858e-02 0.0000e+00 0.0000e+00 8.2858e-02 3.1819e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1791e+02 -6.3419e+00 0.0000e+00 0.0000e+00 6.3419e+00 3.1713e+02 
10.0 2.8057e+02 6.2351e-02 0.0000e+00 0.0000e+00 6.2351e-02 2.7961e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7930e+02 -6.1938e+00 0.0000e+00 0.0000e+00 6.1938e+00 2.7855e+02 
11.0 2.4880e+02 3.0849e-02 0.0000e+00 0.0000e+00 3.0849e-02 2.4786e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4750e+02 -5.9923e+00 0.0000e+00 0.0000e+00 5.9923e+00 2.4680e+02 
12.0 2.2221e+02 -8.9359e-03 0.0000e+00 0.0000e+00 -8.9359e-03 2.2128e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2089e+02 -5.7533e+00 0.0000e+00 0.0000e+00 5.7533e+00 2.2023e+02 
13.0 1.9970e+02 -5.6090e-02 0.0000e+00 0.0000e+00 -5.6090e-02 1.9878e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9836e+02 -5.4893e+00 0.0000e+00 0.0000e+00 5.4893e+00 1.9774e+02 
14.0 1.8047e+02 -1.0733e-01 0.0000e+00 0.0000e+00 -1.0733e-01 1.7956e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7911e+02 -5.2165e+00 0.0000e+00 0.0000e+00 5.2165e+00 1.7852e+02 
15.0 1.6391e+02 -1.6353e-01 0.0000e+00 0.0000e+00 -1.6353e-01 1.6300e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6252e+02 -4.9371e+00 0.0000e+00 0.0000e+00 4.9371e+00 1.6197e+02 
16.0 1.4954e+02 -2.2289e-01 0.0000e+00 0.0000e+00 -2.2289e-01 1.4863e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4813e+02 -4.6569e+00 0.0000e+00 0.0000e+00 4.6569e+00 1.4761e+02 
17.0 1.3697e+02 -2.8453e-01 0.0000e+00 0.0000e+00 -2.8453e-01 1.3607e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3555e+02 -4.3809e+00 0.0000e+00 0.0000e+00 4.3809e+00 1.3506e+02 
18.0 1.2592e+02 -3.4851e-01 0.0000e+00 0.0000e+00 -3.4851e-01 1.2503e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2448e+02 -4.1112e+00 0.0000e+00 0.0000e+00 4.1112e+00 1.2402e+02 
19.0 1.1614e+02 -4.1557e-01 0.0000e+00 0.0000e+00 -4.1557e-01 1.1525e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1505e+02 -3.8480e+00 0.0000e+00 0.0000e+00 3.8480e+00 1.1464e+02 
20.0 1.0745e+02 -4.8643e-01 0.0000e+00 0.0000e+00 -4.8643e-01 1.0656e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0667e+02 -3.5918e+00 0.0000e+00 0.0000e+00 3.5918e+00 1.0628e+02 
21.0 9.9685e+01 -5.6158e-01 0.0000e+00 0.0000e+00 -5.6158e-01 9.8802e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.9172e+01 -3.3437e+00 0.0000e+00 0.0000e+00 3.3437e+00 9.8814e+01 
22.0 9.2715e+01 -6.4148e-01 0.0000e+00 0.0000e+00 -6.4148e-01 9.1836e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.2434e+01 -3.1046e+00 0.0000e+00 0.0000e+00 3.1046e+00 9.2102e+01 
23.0 8.6431e+01 -7.2644e-01 0.0000e+00 0.0000e+00 -7.2644e-01 8.5554e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.6353e+01 -2.8752e+00 0.0000e+00 0.0000e+00 2.8752e+00 8.6044e+01 
24.0 8.0743e+01 -8.1630e-01 0.0000e+00 0.0000e+00 -8.1630e-01 7.9869e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.0842e+01 -2.6560e+00 0.0000e+00 0.0000e+00 2.6560e+00 8.0554e+01 
25.0 7.5579e+01 -9.1019e-01 0.0000e+00 0.0000e+00 -9.1019e-01 7.4707e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.5833e+01 -2.4479e+00 0.0000e+00 0.0000e+00 2.4479e+00 7.5564e+01 
26.0 7.0875e+01 -1.0069e+00 0.0000e+00 0.0000e+00 -1.0069e+00 7.0004e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.1265e+01 -2.2509e+00 0.0000e+00 0.0000e+00 2.2509e+00 7.1013e+01 
27.0 6.6580e+01 -1.1057e+00 0.0000e+00 0.0000e+00 -1.1057e+00 6.5711e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7089e+01 -2.0649e+00 0.0000e+00 0.0000e+00 2.0649e+00 6.6853e+01 
28.0 6.2651e+01 -1.2063e+00 0.0000e+00 0.0000e+00 -1.2063e+00 6.1782e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.3265e+01 -1.8894e+00 0.0000e+00 0.0000e+00 1.8894e+00 6.3043e+01 
29.0 5.9049e+01 -1.3084e+00 0.0000e+00 0.0000e+00 -1.3084e+00 5.8180e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.9754e+01 -1.7240e+00 0.0000e+00 0.0000e+00 1.7240e+00 5.9545e+01 
30.0 5.5737e+01 -1.4119e+00 0.0000e+00 0.0000e+00 -1.4119e+00 5.4869e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.6523e+01 -1.5683e+00 0.0000e+00 0.0000e+00 1.5683e+00 5.6327e+01 
31.0 5.2685e+01 -1.5164e+00 0.0000e+00 0.0000e+00 -1.5164e+00 5.1817e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.3283e+01 -1.4219e+00 0.0000e+00 0.0000e+00 1.4219e+00 5.3105e+01 
32.0 4.9862e+01 -1.6213e+00 0.0000e+00 0.0000e+00 -1.6213e+00 4.8995e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.0285e+01 -1.2848e+00 0.0000e+00 0.0000e+00 1.2848e+00 5.0125e+01 
33.0 4.7244e+01 -1.7260e+00 0.0000e+00 0.0000e+00 -1.7260e+00 4.6377e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7506e+01 -1.1566e+00 0.0000e+00 0.0000e+00 1.1566e+00 4.7363e+01 
34.0 4.4809e+01 -1.8300e+00 0.0000e+00 0.0000e+00 -1.8300e+00 4.3942e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4924e+01 -1.0368e+00 0.0000e+00 0.0000e+00 1.0368e+00 4.4797e+01 
35.0 4.2539e+01 -1.9330e+00 0.0000e+00 0.0000e+00 -1.9330e+00 4.1672e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2519e+01 -9.2495e-01 0.0000e+00 0.0000e+00 9.2495e-01 4.2408e+01 
36.0 4.0420e+01 -2.0347e+00 0.0000e+00 0.0000e+00 -2.0347e+00 3.9552e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0275e+01 -8.2033e-01 0.0000e+00 0.0000e+00 8.2033e-01 4.0180e+01 
37.0 3.8438e+01 -2.1350e+00 0.0000e+00 0.0000e+00 -2.1350e+00 3.7570e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.8178e+01 -7.2217e-01 0.0000e+00 0.0000e+00 7.2217e-01 3.8098e+01 
38.0 3.6584e+01 -2.2338e+00 0.0000e+00 0.0000e+00 -2.2338e+00 3.5716e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6216e+01 -6.2979e-01 0.0000e+00 0.0000e+00 6.2979e-01 3.6151e+01 
39.0 3.4848e+01 -2.3312e+00 0.0000e+00 0.0000e+00 -2.3312e+00 3.3980e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4377e+01 -5.4267e-01 0.0000e+00 0.0000e+00 5.4267e-01 3.4326e+01 
40.0 3.3223e+01 -2.4272e+00 0.0000e+00 0.0000e+00 -2.4272e+00 3.2355e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2652e+01 -4.6038e-01 0.0000e+00 0.0000e+00 4.6038e-01 3.2615e+01 
41.0 3.1701e+01 -2.5217e+00 0.0000e+00 0.0000e+00 -2.5217e+00 3.0833e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1033e+01 -3.8270e-01 0.0000e+00 0.0000e+00 3.8270e-01 3.1009e+01 
42.0 3.0274e+01 -2.6144e+00 0.0000e+00 0.0000e+00 -2.6144e+00 2.9406e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9511e+01 -3.0947e-01 0.0000e+00 0.0000e+00 3.0947e-01 2.9500e+01 
43.0 2.8935e+01 -2.7051e+00 0.0000e+00 0.0000e+00 -2.7051e+00 2.8067e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8078e+01 -2.4041e-01 0.0000e+00 0.0000e+00 2.4041e-01 2.8080e+01 
44.0 2.7677e+01 -2.7937e+00 0.0000e+00 0.0000e+00 -2.7937e+00 2.6809e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6728e+01 -1.7518e-01 0.0000e+00 0.0000e+00 1.7518e-01 2.6742e+01 
45.0 2.6493e+01 -2.8798e+00 0.0000e+00 0.0000e+00 -2.8798e+00 2.5625e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5453e+01 -1.1349e-01 0.0000e+00 0.0000e+00 1.1349e-01 2.5479e+01 
46.0 2.5377e+01 -2.9635e+00 0.0000e+00 0.0000e+00 -2.9635e+00 2.4510e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4248e+01 -5.5014e-02 0.0000e+00 0.0000e+00 5.5014e-02 2.4286e+01 
47.0 2.4325e+01 -3.0446e+00 0.0000e+00 0.0000e+00 -3.0446e+00 2.3458e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3108e+01 5.9612e-04 0.0000e+00 0.0000e+00 -5.9612e-04 2.3158e+01 
48.0 2.3333e+01 -3.1229e+00 0.0000e+00 0.0000e+00 -3.1229e+00 2.2465e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2029e+01 5.3619e-02 0.0000e+00 0.0000e+00 -5.3619e-02 2.2090e+01 
49.0 2.2395e+01 -3.1986e+00 0.0000e+00 0.0000e+00 -3.1986e+00 2.1527e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1006e+01 1.0422e-01 0.0000e+00 0.0000e+00 -1.0422e-01 2.1078e+01 
50.0 2.1509e+01 -3.2715e+00 0.0000e+00 0.0000e+00 -3.2715e+00 2.0641e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0036e+01 1.5254e-01 0.0000e+00 0.0000e+00 -1.5254e-01 2.0119e+01 
51.0 2.0670e+01 -3.3415e+00 0.0000e+00 0.0000e+00 -3.3415e+00 1.9803e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9115e+01 1.9870e-01 0.0000e+00 0.0000e+00 -1.9870e-01 1.9208e+01 
52.0 1.9877e+01 -3.4087e+00 0.0000e+00 0.0000e+00 -3.4087e+00 1.9009e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8239e+01 2.4289e-01 0.0000e+00 0.0000e+00 -2.4289e-01 1.8343e+01 
53.0 1.9126e+01 -3.4729e+00 0.0000e+00 0.0000e+00 -3.4729e+00 1.8258e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7406e+01 2.8528e-01 0.0000e+00 0.0000e+00 -2.8528e-01 1.7521e+01 
54.0 1.8415e+01 -3.5342e+00 0.0000e+00 0.0000e+00 -3.5342e+00 1.7547e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6613e+01 3.2603e-01 0.0000e+00 0.0000e+00 -3.2603e-01 1.6739e+01 
55.0 1.7741e+01 -3.5926e+00 0.0000e+00 0.0000e+00 -3.5926e+00 1.6872e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5858e+01 3.6527e-01 0.0000e+00 0.0000e+00 -3.6527e-01 1.5994e+01 
56.0 1.7103e+01 -3.6481e+00 0.0000e+00 0.0000e+00 -3.6481e+00 1.6234e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5138e+01 4.0308e-01 0.0000e+00 0.0000e+00 -4.0308e-01 1.5284e+01 
57.0 1.6498e+01 -3.7007e+00 0.0000e+00 0.0000e+00 -3.7007e+00 1.5628e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4451e+01 4.3951e-01 0.0000e+00 0.0000e+00 -4.3951e-01 1.4607e+01 
58.0 1.5925e+01 -3.7504e+00 0.0000e+00 0.0000e+00 -3.7504e+00 1.5054e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3795e+01 4.7459e-01 0.0000e+00 0.0000e+00 -4.7459e-01 1.3961e+01 
