2.0502 2.1512 0.1011 0.033827
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.5210e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5190e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5190e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.5169e+03 
1.0 1.3417e+03 -6.8090e-02 0.0000e+00 0.0000e+00 -6.8090e-02 1.3396e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3396e+03 -5.6447e-01 0.0000e+00 0.0000e+00 5.6447e-01 1.3376e+03 
2.0 1.0407e+03 -1.5951e-01 0.0000e+00 0.0000e+00 -1.5951e-01 1.0387e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0387e+03 -1.8854e+00 0.0000e+00 0.0000e+00 1.8854e+00 1.0367e+03 
3.0 7.9268e+02 -2.1570e-01 0.0000e+00 0.0000e+00 -2.1570e-01 7.9069e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.9066e+02 -3.2409e+00 0.0000e+00 0.0000e+00 3.2409e+00 7.8869e+02 
4.0 6.1467e+02 -2.6983e-01 0.0000e+00 0.0000e+00 -2.6983e-01 6.1270e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.1264e+02 -4.1841e+00 0.0000e+00 0.0000e+00 4.1841e+00 6.1070e+02 
5.0 4.9169e+02 -3.4934e-01 0.0000e+00 0.0000e+00 -3.4934e-01 4.8975e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.8965e+02 -4.6699e+00 0.0000e+00 0.0000e+00 4.6699e+00 4.8775e+02 
6.0 4.0700e+02 -4.6431e-01 0.0000e+00 0.0000e+00 -4.6431e-01 4.0508e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0494e+02 -4.8183e+00 0.0000e+00 0.0000e+00 4.8183e+00 4.0308e+02 
7.0 3.4788e+02 -6.1562e-01 0.0000e+00 0.0000e+00 -6.1562e-01 3.4598e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4581e+02 -4.7524e+00 0.0000e+00 0.0000e+00 4.7524e+00 3.4399e+02 
8.0 3.0570e+02 -7.9818e-01 0.0000e+00 0.0000e+00 -7.9818e-01 3.0381e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0361e+02 -4.5703e+00 0.0000e+00 0.0000e+00 4.5703e+00 3.0183e+02 
9.0 2.7473e+02 -1.0048e+00 0.0000e+00 0.0000e+00 -1.0048e+00 2.7286e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7264e+02 -4.3413e+00 0.0000e+00 0.0000e+00 4.3413e+00 2.7089e+02 
