0.9023 0.9721 0.0698 0.042016
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 5.5737e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5720e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5720e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 5.5703e+03 
1.0 4.7748e+03 -3.2193e-01 0.0000e+00 0.0000e+00 -3.2193e-01 4.7732e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7732e+03 -2.1634e+00 0.0000e+00 0.0000e+00 2.1634e+00 4.7715e+03 
2.0 3.3202e+03 -6.9290e-01 0.0000e+00 0.0000e+00 -6.9290e-01 3.3186e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3185e+03 -6.9882e+00 0.0000e+00 0.0000e+00 6.9882e+00 3.3169e+03 
3.0 2.1551e+03 -7.4455e-01 0.0000e+00 0.0000e+00 -7.4455e-01 2.1535e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1533e+03 -1.1358e+01 0.0000e+00 0.0000e+00 1.1358e+01 2.1518e+03 
4.0 1.4101e+03 -6.7217e-01 0.0000e+00 0.0000e+00 -6.7217e-01 1.4086e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4084e+03 -1.3643e+01 0.0000e+00 0.0000e+00 1.3643e+01 1.4070e+03 
5.0 9.6182e+02 -6.1702e-01 0.0000e+00 0.0000e+00 -6.1702e-01 9.6036e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.5998e+02 -1.4138e+01 0.0000e+00 0.0000e+00 1.4138e+01 9.5869e+02 
6.0 6.8982e+02 -6.0481e-01 0.0000e+00 0.0000e+00 -6.0481e-01 6.8842e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.8792e+02 -1.3694e+01 0.0000e+00 0.0000e+00 1.3694e+01 6.8673e+02 
7.0 5.1818e+02 -6.3703e-01 0.0000e+00 0.0000e+00 -6.3703e-01 5.1681e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1622e+02 -1.2851e+01 0.0000e+00 0.0000e+00 1.2851e+01 5.1512e+02 
8.0 4.0457e+02 -7.0834e-01 0.0000e+00 0.0000e+00 -7.0834e-01 4.0323e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0256e+02 -1.1850e+01 0.0000e+00 0.0000e+00 1.1850e+01 4.0154e+02 
9.0 3.2607e+02 -8.0525e-01 0.0000e+00 0.0000e+00 -8.0525e-01 3.2474e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2401e+02 -1.0800e+01 0.0000e+00 0.0000e+00 1.0800e+01 3.2306e+02 
