1.4048 1.4170 0.0122 0.045536
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 2.9062e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9045e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9045e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 2.9028e+03 
1.0 2.3720e+03 -1.8575e-01 0.0000e+00 0.0000e+00 -1.8575e-01 2.3703e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3703e+03 -7.9986e-01 0.0000e+00 0.0000e+00 7.9986e-01 2.3686e+03 
2.0 1.5276e+03 -3.4787e-01 0.0000e+00 0.0000e+00 -3.4787e-01 1.5260e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5259e+03 -2.5839e+00 0.0000e+00 0.0000e+00 2.5839e+00 1.5243e+03 
3.0 9.7098e+02 -3.2857e-01 0.0000e+00 0.0000e+00 -3.2857e-01 9.6934e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.6929e+02 -4.2301e+00 0.0000e+00 0.0000e+00 4.2301e+00 9.6771e+02 
4.0 6.6570e+02 -2.8081e-01 0.0000e+00 0.0000e+00 -2.8081e-01 6.6409e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.6400e+02 -5.1995e+00 0.0000e+00 0.0000e+00 5.1995e+00 6.6248e+02 
5.0 4.9471e+02 -2.6273e-01 0.0000e+00 0.0000e+00 -2.6273e-01 4.9313e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9298e+02 -5.6252e+00 0.0000e+00 0.0000e+00 5.6252e+00 4.9153e+02 
6.0 3.9057e+02 -2.6834e-01 0.0000e+00 0.0000e+00 -2.6834e-01 3.8902e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.8882e+02 -5.7715e+00 0.0000e+00 0.0000e+00 5.7715e+00 3.8744e+02 
7.0 3.2141e+02 -2.9349e-01 0.0000e+00 0.0000e+00 -2.9349e-01 3.1987e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1963e+02 -5.7742e+00 0.0000e+00 0.0000e+00 5.7742e+00 3.1831e+02 
8.0 2.7227e+02 -3.3817e-01 0.0000e+00 0.0000e+00 -3.3817e-01 2.7074e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7046e+02 -5.6878e+00 0.0000e+00 0.0000e+00 5.6878e+00 2.6919e+02 
9.0 2.3559e+02 -4.0101e-01 0.0000e+00 0.0000e+00 -4.0101e-01 2.3408e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3375e+02 -5.5359e+00 0.0000e+00 0.0000e+00 5.5359e+00 2.3254e+02 
10.0 2.0726e+02 -4.7860e-01 0.0000e+00 0.0000e+00 -4.7860e-01 2.0575e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0539e+02 -5.3304e+00 0.0000e+00 0.0000e+00 5.3304e+00 2.0422e+02 
11.0 1.8485e+02 -5.6590e-01 0.0000e+00 0.0000e+00 -5.6590e-01 1.8333e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8293e+02 -5.0890e+00 0.0000e+00 0.0000e+00 5.0890e+00 1.8181e+02 
12.0 1.6675e+02 -6.6005e-01 0.0000e+00 0.0000e+00 -6.6005e-01 1.6522e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6480e+02 -4.8308e+00 0.0000e+00 0.0000e+00 4.8308e+00 1.6372e+02 
13.0 1.5187e+02 -7.6092e-01 0.0000e+00 0.0000e+00 -7.6092e-01 1.5034e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4989e+02 -4.5658e+00 0.0000e+00 0.0000e+00 4.5658e+00 1.4885e+02 
14.0 1.3945e+02 -8.6650e-01 0.0000e+00 0.0000e+00 -8.6650e-01 1.3792e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3743e+02 -4.3034e+00 0.0000e+00 0.0000e+00 4.3034e+00 1.3644e+02 
15.0 1.2895e+02 -9.7742e-01 0.0000e+00 0.0000e+00 -9.7742e-01 1.2740e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2689e+02 -4.0424e+00 0.0000e+00 0.0000e+00 4.0424e+00 1.2595e+02 
16.0 1.1995e+02 -1.0914e+00 0.0000e+00 0.0000e+00 -1.0914e+00 1.1840e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1786e+02 -3.7880e+00 0.0000e+00 0.0000e+00 3.7880e+00 1.1696e+02 
17.0 1.1216e+02 -1.2073e+00 0.0000e+00 0.0000e+00 -1.2073e+00 1.1060e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1004e+02 -3.5454e+00 0.0000e+00 0.0000e+00 3.5454e+00 1.0918e+02 
18.0 1.0535e+02 -1.3245e+00 0.0000e+00 0.0000e+00 -1.3245e+00 1.0377e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0320e+02 -3.3180e+00 0.0000e+00 0.0000e+00 3.3180e+00 1.0237e+02 
19.0 9.9319e+01 -1.4428e+00 0.0000e+00 0.0000e+00 -1.4428e+00 9.7732e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.7473e+01 -3.1071e+00 0.0000e+00 0.0000e+00 3.1071e+00 9.6694e+01 
20.0 9.3929e+01 -1.5613e+00 0.0000e+00 0.0000e+00 -1.5613e+00 9.2331e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.2356e+01 -2.9128e+00 0.0000e+00 0.0000e+00 2.9128e+00 9.1619e+01 
21.0 8.9064e+01 -1.6795e+00 0.0000e+00 0.0000e+00 -1.6795e+00 8.7456e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.7736e+01 -2.7350e+00 0.0000e+00 0.0000e+00 2.7350e+00 8.7039e+01 
22.0 8.4637e+01 -1.7969e+00 0.0000e+00 0.0000e+00 -1.7969e+00 8.3018e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.3531e+01 -2.5725e+00 0.0000e+00 0.0000e+00 2.5725e+00 8.2869e+01 
23.0 8.0578e+01 -1.9142e+00 0.0000e+00 0.0000e+00 -1.9142e+00 7.8950e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.9673e+01 -2.4232e+00 0.0000e+00 0.0000e+00 2.4232e+00 7.9044e+01 
24.0 7.6835e+01 -2.0319e+00 0.0000e+00 0.0000e+00 -2.0319e+00 7.5199e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.6114e+01 -2.2841e+00 0.0000e+00 0.0000e+00 2.2841e+00 7.5514e+01 
25.0 7.3369e+01 -2.1509e+00 0.0000e+00 0.0000e+00 -2.1509e+00 7.1726e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.2817e+01 -2.1533e+00 0.0000e+00 0.0000e+00 2.1533e+00 7.2245e+01 
26.0 7.0148e+01 -2.2710e+00 0.0000e+00 0.0000e+00 -2.2710e+00 6.8499e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.9750e+01 -2.0297e+00 0.0000e+00 0.0000e+00 2.0297e+00 6.9204e+01 
27.0 6.7142e+01 -2.3919e+00 0.0000e+00 0.0000e+00 -2.3919e+00 6.5487e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.6886e+01 -1.9132e+00 0.0000e+00 0.0000e+00 1.9132e+00 6.6364e+01 
28.0 6.4325e+01 -2.5131e+00 0.0000e+00 0.0000e+00 -2.5131e+00 6.2664e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4200e+01 -1.8034e+00 0.0000e+00 0.0000e+00 1.8034e+00 6.3700e+01 
29.0 6.1675e+01 -2.6340e+00 0.0000e+00 0.0000e+00 -2.6340e+00 6.0009e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.1670e+01 -1.7002e+00 0.0000e+00 0.0000e+00 1.7002e+00 6.1192e+01 
30.0 5.9174e+01 -2.7542e+00 0.0000e+00 0.0000e+00 -2.7542e+00 5.7503e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.9279e+01 -1.6034e+00 0.0000e+00 0.0000e+00 1.6034e+00 5.8821e+01 
31.0 5.6805e+01 -2.8733e+00 0.0000e+00 0.0000e+00 -2.8733e+00 5.5130e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.6750e+01 -1.5126e+00 0.0000e+00 0.0000e+00 1.5126e+00 5.6321e+01 
32.0 5.4555e+01 -2.9907e+00 0.0000e+00 0.0000e+00 -2.9907e+00 5.2877e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4350e+01 -1.4272e+00 0.0000e+00 0.0000e+00 1.4272e+00 5.3949e+01 
33.0 5.2414e+01 -3.1059e+00 0.0000e+00 0.0000e+00 -3.1059e+00 5.0733e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2067e+01 -1.3467e+00 0.0000e+00 0.0000e+00 1.3467e+00 5.1693e+01 
34.0 5.0374e+01 -3.2189e+00 0.0000e+00 0.0000e+00 -3.2189e+00 4.8691e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9891e+01 -1.2705e+00 0.0000e+00 0.0000e+00 1.2705e+00 4.9543e+01 
35.0 4.8428e+01 -3.3294e+00 0.0000e+00 0.0000e+00 -3.3294e+00 4.6744e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7814e+01 -1.1982e+00 0.0000e+00 0.0000e+00 1.1982e+00 4.7492e+01 
36.0 4.6570e+01 -3.4373e+00 0.0000e+00 0.0000e+00 -3.4373e+00 4.4887e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5830e+01 -1.1293e+00 0.0000e+00 0.0000e+00 1.1293e+00 4.5532e+01 
37.0 4.4797e+01 -3.5428e+00 0.0000e+00 0.0000e+00 -3.5428e+00 4.3114e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3933e+01 -1.0633e+00 0.0000e+00 0.0000e+00 1.0633e+00 4.3658e+01 
38.0 4.3104e+01 -3.6456e+00 0.0000e+00 0.0000e+00 -3.6456e+00 4.1422e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2119e+01 -9.9966e-01 0.0000e+00 0.0000e+00 9.9966e-01 4.1866e+01 
39.0 4.1486e+01 -3.7460e+00 0.0000e+00 0.0000e+00 -3.7460e+00 3.9807e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0382e+01 -9.3798e-01 0.0000e+00 0.0000e+00 9.3798e-01 4.0151e+01 
