1.5286 1.9392 0.4107 0.026721
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.5619e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5596e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5596e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.5574e+03 
1.0 1.4461e+03 -5.3291e-02 0.0000e+00 0.0000e+00 -5.3291e-02 1.4438e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4438e+03 -5.9994e-01 0.0000e+00 0.0000e+00 5.9994e-01 1.4416e+03 
2.0 1.2562e+03 -1.4910e-01 0.0000e+00 0.0000e+00 -1.4910e-01 1.2539e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2539e+03 -2.1355e+00 0.0000e+00 0.0000e+00 2.1355e+00 1.2517e+03 
3.0 1.0718e+03 -2.4248e-01 0.0000e+00 0.0000e+00 -2.4248e-01 1.0696e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0696e+03 -4.0380e+00 0.0000e+00 0.0000e+00 4.0380e+00 1.0674e+03 
4.0 9.0633e+02 -3.3250e-01 0.0000e+00 0.0000e+00 -3.3250e-01 9.0416e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.0410e+02 -5.8163e+00 0.0000e+00 0.0000e+00 5.8163e+00 9.0196e+02 
5.0 7.6562e+02 -4.3485e-01 0.0000e+00 0.0000e+00 -4.3485e-01 7.6348e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.6338e+02 -7.2092e+00 0.0000e+00 0.0000e+00 7.2092e+00 7.6129e+02 
6.0 6.5006e+02 -5.6738e-01 0.0000e+00 0.0000e+00 -5.6738e-01 6.4796e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4780e+02 -8.1330e+00 0.0000e+00 0.0000e+00 8.1330e+00 6.4576e+02 
7.0 5.5718e+02 -7.4216e-01 0.0000e+00 0.0000e+00 -7.4216e-01 5.5512e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5490e+02 -8.6103e+00 0.0000e+00 0.0000e+00 8.6103e+00 5.5291e+02 
8.0 4.8343e+02 -9.6218e-01 0.0000e+00 0.0000e+00 -9.6218e-01 4.8140e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.8111e+02 -8.7233e+00 0.0000e+00 0.0000e+00 8.7233e+00 4.7918e+02 
9.0 4.2508e+02 -1.2232e+00 0.0000e+00 0.0000e+00 -1.2232e+00 4.2308e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2273e+02 -8.5747e+00 0.0000e+00 0.0000e+00 8.5747e+00 4.2085e+02 
10.0 3.7878e+02 -1.5171e+00 0.0000e+00 0.0000e+00 -1.5171e+00 3.7681e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7641e+02 -8.2621e+00 0.0000e+00 0.0000e+00 8.2621e+00 3.7458e+02 
11.0 3.4173e+02 -1.8347e+00 0.0000e+00 0.0000e+00 -1.8347e+00 3.3979e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3935e+02 -7.8651e+00 0.0000e+00 0.0000e+00 7.8651e+00 3.3757e+02 
12.0 3.1168e+02 -2.1685e+00 0.0000e+00 0.0000e+00 -2.1685e+00 3.0977e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0929e+02 -7.4416e+00 0.0000e+00 0.0000e+00 7.4416e+00 3.0756e+02 
13.0 2.8692e+02 -2.5141e+00 0.0000e+00 0.0000e+00 -2.5141e+00 2.8504e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8452e+02 -7.0253e+00 0.0000e+00 0.0000e+00 7.0253e+00 2.8283e+02 
14.0 2.6619e+02 -2.8630e+00 0.0000e+00 0.0000e+00 -2.8630e+00 2.6433e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6378e+02 -6.6482e+00 0.0000e+00 0.0000e+00 6.6482e+00 2.6214e+02 
15.0 2.4854e+02 -3.2167e+00 0.0000e+00 0.0000e+00 -3.2167e+00 2.4671e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4612e+02 -6.3084e+00 0.0000e+00 0.0000e+00 6.3084e+00 2.4453e+02 
16.0 2.3325e+02 -3.5712e+00 0.0000e+00 0.0000e+00 -3.5712e+00 2.3144e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3083e+02 -6.0112e+00 0.0000e+00 0.0000e+00 6.0112e+00 2.2928e+02 
17.0 2.1980e+02 -3.9244e+00 0.0000e+00 0.0000e+00 -3.9244e+00 2.1801e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1738e+02 -5.7549e+00 0.0000e+00 0.0000e+00 5.7549e+00 2.1587e+02 
18.0 2.0778e+02 -4.2748e+00 0.0000e+00 0.0000e+00 -4.2748e+00 2.0602e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0536e+02 -5.5355e+00 0.0000e+00 0.0000e+00 5.5355e+00 2.0389e+02 
19.0 1.9691e+02 -4.6213e+00 0.0000e+00 0.0000e+00 -4.6213e+00 1.9517e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9511e+02 -5.3481e+00 0.0000e+00 0.0000e+00 5.3481e+00 1.9369e+02 
20.0 1.8698e+02 -4.9637e+00 0.0000e+00 0.0000e+00 -4.9637e+00 1.8525e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8574e+02 -5.1871e+00 0.0000e+00 0.0000e+00 5.1871e+00 1.8436e+02 
21.0 1.7782e+02 -5.3020e+00 0.0000e+00 0.0000e+00 -5.3020e+00 1.7611e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7709e+02 -5.0477e+00 0.0000e+00 0.0000e+00 5.0477e+00 1.7575e+02 
22.0 1.6931e+02 -5.6364e+00 0.0000e+00 0.0000e+00 -5.6364e+00 1.6763e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6905e+02 -4.9254e+00 0.0000e+00 0.0000e+00 4.9254e+00 1.6775e+02 
23.0 1.6137e+02 -5.9667e+00 0.0000e+00 0.0000e+00 -5.9667e+00 1.5971e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6154e+02 -4.8162e+00 0.0000e+00 0.0000e+00 4.8162e+00 1.6027e+02 
24.0 1.5392e+02 -6.2923e+00 0.0000e+00 0.0000e+00 -6.2923e+00 1.5228e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5447e+02 -4.7166e+00 0.0000e+00 0.0000e+00 4.7166e+00 1.5324e+02 
25.0 1.4690e+02 -6.6125e+00 0.0000e+00 0.0000e+00 -6.6125e+00 1.4528e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4780e+02 -4.6240e+00 0.0000e+00 0.0000e+00 4.6240e+00 1.4660e+02 
26.0 1.4027e+02 -6.9262e+00 0.0000e+00 0.0000e+00 -6.9262e+00 1.3867e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4149e+02 -4.5362e+00 0.0000e+00 0.0000e+00 4.5362e+00 1.4033e+02 
27.0 1.3400e+02 -7.2326e+00 0.0000e+00 0.0000e+00 -7.2326e+00 1.3242e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3551e+02 -4.4514e+00 0.0000e+00 0.0000e+00 4.4514e+00 1.3438e+02 
28.0 1.2806e+02 -7.5311e+00 0.0000e+00 0.0000e+00 -7.5311e+00 1.2649e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2983e+02 -4.3681e+00 0.0000e+00 0.0000e+00 4.3681e+00 1.2873e+02 
29.0 1.2242e+02 -7.8213e+00 0.0000e+00 0.0000e+00 -7.8213e+00 1.2087e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2444e+02 -4.2853e+00 0.0000e+00 0.0000e+00 4.2853e+00 1.2336e+02 
