1.1485 1.2830 0.1345 0.069451
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 8.6794e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.6735e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.6735e+02 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 8.6675e+02 
1.0 7.7584e+02 -2.2563e-02 0.0000e+00 0.0000e+00 -2.2563e-02 7.7525e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.7525e+02 -2.7359e-01 0.0000e+00 0.0000e+00 2.7359e-01 7.7466e+02 
2.0 6.2390e+02 -3.6362e-02 0.0000e+00 0.0000e+00 -3.6362e-02 6.2332e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2332e+02 -9.2328e-01 0.0000e+00 0.0000e+00 9.2328e-01 6.2274e+02 
3.0 4.9921e+02 -2.0349e-02 0.0000e+00 0.0000e+00 -2.0349e-02 4.9863e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9862e+02 -1.6235e+00 0.0000e+00 0.0000e+00 1.6235e+00 4.9806e+02 
4.0 4.0697e+02 2.9444e-03 0.0000e+00 0.0000e+00 2.9444e-03 4.0640e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0638e+02 -2.1772e+00 0.0000e+00 0.0000e+00 2.1772e+00 4.0583e+02 
5.0 3.3906e+02 1.6335e-02 0.0000e+00 0.0000e+00 1.6335e-02 3.3851e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3847e+02 -2.5548e+00 0.0000e+00 0.0000e+00 2.5548e+00 3.3794e+02 
6.0 2.8792e+02 1.1486e-02 0.0000e+00 0.0000e+00 1.1486e-02 2.8738e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8733e+02 -2.7856e+00 0.0000e+00 0.0000e+00 2.7856e+00 2.8682e+02 
7.0 2.4838e+02 -1.5057e-02 0.0000e+00 0.0000e+00 -1.5057e-02 2.4785e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4778e+02 -2.9005e+00 0.0000e+00 0.0000e+00 2.9005e+00 2.4728e+02 
8.0 2.1705e+02 -6.2877e-02 0.0000e+00 0.0000e+00 -6.2877e-02 2.1654e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1645e+02 -2.9286e+00 0.0000e+00 0.0000e+00 2.9286e+00 2.1597e+02 
9.0 1.9172e+02 -1.2913e-01 0.0000e+00 0.0000e+00 -1.2913e-01 1.9121e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9111e+02 -2.8960e+00 0.0000e+00 0.0000e+00 2.8960e+00 1.9065e+02 
10.0 1.7087e+02 -2.1000e-01 0.0000e+00 0.0000e+00 -2.1000e-01 1.7037e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7025e+02 -2.8233e+00 0.0000e+00 0.0000e+00 2.8233e+00 1.6981e+02 
11.0 1.5345e+02 -3.0166e-01 0.0000e+00 0.0000e+00 -3.0166e-01 1.5297e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5283e+02 -2.7257e+00 0.0000e+00 0.0000e+00 2.7257e+00 1.5241e+02 
