0.9039 0.9271 0.0233 0.045216
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 5.4972e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4956e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4956e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 5.4941e+03 
1.0 4.5138e+03 -3.7134e-01 0.0000e+00 0.0000e+00 -3.7134e-01 4.5122e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5122e+03 -1.5503e+00 0.0000e+00 0.0000e+00 1.5503e+00 4.5107e+03 
2.0 2.8860e+03 -7.1796e-01 0.0000e+00 0.0000e+00 -7.1796e-01 2.8844e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8844e+03 -5.0133e+00 0.0000e+00 0.0000e+00 5.0133e+00 2.8829e+03 
3.0 1.7571e+03 -6.6858e-01 0.0000e+00 0.0000e+00 -6.6858e-01 1.7556e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7555e+03 -8.1622e+00 0.0000e+00 0.0000e+00 8.1622e+00 1.7541e+03 
4.0 1.1228e+03 -5.2282e-01 0.0000e+00 0.0000e+00 -5.2282e-01 1.1213e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1212e+03 -9.8282e+00 0.0000e+00 0.0000e+00 9.8282e+00 1.1199e+03 
5.0 7.7172e+02 -4.3436e-01 0.0000e+00 0.0000e+00 -4.3436e-01 7.7033e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.7004e+02 -1.0225e+01 0.0000e+00 0.0000e+00 1.0225e+01 7.6885e+02 
6.0 5.6717e+02 -3.9817e-01 0.0000e+00 0.0000e+00 -3.9817e-01 5.6582e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.6545e+02 -9.9714e+00 0.0000e+00 0.0000e+00 9.9714e+00 5.6434e+02 
7.0 4.3946e+02 -3.9188e-01 0.0000e+00 0.0000e+00 -3.9188e-01 4.3813e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3769e+02 -9.4701e+00 0.0000e+00 0.0000e+00 9.4701e+00 4.3667e+02 
8.0 3.5431e+02 -4.0621e-01 0.0000e+00 0.0000e+00 -4.0621e-01 3.5299e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5250e+02 -8.9049e+00 0.0000e+00 0.0000e+00 8.9049e+00 3.5154e+02 
9.0 2.9423e+02 -4.3537e-01 0.0000e+00 0.0000e+00 -4.3537e-01 2.9292e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9237e+02 -8.3359e+00 0.0000e+00 0.0000e+00 8.3359e+00 2.9148e+02 
10.0 2.4990e+02 -4.7235e-01 0.0000e+00 0.0000e+00 -4.7235e-01 2.4858e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4799e+02 -7.7695e+00 0.0000e+00 0.0000e+00 7.7695e+00 2.4716e+02 
11.0 2.1609e+02 -5.0914e-01 0.0000e+00 0.0000e+00 -5.0914e-01 2.1476e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1413e+02 -7.2164e+00 0.0000e+00 0.0000e+00 7.2164e+00 2.1336e+02 
12.0 1.8957e+02 -5.4243e-01 0.0000e+00 0.0000e+00 -5.4243e-01 1.8823e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8757e+02 -6.6928e+00 0.0000e+00 0.0000e+00 6.6928e+00 1.8685e+02 
13.0 1.6827e+02 -5.7383e-01 0.0000e+00 0.0000e+00 -5.7383e-01 1.6691e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6621e+02 -6.1997e+00 0.0000e+00 0.0000e+00 6.1997e+00 1.6555e+02 
14.0 1.5083e+02 -6.0267e-01 0.0000e+00 0.0000e+00 -6.0267e-01 1.4945e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4872e+02 -5.7387e+00 0.0000e+00 0.0000e+00 5.7387e+00 1.4811e+02 
15.0 1.3632e+02 -6.3234e-01 0.0000e+00 0.0000e+00 -6.3234e-01 1.3492e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3416e+02 -5.2956e+00 0.0000e+00 0.0000e+00 5.2956e+00 1.3360e+02 
16.0 1.2410e+02 -6.6118e-01 0.0000e+00 0.0000e+00 -6.6118e-01 1.2268e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2189e+02 -4.8724e+00 0.0000e+00 0.0000e+00 4.8724e+00 1.2138e+02 
17.0 1.1370e+02 -6.8935e-01 0.0000e+00 0.0000e+00 -6.8935e-01 1.1226e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1145e+02 -4.4738e+00 0.0000e+00 0.0000e+00 4.4738e+00 1.1098e+02 
18.0 1.0477e+02 -7.1827e-01 0.0000e+00 0.0000e+00 -7.1827e-01 1.0330e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0247e+02 -4.1020e+00 0.0000e+00 0.0000e+00 4.1020e+00 1.0205e+02 
19.0 9.7020e+01 -7.4920e-01 0.0000e+00 0.0000e+00 -7.4920e-01 9.5518e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.4939e+01 -3.7561e+00 0.0000e+00 0.0000e+00 3.7561e+00 9.4583e+01 
20.0 9.0230e+01 -7.8205e-01 0.0000e+00 0.0000e+00 -7.8205e-01 8.8701e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.8344e+01 -3.4346e+00 0.0000e+00 0.0000e+00 3.4346e+00 8.8043e+01 
21.0 8.4233e+01 -8.1589e-01 0.0000e+00 0.0000e+00 -8.1589e-01 8.2678e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.2518e+01 -3.1377e+00 0.0000e+00 0.0000e+00 3.1377e+00 8.2266e+01 
22.0 7.8895e+01 -8.5002e-01 0.0000e+00 0.0000e+00 -8.5002e-01 7.7315e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.7333e+01 -2.8648e+00 0.0000e+00 0.0000e+00 2.8648e+00 7.7123e+01 
23.0 7.4110e+01 -8.8460e-01 0.0000e+00 0.0000e+00 -8.8460e-01 7.2505e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.2682e+01 -2.6133e+00 0.0000e+00 0.0000e+00 2.6133e+00 7.2510e+01 
24.0 6.9792e+01 -9.2095e-01 0.0000e+00 0.0000e+00 -9.2095e-01 6.8165e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.8486e+01 -2.3786e+00 0.0000e+00 0.0000e+00 2.3786e+00 6.8348e+01 
25.0 6.5881e+01 -9.6060e-01 0.0000e+00 0.0000e+00 -9.6060e-01 6.4231e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4684e+01 -2.1572e+00 0.0000e+00 0.0000e+00 2.1572e+00 6.4576e+01 
26.0 6.2324e+01 -1.0038e+00 0.0000e+00 0.0000e+00 -1.0038e+00 6.0653e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.1226e+01 -1.9484e+00 0.0000e+00 0.0000e+00 1.9484e+00 6.1145e+01 
27.0 5.9071e+01 -1.0500e+00 0.0000e+00 0.0000e+00 -1.0500e+00 5.7380e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.8063e+01 -1.7525e+00 0.0000e+00 0.0000e+00 1.7525e+00 5.8006e+01 
28.0 5.6081e+01 -1.0982e+00 0.0000e+00 0.0000e+00 -1.0982e+00 5.4369e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5154e+01 -1.5692e+00 0.0000e+00 0.0000e+00 1.5692e+00 5.5119e+01 
29.0 5.3317e+01 -1.1483e+00 0.0000e+00 0.0000e+00 -1.1483e+00 5.1587e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2466e+01 -1.3980e+00 0.0000e+00 0.0000e+00 1.3980e+00 5.2450e+01 
30.0 5.0754e+01 -1.2004e+00 0.0000e+00 0.0000e+00 -1.2004e+00 4.9006e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9971e+01 -1.2384e+00 0.0000e+00 0.0000e+00 1.2384e+00 4.9973e+01 
31.0 4.8365e+01 -1.2540e+00 0.0000e+00 0.0000e+00 -1.2540e+00 4.6601e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7420e+01 -1.0901e+00 0.0000e+00 0.0000e+00 1.0901e+00 4.7453e+01 
32.0 4.6133e+01 -1.3086e+00 0.0000e+00 0.0000e+00 -1.3086e+00 4.4353e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5040e+01 -9.5229e-01 0.0000e+00 0.0000e+00 9.5229e-01 4.5102e+01 
