0.7973 0.8668 0.0695 0.269461
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.0203e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0201e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0201e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.0199e+03 
1.0 8.9709e+02 -4.7259e-02 0.0000e+00 0.0000e+00 -4.7259e-02 8.9688e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.9688e+02 -4.2924e-01 0.0000e+00 0.0000e+00 4.2924e-01 8.9666e+02 
2.0 6.5634e+02 -1.0187e-01 0.0000e+00 0.0000e+00 -1.0187e-01 6.5613e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.5612e+02 -1.3998e+00 0.0000e+00 0.0000e+00 1.3998e+00 6.5592e+02 
3.0 4.4534e+02 -1.0317e-01 0.0000e+00 0.0000e+00 -1.0317e-01 4.4514e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4512e+02 -2.3104e+00 0.0000e+00 0.0000e+00 2.3104e+00 4.4494e+02 
4.0 2.9976e+02 -8.1091e-02 0.0000e+00 0.0000e+00 -8.1091e-02 2.9957e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9953e+02 -2.8244e+00 0.0000e+00 0.0000e+00 2.8244e+00 2.9936e+02 
5.0 2.0700e+02 -6.2912e-02 0.0000e+00 0.0000e+00 -6.2912e-02 2.0683e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0676e+02 -2.9661e+00 0.0000e+00 0.0000e+00 2.9661e+00 2.0662e+02 
6.0 1.4830e+02 -5.4976e-02 0.0000e+00 0.0000e+00 -5.4976e-02 1.4815e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4805e+02 -2.8837e+00 0.0000e+00 0.0000e+00 2.8837e+00 1.4792e+02 
7.0 1.1020e+02 -5.5892e-02 0.0000e+00 0.0000e+00 -5.5892e-02 1.1005e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0993e+02 -2.6907e+00 0.0000e+00 0.0000e+00 2.6907e+00 1.0982e+02 
8.0 8.4574e+01 -6.2407e-02 0.0000e+00 0.0000e+00 -6.2407e-02 8.4426e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.4296e+01 -2.4521e+00 0.0000e+00 0.0000e+00 2.4521e+00 8.4198e+01 
9.0 6.6751e+01 -7.1418e-02 0.0000e+00 0.0000e+00 -7.1418e-02 6.6604e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.6463e+01 -2.2026e+00 0.0000e+00 0.0000e+00 2.2026e+00 6.6375e+01 
10.0 5.3979e+01 -8.1354e-02 0.0000e+00 0.0000e+00 -8.1354e-02 5.3832e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.3681e+01 -1.9596e+00 0.0000e+00 0.0000e+00 1.9596e+00 5.3604e+01 
11.0 4.4589e+01 -9.1124e-02 0.0000e+00 0.0000e+00 -9.1124e-02 4.4440e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4284e+01 -1.7316e+00 0.0000e+00 0.0000e+00 1.7316e+00 4.4216e+01 
12.0 3.7525e+01 -1.0005e-01 0.0000e+00 0.0000e+00 -1.0005e-01 3.7374e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7213e+01 -1.5221e+00 0.0000e+00 0.0000e+00 1.5221e+00 3.7153e+01 
13.0 3.2109e+01 -1.0828e-01 0.0000e+00 0.0000e+00 -1.0828e-01 3.1956e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1792e+01 -1.3312e+00 0.0000e+00 0.0000e+00 1.3312e+00 3.1739e+01 
14.0 2.7891e+01 -1.1457e-01 0.0000e+00 0.0000e+00 -1.1457e-01 2.7735e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7568e+01 -1.1619e+00 0.0000e+00 0.0000e+00 1.1619e+00 2.7522e+01 
15.0 2.4556e+01 -1.1962e-01 0.0000e+00 0.0000e+00 -1.1962e-01 2.4397e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4228e+01 -1.0104e+00 0.0000e+00 0.0000e+00 1.0104e+00 2.4189e+01 
16.0 2.1878e+01 -1.2293e-01 0.0000e+00 0.0000e+00 -1.2293e-01 2.1715e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1546e+01 -8.7655e-01 0.0000e+00 0.0000e+00 8.7655e-01 2.1514e+01 
17.0 1.9692e+01 -1.2417e-01 0.0000e+00 0.0000e+00 -1.2417e-01 1.9525e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9356e+01 -7.5939e-01 0.0000e+00 0.0000e+00 7.5939e-01 1.9329e+01 
18.0 1.7873e+01 -1.2319e-01 0.0000e+00 0.0000e+00 -1.2319e-01 1.7703e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7535e+01 -6.5708e-01 0.0000e+00 0.0000e+00 6.5708e-01 1.7513e+01 
19.0 1.6336e+01 -1.2024e-01 0.0000e+00 0.0000e+00 -1.2024e-01 1.6162e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6025e+01 -5.6717e-01 0.0000e+00 0.0000e+00 5.6717e-01 1.6013e+01 
20.0 1.5020e+01 -1.1609e-01 0.0000e+00 0.0000e+00 -1.1609e-01 1.4842e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4733e+01 -4.8776e-01 0.0000e+00 0.0000e+00 4.8776e-01 1.4728e+01 
21.0 1.3883e+01 -1.1165e-01 0.0000e+00 0.0000e+00 -1.1165e-01 1.3701e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3616e+01 -4.1783e-01 0.0000e+00 0.0000e+00 4.1783e-01 1.3618e+01 
22.0 1.2890e+01 -1.0757e-01 0.0000e+00 0.0000e+00 -1.0757e-01 1.2705e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2641e+01 -3.5672e-01 0.0000e+00 0.0000e+00 3.5672e-01 1.2649e+01 
