1.8736 1.8855 0.0119 0.054835
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.1599e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1586e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1586e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.1573e+03 
1.0 1.0296e+03 -4.1632e-02 0.0000e+00 0.0000e+00 -4.1632e-02 1.0283e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0283e+03 -4.2337e-01 0.0000e+00 0.0000e+00 4.2337e-01 1.0271e+03 
2.0 8.0742e+02 -8.6374e-02 0.0000e+00 0.0000e+00 -8.6374e-02 8.0616e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.0616e+02 -1.4357e+00 0.0000e+00 0.0000e+00 1.4357e+00 8.0492e+02 
3.0 6.2336e+02 -9.5366e-02 0.0000e+00 0.0000e+00 -9.5366e-02 6.2213e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2211e+02 -2.5356e+00 0.0000e+00 0.0000e+00 2.5356e+00 6.2091e+02 
4.0 4.8936e+02 -9.3438e-02 0.0000e+00 0.0000e+00 -9.3438e-02 4.8815e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.8810e+02 -3.4019e+00 0.0000e+00 0.0000e+00 3.4019e+00 4.8694e+02 
5.0 3.9352e+02 -9.8280e-02 0.0000e+00 0.0000e+00 -9.8280e-02 3.9233e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9225e+02 -3.9731e+00 0.0000e+00 0.0000e+00 3.9731e+00 3.9113e+02 
6.0 3.2400e+02 -1.1884e-01 0.0000e+00 0.0000e+00 -1.1884e-01 3.2283e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2271e+02 -4.2904e+00 0.0000e+00 0.0000e+00 4.2904e+00 3.2164e+02 
7.0 2.7251e+02 -1.6086e-01 0.0000e+00 0.0000e+00 -1.6086e-01 2.7136e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7121e+02 -4.4040e+00 0.0000e+00 0.0000e+00 4.4040e+00 2.7017e+02 
8.0 2.3366e+02 -2.2463e-01 0.0000e+00 0.0000e+00 -2.2463e-01 2.3252e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3233e+02 -4.3665e+00 0.0000e+00 0.0000e+00 4.3665e+00 2.3133e+02 
9.0 2.0385e+02 -3.0612e-01 0.0000e+00 0.0000e+00 -3.0612e-01 2.0272e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0249e+02 -4.2290e+00 0.0000e+00 0.0000e+00 4.2290e+00 2.0153e+02 
10.0 1.8059e+02 -4.0175e-01 0.0000e+00 0.0000e+00 -4.0175e-01 1.7946e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7922e+02 -4.0335e+00 0.0000e+00 0.0000e+00 4.0335e+00 1.7828e+02 
11.0 1.6213e+02 -5.0902e-01 0.0000e+00 0.0000e+00 -5.0902e-01 1.6100e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6073e+02 -3.8097e+00 0.0000e+00 0.0000e+00 3.8097e+00 1.5983e+02 
12.0 1.4721e+02 -6.2645e-01 0.0000e+00 0.0000e+00 -6.2645e-01 1.4609e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4580e+02 -3.5758e+00 0.0000e+00 0.0000e+00 3.5758e+00 1.4493e+02 
13.0 1.3497e+02 -7.5332e-01 0.0000e+00 0.0000e+00 -7.5332e-01 1.3385e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3354e+02 -3.3419e+00 0.0000e+00 0.0000e+00 3.3419e+00 1.3270e+02 
14.0 1.2477e+02 -8.8620e-01 0.0000e+00 0.0000e+00 -8.8620e-01 1.2365e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2333e+02 -3.1199e+00 0.0000e+00 0.0000e+00 3.1199e+00 1.2252e+02 
15.0 1.1617e+02 -1.0243e+00 0.0000e+00 0.0000e+00 -1.0243e+00 1.1505e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1471e+02 -2.9117e+00 0.0000e+00 0.0000e+00 2.9117e+00 1.1392e+02 
16.0 1.0880e+02 -1.1648e+00 0.0000e+00 0.0000e+00 -1.1648e+00 1.0767e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0732e+02 -2.7215e+00 0.0000e+00 0.0000e+00 2.7215e+00 1.0656e+02 
17.0 1.0238e+02 -1.3059e+00 0.0000e+00 0.0000e+00 -1.3059e+00 1.0125e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0089e+02 -2.5508e+00 0.0000e+00 0.0000e+00 2.5508e+00 1.0016e+02 
18.0 9.6703e+01 -1.4457e+00 0.0000e+00 0.0000e+00 -1.4457e+00 9.5581e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.5209e+01 -2.3989e+00 0.0000e+00 0.0000e+00 2.3989e+00 9.4501e+01 
19.0 9.1622e+01 -1.5836e+00 0.0000e+00 0.0000e+00 -1.5836e+00 9.0500e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.0398e+01 -2.2640e+00 0.0000e+00 0.0000e+00 2.2640e+00 8.9722e+01 
20.0 8.7019e+01 -1.7193e+00 0.0000e+00 0.0000e+00 -1.7193e+00 8.5896e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.6038e+01 -2.1442e+00 0.0000e+00 0.0000e+00 2.1442e+00 8.5391e+01 
21.0 8.2808e+01 -1.8534e+00 0.0000e+00 0.0000e+00 -1.8534e+00 8.1686e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.2048e+01 -2.0377e+00 0.0000e+00 0.0000e+00 2.0377e+00 8.1428e+01 
22.0 7.8923e+01 -1.9865e+00 0.0000e+00 0.0000e+00 -1.9865e+00 7.7801e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.8365e+01 -1.9432e+00 0.0000e+00 0.0000e+00 1.9432e+00 7.7769e+01 
23.0 7.5314e+01 -2.1190e+00 0.0000e+00 0.0000e+00 -2.1190e+00 7.4193e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.4940e+01 -1.8586e+00 0.0000e+00 0.0000e+00 1.8586e+00 7.4368e+01 
24.0 7.1942e+01 -2.2506e+00 0.0000e+00 0.0000e+00 -2.2506e+00 7.0822e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.1736e+01 -1.7822e+00 0.0000e+00 0.0000e+00 1.7822e+00 7.1186e+01 
25.0 6.8779e+01 -2.3813e+00 0.0000e+00 0.0000e+00 -2.3813e+00 6.7660e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.8728e+01 -1.7120e+00 0.0000e+00 0.0000e+00 1.7120e+00 6.8197e+01 
26.0 6.5803e+01 -2.5107e+00 0.0000e+00 0.0000e+00 -2.5107e+00 6.4685e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.5893e+01 -1.6468e+00 0.0000e+00 0.0000e+00 1.6468e+00 6.5382e+01 
27.0 6.2995e+01 -2.6385e+00 0.0000e+00 0.0000e+00 -2.6385e+00 6.1878e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.3216e+01 -1.5860e+00 0.0000e+00 0.0000e+00 1.5860e+00 6.2723e+01 
28.0 6.0340e+01 -2.7642e+00 0.0000e+00 0.0000e+00 -2.7642e+00 5.9225e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.0680e+01 -1.5292e+00 0.0000e+00 0.0000e+00 1.5292e+00 6.0204e+01 
29.0 5.7823e+01 -2.8874e+00 0.0000e+00 0.0000e+00 -2.8874e+00 5.6709e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.8272e+01 -1.4760e+00 0.0000e+00 0.0000e+00 1.4760e+00 5.7812e+01 
30.0 5.5430e+01 -3.0077e+00 0.0000e+00 0.0000e+00 -3.0077e+00 5.4318e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5979e+01 -1.4258e+00 0.0000e+00 0.0000e+00 1.4258e+00 5.5535e+01 
31.0 5.3150e+01 -3.1247e+00 0.0000e+00 0.0000e+00 -3.1247e+00 5.2040e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.3554e+01 -1.3782e+00 0.0000e+00 0.0000e+00 1.3782e+00 5.3132e+01 
32.0 5.0975e+01 -3.2379e+00 0.0000e+00 0.0000e+00 -3.2379e+00 4.9867e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1240e+01 -1.3329e+00 0.0000e+00 0.0000e+00 1.3329e+00 5.0839e+01 
33.0 4.8897e+01 -3.3471e+00 0.0000e+00 0.0000e+00 -3.3471e+00 4.7791e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9030e+01 -1.2896e+00 0.0000e+00 0.0000e+00 1.2896e+00 4.8650e+01 
34.0 4.6908e+01 -3.4519e+00 0.0000e+00 0.0000e+00 -3.4519e+00 4.5805e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.6917e+01 -1.2479e+00 0.0000e+00 0.0000e+00 1.2479e+00 4.6556e+01 
35.0 4.5004e+01 -3.5522e+00 0.0000e+00 0.0000e+00 -3.5522e+00 4.3903e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4894e+01 -1.2076e+00 0.0000e+00 0.0000e+00 1.2076e+00 4.4552e+01 
36.0 4.3180e+01 -3.6478e+00 0.0000e+00 0.0000e+00 -3.6478e+00 4.2082e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2955e+01 -1.1684e+00 0.0000e+00 0.0000e+00 1.1684e+00 4.2633e+01 
37.0 4.1432e+01 -3.7388e+00 0.0000e+00 0.0000e+00 -3.7388e+00 4.0338e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1098e+01 -1.1296e+00 0.0000e+00 0.0000e+00 1.1296e+00 4.0794e+01 
38.0 3.9759e+01 -3.8253e+00 0.0000e+00 0.0000e+00 -3.8253e+00 3.8669e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9318e+01 -1.0910e+00 0.0000e+00 0.0000e+00 1.0910e+00 3.9031e+01 
39.0 3.8158e+01 -3.9074e+00 0.0000e+00 0.0000e+00 -3.9074e+00 3.7072e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7612e+01 -1.0522e+00 0.0000e+00 0.0000e+00 1.0522e+00 3.7343e+01 
40.0 3.6626e+01 -3.9852e+00 0.0000e+00 0.0000e+00 -3.9852e+00 3.5544e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5978e+01 -1.0134e+00 0.0000e+00 0.0000e+00 1.0134e+00 3.5726e+01 
41.0 3.5161e+01 -4.0588e+00 0.0000e+00 0.0000e+00 -4.0588e+00 3.4083e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4413e+01 -9.7461e-01 0.0000e+00 0.0000e+00 9.7461e-01 3.4177e+01 
42.0 3.3760e+01 -4.1280e+00 0.0000e+00 0.0000e+00 -4.1280e+00 3.2686e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2914e+01 -9.3599e-01 0.0000e+00 0.0000e+00 9.3599e-01 3.2694e+01 
43.0 3.2419e+01 -4.1929e+00 0.0000e+00 0.0000e+00 -4.1929e+00 3.1350e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1477e+01 -8.9760e-01 0.0000e+00 0.0000e+00 8.9760e-01 3.1272e+01 
44.0 3.1136e+01 -4.2533e+00 0.0000e+00 0.0000e+00 -4.2533e+00 3.0072e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0100e+01 -8.5946e-01 0.0000e+00 0.0000e+00 8.5946e-01 2.9910e+01 
45.0 2.9908e+01 -4.3091e+00 0.0000e+00 0.0000e+00 -4.3091e+00 2.8848e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8779e+01 -8.2149e-01 0.0000e+00 0.0000e+00 8.2149e-01 2.8605e+01 
46.0 2.8732e+01 -4.3604e+00 0.0000e+00 0.0000e+00 -4.3604e+00 2.7678e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7514e+01 -7.8360e-01 0.0000e+00 0.0000e+00 7.8360e-01 2.7353e+01 
47.0 2.7606e+01 -4.4072e+00 0.0000e+00 0.0000e+00 -4.4072e+00 2.6557e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6300e+01 -7.4573e-01 0.0000e+00 0.0000e+00 7.4573e-01 2.6153e+01 
48.0 2.6528e+01 -4.4494e+00 0.0000e+00 0.0000e+00 -4.4494e+00 2.5485e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5136e+01 -7.0788e-01 0.0000e+00 0.0000e+00 7.0788e-01 2.5002e+01 
49.0 2.5496e+01 -4.4872e+00 0.0000e+00 0.0000e+00 -4.4872e+00 2.4458e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4019e+01 -6.7003e-01 0.0000e+00 0.0000e+00 6.7003e-01 2.3899e+01 
50.0 2.4508e+01 -4.5205e+00 0.0000e+00 0.0000e+00 -4.5205e+00 2.3475e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2948e+01 -6.3213e-01 0.0000e+00 0.0000e+00 6.3213e-01 2.2841e+01 
51.0 2.3562e+01 -4.5496e+00 0.0000e+00 0.0000e+00 -4.5496e+00 2.2535e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1921e+01 -5.9414e-01 0.0000e+00 0.0000e+00 5.9414e-01 2.1826e+01 
