1.6120 1.9777 0.3657 0.058030
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.1440e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1429e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1429e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.1418e+03 
1.0 1.0405e+03 -3.4428e-02 0.0000e+00 0.0000e+00 -3.4428e-02 1.0394e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0394e+03 -4.3063e-01 0.0000e+00 0.0000e+00 4.3063e-01 1.0383e+03 
2.0 8.7046e+02 -7.4197e-02 0.0000e+00 0.0000e+00 -7.4197e-02 8.6937e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.6936e+02 -1.5068e+00 0.0000e+00 0.0000e+00 1.5068e+00 8.6828e+02 
3.0 7.2427e+02 -8.5011e-02 0.0000e+00 0.0000e+00 -8.5011e-02 7.2320e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.2318e+02 -2.7977e+00 0.0000e+00 0.0000e+00 2.7977e+00 7.2213e+02 
4.0 6.0642e+02 -7.8860e-02 0.0000e+00 0.0000e+00 -7.8860e-02 6.0537e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.0533e+02 -3.9920e+00 0.0000e+00 0.0000e+00 3.9920e+00 6.0431e+02 
5.0 5.1125e+02 -6.9763e-02 0.0000e+00 0.0000e+00 -6.9763e-02 5.1022e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1016e+02 -4.9671e+00 0.0000e+00 0.0000e+00 4.9671e+00 5.0917e+02 
6.0 4.3377e+02 -6.8762e-02 0.0000e+00 0.0000e+00 -6.8762e-02 4.3277e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3267e+02 -5.6885e+00 0.0000e+00 0.0000e+00 5.6885e+00 4.3172e+02 
7.0 3.7040e+02 -8.4076e-02 0.0000e+00 0.0000e+00 -8.4076e-02 3.6943e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6928e+02 -6.1538e+00 0.0000e+00 0.0000e+00 6.1538e+00 3.6838e+02 
8.0 3.1849e+02 -1.1951e-01 0.0000e+00 0.0000e+00 -1.1951e-01 3.1754e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1735e+02 -6.3874e+00 0.0000e+00 0.0000e+00 6.3874e+00 3.1649e+02 
9.0 2.7593e+02 -1.7493e-01 0.0000e+00 0.0000e+00 -1.7493e-01 2.7501e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7477e+02 -6.4299e+00 0.0000e+00 0.0000e+00 6.4299e+00 2.7394e+02 
10.0 2.4097e+02 -2.4768e-01 0.0000e+00 0.0000e+00 -2.4768e-01 2.4007e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3979e+02 -6.3268e+00 0.0000e+00 0.0000e+00 6.3268e+00 2.3900e+02 
11.0 2.1218e+02 -3.3409e-01 0.0000e+00 0.0000e+00 -3.3409e-01 2.1130e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1097e+02 -6.1215e+00 0.0000e+00 0.0000e+00 6.1215e+00 2.1022e+02 
12.0 1.8835e+02 -4.3056e-01 0.0000e+00 0.0000e+00 -4.3056e-01 1.8749e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8712e+02 -5.8511e+00 0.0000e+00 0.0000e+00 5.8511e+00 1.8641e+02 
