1.5518 1.8616 0.3098 0.061083
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.4232e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4221e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4221e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.4210e+03 
1.0 1.2780e+03 -6.1963e-02 0.0000e+00 0.0000e+00 -6.1963e-02 1.2769e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2769e+03 -6.0291e-01 0.0000e+00 0.0000e+00 6.0291e-01 1.2758e+03 
2.0 1.0166e+03 -1.4960e-01 0.0000e+00 0.0000e+00 -1.4960e-01 1.0155e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0155e+03 -2.0543e+00 0.0000e+00 0.0000e+00 2.0543e+00 1.0144e+03 
3.0 7.8377e+02 -1.9462e-01 0.0000e+00 0.0000e+00 -1.9462e-01 7.8270e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.8267e+02 -3.6398e+00 0.0000e+00 0.0000e+00 3.6398e+00 7.8162e+02 
4.0 6.0455e+02 -2.1450e-01 0.0000e+00 0.0000e+00 -2.1450e-01 6.0350e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.0344e+02 -4.8675e+00 0.0000e+00 0.0000e+00 4.8675e+00 6.0242e+02 
5.0 4.7255e+02 -2.3550e-01 0.0000e+00 0.0000e+00 -2.3550e-01 4.7153e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7143e+02 -5.6198e+00 0.0000e+00 0.0000e+00 5.6198e+00 4.7044e+02 
6.0 3.7631e+02 -2.7300e-01 0.0000e+00 0.0000e+00 -2.7300e-01 3.7531e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7517e+02 -5.9630e+00 0.0000e+00 0.0000e+00 5.9630e+00 3.7421e+02 
7.0 3.0589e+02 -3.3368e-01 0.0000e+00 0.0000e+00 -3.3368e-01 3.0492e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0473e+02 -5.9986e+00 0.0000e+00 0.0000e+00 5.9986e+00 3.0381e+02 
8.0 2.5390e+02 -4.1728e-01 0.0000e+00 0.0000e+00 -4.1728e-01 2.5295e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5272e+02 -5.8241e+00 0.0000e+00 0.0000e+00 5.8241e+00 2.5183e+02 
9.0 2.1506e+02 -5.1941e-01 0.0000e+00 0.0000e+00 -5.1941e-01 2.1412e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1385e+02 -5.5223e+00 0.0000e+00 0.0000e+00 5.5223e+00 2.1300e+02 
10.0 1.8562e+02 -6.3454e-01 0.0000e+00 0.0000e+00 -6.3454e-01 1.8470e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8440e+02 -5.1556e+00 0.0000e+00 0.0000e+00 5.1556e+00 1.8357e+02 
11.0 1.6296e+02 -7.5772e-01 0.0000e+00 0.0000e+00 -7.5772e-01 1.6206e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6173e+02 -4.7681e+00 0.0000e+00 0.0000e+00 4.7681e+00 1.6093e+02 
12.0 1.4521e+02 -8.8539e-01 0.0000e+00 0.0000e+00 -8.8539e-01 1.4432e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4397e+02 -4.3888e+00 0.0000e+00 0.0000e+00 4.3888e+00 1.4320e+02 
13.0 1.3105e+02 -1.0163e+00 0.0000e+00 0.0000e+00 -1.0163e+00 1.3017e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2981e+02 -4.0310e+00 0.0000e+00 0.0000e+00 4.0310e+00 1.2906e+02 
14.0 1.1956e+02 -1.1455e+00 0.0000e+00 0.0000e+00 -1.1455e+00 1.1869e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1831e+02 -3.7121e+00 0.0000e+00 0.0000e+00 3.7121e+00 1.1759e+02 
15.0 1.1008e+02 -1.2753e+00 0.0000e+00 0.0000e+00 -1.2753e+00 1.0922e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0883e+02 -3.4247e+00 0.0000e+00 0.0000e+00 3.4247e+00 1.0812e+02 
16.0 1.0211e+02 -1.4039e+00 0.0000e+00 0.0000e+00 -1.4039e+00 1.0126e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0086e+02 -3.1712e+00 0.0000e+00 0.0000e+00 3.1712e+00 1.0017e+02 
17.0 9.5300e+01 -1.5303e+00 0.0000e+00 0.0000e+00 -1.5303e+00 9.4460e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.4047e+01 -2.9501e+00 0.0000e+00 0.0000e+00 2.9501e+00 9.3382e+01 
18.0 8.9382e+01 -1.6541e+00 0.0000e+00 0.0000e+00 -1.6541e+00 8.8549e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.8128e+01 -2.7586e+00 0.0000e+00 0.0000e+00 2.7586e+00 8.7484e+01 
