1.6397 2.0604 0.4206 0.055612
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.3462e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3446e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3446e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.3431e+03 
1.0 1.2367e+03 -3.8140e-02 0.0000e+00 0.0000e+00 -3.8140e-02 1.2352e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2352e+03 -5.9155e-01 0.0000e+00 0.0000e+00 5.9155e-01 1.2336e+03 
2.0 1.0527e+03 -8.4727e-02 0.0000e+00 0.0000e+00 -8.4727e-02 1.0512e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0512e+03 -2.1144e+00 0.0000e+00 0.0000e+00 2.1144e+00 1.0497e+03 
3.0 8.8686e+02 -9.8305e-02 0.0000e+00 0.0000e+00 -9.8305e-02 8.8538e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.8535e+02 -4.0403e+00 0.0000e+00 0.0000e+00 4.0403e+00 8.8389e+02 
4.0 7.4673e+02 -8.7891e-02 0.0000e+00 0.0000e+00 -8.7891e-02 7.4529e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.4523e+02 -5.9357e+00 0.0000e+00 0.0000e+00 5.9357e+00 7.4382e+02 
5.0 6.2928e+02 -6.9146e-02 0.0000e+00 0.0000e+00 -6.9146e-02 6.2788e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2777e+02 -7.5751e+00 0.0000e+00 0.0000e+00 7.5751e+00 6.2643e+02 
6.0 5.3098e+02 -5.5965e-02 0.0000e+00 0.0000e+00 -5.5965e-02 5.2963e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2945e+02 -8.8569e+00 0.0000e+00 0.0000e+00 8.8569e+00 5.2818e+02 
7.0 4.4893e+02 -5.8974e-02 0.0000e+00 0.0000e+00 -5.8974e-02 4.4763e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4737e+02 -9.7436e+00 0.0000e+00 0.0000e+00 9.7436e+00 4.4617e+02 
8.0 3.8074e+02 -8.3549e-02 0.0000e+00 0.0000e+00 -8.3549e-02 3.7947e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7914e+02 -1.0249e+01 0.0000e+00 0.0000e+00 1.0249e+01 3.7800e+02 
9.0 3.2430e+02 -1.3010e-01 0.0000e+00 0.0000e+00 -1.3010e-01 3.2308e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2265e+02 -1.0420e+01 0.0000e+00 0.0000e+00 1.0420e+01 3.2158e+02 
10.0 2.7777e+02 -1.9533e-01 0.0000e+00 0.0000e+00 -1.9533e-01 2.7658e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7607e+02 -1.0321e+01 0.0000e+00 0.0000e+00 1.0321e+01 2.7506e+02 
11.0 2.3949e+02 -2.7448e-01 0.0000e+00 0.0000e+00 -2.7448e-01 2.3833e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3774e+02 -1.0019e+01 0.0000e+00 0.0000e+00 1.0019e+01 2.3679e+02 
12.0 2.0802e+02 -3.6308e-01 0.0000e+00 0.0000e+00 -3.6308e-01 2.0689e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0622e+02 -9.5754e+00 0.0000e+00 0.0000e+00 9.5754e+00 2.0532e+02 
13.0 1.8212e+02 -4.5886e-01 0.0000e+00 0.0000e+00 -4.5886e-01 1.8102e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8028e+02 -9.0406e+00 0.0000e+00 0.0000e+00 9.0406e+00 1.7943e+02 
14.0 1.6075e+02 -5.5240e-01 0.0000e+00 0.0000e+00 -5.5240e-01 1.5967e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5887e+02 -8.4661e+00 0.0000e+00 0.0000e+00 8.4661e+00 1.5807e+02 
15.0 1.4304e+02 -6.4734e-01 0.0000e+00 0.0000e+00 -6.4734e-01 1.4198e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4112e+02 -7.8710e+00 0.0000e+00 0.0000e+00 7.8710e+00 1.4037e+02 
16.0 1.2827e+02 -7.4023e-01 0.0000e+00 0.0000e+00 -7.4023e-01 1.2723e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2633e+02 -7.2802e+00 0.0000e+00 0.0000e+00 7.2802e+00 1.2561e+02 
17.0 1.1589e+02 -8.3027e-01 0.0000e+00 0.0000e+00 -8.3027e-01 1.1486e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1392e+02 -6.7091e+00 0.0000e+00 0.0000e+00 6.7091e+00 1.1324e+02 
18.0 1.0543e+02 -9.1708e-01 0.0000e+00 0.0000e+00 -9.1708e-01 1.0441e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0344e+02 -6.1679e+00 0.0000e+00 0.0000e+00 6.1679e+00 1.0280e+02 
19.0 9.6525e+01 -1.0005e+00 0.0000e+00 0.0000e+00 -1.0005e+00 9.5520e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.4894e+01 -5.6626e+00 0.0000e+00 0.0000e+00 5.6626e+00 9.4294e+01 
20.0 8.8887e+01 -1.0807e+00 0.0000e+00 0.0000e+00 -1.0807e+00 8.7893e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.7556e+01 -5.1962e+00 0.0000e+00 0.0000e+00 5.1962e+00 8.6993e+01 
21.0 8.2274e+01 -1.1577e+00 0.0000e+00 0.0000e+00 -1.1577e+00 8.1290e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.1199e+01 -4.7694e+00 0.0000e+00 0.0000e+00 4.7694e+00 8.0669e+01 
22.0 7.6494e+01 -1.2319e+00 0.0000e+00 0.0000e+00 -1.2319e+00 7.5519e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.5642e+01 -4.3810e+00 0.0000e+00 0.0000e+00 4.3810e+00 7.5140e+01 
23.0 7.1398e+01 -1.3035e+00 0.0000e+00 0.0000e+00 -1.3035e+00 7.0432e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.0740e+01 -4.0283e+00 0.0000e+00 0.0000e+00 4.0283e+00 7.0264e+01 
24.0 6.6870e+01 -1.3731e+00 0.0000e+00 0.0000e+00 -1.3731e+00 6.5913e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.6383e+01 -3.7079e+00 0.0000e+00 0.0000e+00 3.7079e+00 6.5929e+01 
25.0 6.2820e+01 -1.4410e+00 0.0000e+00 0.0000e+00 -1.4410e+00 6.1871e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2484e+01 -3.4168e+00 0.0000e+00 0.0000e+00 3.4168e+00 6.2050e+01 
26.0 5.9175e+01 -1.5075e+00 0.0000e+00 0.0000e+00 -1.5075e+00 5.8234e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.8973e+01 -3.1520e+00 0.0000e+00 0.0000e+00 3.1520e+00 5.8558e+01 
27.0 5.5876e+01 -1.5727e+00 0.0000e+00 0.0000e+00 -1.5727e+00 5.4942e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5794e+01 -2.9113e+00 0.0000e+00 0.0000e+00 2.9113e+00 5.5395e+01 
28.0 5.2871e+01 -1.6367e+00 0.0000e+00 0.0000e+00 -1.6367e+00 5.1944e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2896e+01 -2.6924e+00 0.0000e+00 0.0000e+00 2.6924e+00 5.2513e+01 
29.0 5.0116e+01 -1.6992e+00 0.0000e+00 0.0000e+00 -1.6992e+00 4.9195e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.0237e+01 -2.4935e+00 0.0000e+00 0.0000e+00 2.4935e+00 4.9868e+01 
30.0 4.7574e+01 -1.7601e+00 0.0000e+00 0.0000e+00 -1.7601e+00 4.6661e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7782e+01 -2.3127e+00 0.0000e+00 0.0000e+00 2.3127e+00 4.7427e+01 
31.0 4.5217e+01 -1.8192e+00 0.0000e+00 0.0000e+00 -1.8192e+00 4.4309e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5269e+01 -2.1484e+00 0.0000e+00 0.0000e+00 2.1484e+00 4.4933e+01 
32.0 4.3019e+01 -1.8761e+00 0.0000e+00 0.0000e+00 -1.8761e+00 4.2118e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2934e+01 -1.9990e+00 0.0000e+00 0.0000e+00 1.9990e+00 4.2616e+01 
33.0 4.0963e+01 -1.9306e+00 0.0000e+00 0.0000e+00 -1.9306e+00 4.0067e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0754e+01 -1.8631e+00 0.0000e+00 0.0000e+00 1.8631e+00 4.0455e+01 
34.0 3.9033e+01 -1.9824e+00 0.0000e+00 0.0000e+00 -1.9824e+00 3.8143e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.8713e+01 -1.7391e+00 0.0000e+00 0.0000e+00 1.7391e+00 3.8432e+01 
35.0 3.7219e+01 -2.0316e+00 0.0000e+00 0.0000e+00 -2.0316e+00 3.6333e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6797e+01 -1.6256e+00 0.0000e+00 0.0000e+00 1.6256e+00 3.6533e+01 
36.0 3.5510e+01 -2.0782e+00 0.0000e+00 0.0000e+00 -2.0782e+00 3.4629e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4994e+01 -1.5212e+00 0.0000e+00 0.0000e+00 1.5212e+00 3.4746e+01 
37.0 3.3899e+01 -2.1226e+00 0.0000e+00 0.0000e+00 -2.1226e+00 3.3024e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3295e+01 -1.4246e+00 0.0000e+00 0.0000e+00 1.4246e+00 3.3062e+01 
38.0 3.2381e+01 -2.1650e+00 0.0000e+00 0.0000e+00 -2.1650e+00 3.1511e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1690e+01 -1.3348e+00 0.0000e+00 0.0000e+00 1.3348e+00 3.1473e+01 
39.0 3.0950e+01 -2.2057e+00 0.0000e+00 0.0000e+00 -2.2057e+00 3.0084e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0175e+01 -1.2511e+00 0.0000e+00 0.0000e+00 1.2511e+00 2.9973e+01 
40.0 2.9598e+01 -2.2445e+00 0.0000e+00 0.0000e+00 -2.2445e+00 2.8736e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8742e+01 -1.1730e+00 0.0000e+00 0.0000e+00 1.1730e+00 2.8554e+01 
41.0 2.8321e+01 -2.2815e+00 0.0000e+00 0.0000e+00 -2.2815e+00 2.7463e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7385e+01 -1.1000e+00 0.0000e+00 0.0000e+00 1.1000e+00 2.7211e+01 
42.0 2.7111e+01 -2.3166e+00 0.0000e+00 0.0000e+00 -2.3166e+00 2.6258e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6099e+01 -1.0317e+00 0.0000e+00 0.0000e+00 1.0317e+00 2.5939e+01 
