1.1018 1.3754 0.2736 0.086358
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.9519e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9510e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9510e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.9501e+03 
1.0 1.6769e+03 -1.0777e-01 0.0000e+00 0.0000e+00 -1.0777e-01 1.6760e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6760e+03 -8.3184e-01 0.0000e+00 0.0000e+00 8.3184e-01 1.6751e+03 
2.0 1.2028e+03 -2.3181e-01 0.0000e+00 0.0000e+00 -2.3181e-01 1.2020e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2019e+03 -2.7104e+00 0.0000e+00 0.0000e+00 2.7104e+00 1.2011e+03 
3.0 8.3616e+02 -2.6033e-01 0.0000e+00 0.0000e+00 -2.6033e-01 8.3531e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.3527e+02 -4.5049e+00 0.0000e+00 0.0000e+00 4.5049e+00 8.3443e+02 
4.0 5.9794e+02 -2.5207e-01 0.0000e+00 0.0000e+00 -2.5207e-01 5.9711e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.9702e+02 -5.6459e+00 0.0000e+00 0.0000e+00 5.6459e+00 5.9622e+02 
5.0 4.4566e+02 -2.4601e-01 0.0000e+00 0.0000e+00 -2.4601e-01 4.4486e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4473e+02 -6.2162e+00 0.0000e+00 0.0000e+00 6.2162e+00 4.4397e+02 
6.0 3.4470e+02 -2.5080e-01 0.0000e+00 0.0000e+00 -2.5080e-01 3.4393e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4375e+02 -6.4424e+00 0.0000e+00 0.0000e+00 6.4424e+00 3.4303e+02 
7.0 2.7450e+02 -2.6857e-01 0.0000e+00 0.0000e+00 -2.6857e-01 2.7376e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7353e+02 -6.4537e+00 0.0000e+00 0.0000e+00 6.4537e+00 2.7286e+02 
8.0 2.2367e+02 -2.9902e-01 0.0000e+00 0.0000e+00 -2.9902e-01 2.2295e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2268e+02 -6.3187e+00 0.0000e+00 0.0000e+00 6.3187e+00 2.2204e+02 
9.0 1.8568e+02 -3.3995e-01 0.0000e+00 0.0000e+00 -3.3995e-01 1.8498e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8467e+02 -6.0826e+00 0.0000e+00 0.0000e+00 6.0826e+00 1.8406e+02 
