1.4639 1.6041 0.1402 0.091405
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.4992e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4985e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4985e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.4978e+03 
1.0 1.2475e+03 -8.3307e-02 0.0000e+00 0.0000e+00 -8.3307e-02 1.2468e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2468e+03 -5.0462e-01 0.0000e+00 0.0000e+00 5.0462e-01 1.2461e+03 
2.0 8.3851e+02 -1.5727e-01 0.0000e+00 0.0000e+00 -1.5727e-01 8.3779e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.3779e+02 -1.5764e+00 0.0000e+00 0.0000e+00 1.5764e+00 8.3708e+02 
3.0 5.5517e+02 -1.5098e-01 0.0000e+00 0.0000e+00 -1.5098e-01 5.5446e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5444e+02 -2.4518e+00 0.0000e+00 0.0000e+00 2.4518e+00 5.5375e+02 
4.0 3.9340e+02 -1.3136e-01 0.0000e+00 0.0000e+00 -1.3136e-01 3.9271e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9267e+02 -2.8479e+00 0.0000e+00 0.0000e+00 2.8479e+00 3.9200e+02 
5.0 3.0160e+02 -1.2213e-01 0.0000e+00 0.0000e+00 -1.2213e-01 3.0093e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0086e+02 -2.9484e+00 0.0000e+00 0.0000e+00 2.9484e+00 3.0022e+02 
6.0 2.4576e+02 -1.1970e-01 0.0000e+00 0.0000e+00 -1.1970e-01 2.4510e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4502e+02 -2.9618e+00 0.0000e+00 0.0000e+00 2.9618e+00 2.4440e+02 
7.0 2.0855e+02 -1.2183e-01 0.0000e+00 0.0000e+00 -1.2183e-01 2.0790e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0780e+02 -2.9633e+00 0.0000e+00 0.0000e+00 2.9633e+00 2.0720e+02 
8.0 1.8164e+02 -1.2802e-01 0.0000e+00 0.0000e+00 -1.2802e-01 1.8100e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8088e+02 -2.9659e+00 0.0000e+00 0.0000e+00 2.9659e+00 1.8032e+02 
9.0 1.6089e+02 -1.3801e-01 0.0000e+00 0.0000e+00 -1.3801e-01 1.6026e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6013e+02 -2.9664e+00 0.0000e+00 0.0000e+00 2.9664e+00 1.5959e+02 
10.0 1.4412e+02 -1.5196e-01 0.0000e+00 0.0000e+00 -1.5196e-01 1.4350e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4336e+02 -2.9569e+00 0.0000e+00 0.0000e+00 2.9569e+00 1.4284e+02 
11.0 1.3014e+02 -1.6978e-01 0.0000e+00 0.0000e+00 -1.6978e-01 1.2952e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2936e+02 -2.9341e+00 0.0000e+00 0.0000e+00 2.9341e+00 1.2887e+02 
12.0 1.1820e+02 -1.9111e-01 0.0000e+00 0.0000e+00 -1.9111e-01 1.1760e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1742e+02 -2.8988e+00 0.0000e+00 0.0000e+00 2.8988e+00 1.1695e+02 
