0.9168 0.9938 0.0770 0.400673
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 5.4564e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4545e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4545e+02 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 5.4527e+02 
1.0 4.8828e+02 -2.3112e-02 0.0000e+00 0.0000e+00 -2.3112e-02 4.8810e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.8810e+02 -2.4752e-01 0.0000e+00 0.0000e+00 2.4752e-01 4.8792e+02 
2.0 3.7272e+02 -5.2040e-02 0.0000e+00 0.0000e+00 -5.2040e-02 3.7254e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7254e+02 -8.2611e-01 0.0000e+00 0.0000e+00 8.2611e-01 3.7236e+02 
3.0 2.6511e+02 -5.4481e-02 0.0000e+00 0.0000e+00 -5.4481e-02 2.6495e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6493e+02 -1.4134e+00 0.0000e+00 0.0000e+00 1.4134e+00 2.6477e+02 
4.0 1.8567e+02 -4.1470e-02 0.0000e+00 0.0000e+00 -4.1470e-02 1.8551e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8548e+02 -1.8032e+00 0.0000e+00 0.0000e+00 1.8032e+00 1.8533e+02 
5.0 1.3197e+02 -2.8575e-02 0.0000e+00 0.0000e+00 -2.8575e-02 1.3182e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3177e+02 -1.9727e+00 0.0000e+00 0.0000e+00 1.9727e+00 1.3165e+02 
6.0 9.6491e+01 -2.2620e-02 0.0000e+00 0.0000e+00 -2.2620e-02 9.6350e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.6284e+01 -1.9822e+00 0.0000e+00 0.0000e+00 1.9822e+00 9.6170e+01 
7.0 7.2806e+01 -2.4572e-02 0.0000e+00 0.0000e+00 -2.4572e-02 7.2671e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.2590e+01 -1.8948e+00 0.0000e+00 0.0000e+00 1.8948e+00 7.2488e+01 
8.0 5.6606e+01 -3.2267e-02 0.0000e+00 0.0000e+00 -3.2267e-02 5.6474e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.6381e+01 -1.7577e+00 0.0000e+00 0.0000e+00 1.7577e+00 5.6290e+01 
9.0 4.5219e+01 -4.2540e-02 0.0000e+00 0.0000e+00 -4.2540e-02 4.5089e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4986e+01 -1.6025e+00 0.0000e+00 0.0000e+00 1.6025e+00 4.4905e+01 
