0.9053 1.0548 0.1494 0.114475
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.8607e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8602e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8602e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.8597e+03 
1.0 1.6585e+03 -7.6996e-02 0.0000e+00 0.0000e+00 -7.6996e-02 1.6580e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6580e+03 -8.0116e-01 0.0000e+00 0.0000e+00 8.0116e-01 1.6575e+03 
2.0 1.2642e+03 -1.6701e-01 0.0000e+00 0.0000e+00 -1.6701e-01 1.2637e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2637e+03 -2.6638e+00 0.0000e+00 0.0000e+00 2.6638e+00 1.2632e+03 
3.0 9.0909e+02 -1.6879e-01 0.0000e+00 0.0000e+00 -1.6879e-01 9.0862e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.0858e+02 -4.5397e+00 0.0000e+00 0.0000e+00 4.5397e+00 9.0813e+02 
4.0 6.4995e+02 -1.2424e-01 0.0000e+00 0.0000e+00 -1.2424e-01 6.4950e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4942e+02 -5.7889e+00 0.0000e+00 0.0000e+00 5.7889e+00 6.4901e+02 
5.0 4.7271e+02 -7.9777e-02 0.0000e+00 0.0000e+00 -7.9777e-02 4.7229e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7216e+02 -6.3690e+00 0.0000e+00 0.0000e+00 6.3690e+00 4.7178e+02 
6.0 3.5222e+02 -5.3280e-02 0.0000e+00 0.0000e+00 -5.3280e-02 3.5183e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5165e+02 -6.4744e+00 0.0000e+00 0.0000e+00 6.4744e+00 3.5130e+02 
7.0 2.6890e+02 -4.8373e-02 0.0000e+00 0.0000e+00 -4.8373e-02 2.6852e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6830e+02 -6.2804e+00 0.0000e+00 0.0000e+00 6.2804e+00 2.6799e+02 
8.0 2.0995e+02 -6.2034e-02 0.0000e+00 0.0000e+00 -6.2034e-02 2.0959e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0932e+02 -5.9088e+00 0.0000e+00 0.0000e+00 5.9088e+00 2.0904e+02 
9.0 1.6735e+02 -8.8680e-02 0.0000e+00 0.0000e+00 -8.8680e-02 1.6700e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6671e+02 -5.4408e+00 0.0000e+00 0.0000e+00 5.4408e+00 1.6645e+02 
10.0 1.3599e+02 -1.2293e-01 0.0000e+00 0.0000e+00 -1.2293e-01 1.3565e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3533e+02 -4.9284e+00 0.0000e+00 0.0000e+00 4.9284e+00 1.3509e+02 
