2.1961 2.2074 0.0113 0.027319
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.2674e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2648e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2648e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.2623e+03 
1.0 1.1668e+03 -2.8022e-02 0.0000e+00 0.0000e+00 -2.8022e-02 1.1642e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1642e+03 -4.2398e-01 0.0000e+00 0.0000e+00 4.2398e-01 1.1617e+03 
2.0 1.0083e+03 -6.1299e-02 0.0000e+00 0.0000e+00 -6.1299e-02 1.0058e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0058e+03 -1.5060e+00 0.0000e+00 0.0000e+00 1.5060e+00 1.0033e+03 
3.0 8.6621e+02 -8.0070e-02 0.0000e+00 0.0000e+00 -8.0070e-02 8.6371e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.6369e+02 -2.8433e+00 0.0000e+00 0.0000e+00 2.8433e+00 8.6124e+02 
4.0 7.4604e+02 -1.0043e-01 0.0000e+00 0.0000e+00 -1.0043e-01 7.4357e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.4353e+02 -4.1021e+00 0.0000e+00 0.0000e+00 4.1021e+00 7.4114e+02 
5.0 6.4711e+02 -1.3976e-01 0.0000e+00 0.0000e+00 -1.3976e-01 6.4468e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4459e+02 -5.1203e+00 0.0000e+00 0.0000e+00 5.1203e+00 6.4227e+02 
6.0 5.6672e+02 -2.1089e-01 0.0000e+00 0.0000e+00 -2.1089e-01 5.6432e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.6418e+02 -5.8529e+00 0.0000e+00 0.0000e+00 5.8529e+00 5.6193e+02 
7.0 5.0167e+02 -3.2079e-01 0.0000e+00 0.0000e+00 -3.2079e-01 4.9930e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9911e+02 -6.3145e+00 0.0000e+00 0.0000e+00 6.3145e+00 4.9693e+02 
8.0 4.4895e+02 -4.6935e-01 0.0000e+00 0.0000e+00 -4.6935e-01 4.4661e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4637e+02 -6.5516e+00 0.0000e+00 0.0000e+00 6.5516e+00 4.4425e+02 
9.0 4.0595e+02 -6.5170e-01 0.0000e+00 0.0000e+00 -6.5170e-01 4.0362e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0333e+02 -6.6214e+00 0.0000e+00 0.0000e+00 6.6214e+00 4.0127e+02 
