2.1680 2.1796 0.0116 0.027983
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.3796e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3771e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3771e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.3746e+03 
1.0 1.2540e+03 -3.7017e-02 0.0000e+00 0.0000e+00 -3.7017e-02 1.2515e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2515e+03 -4.7883e-01 0.0000e+00 0.0000e+00 4.7883e-01 1.2490e+03 
2.0 1.0569e+03 -8.0030e-02 0.0000e+00 0.0000e+00 -8.0030e-02 1.0544e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0544e+03 -1.6905e+00 0.0000e+00 0.0000e+00 1.6905e+00 1.0519e+03 
3.0 8.8782e+02 -1.0110e-01 0.0000e+00 0.0000e+00 -1.0110e-01 8.8535e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.8533e+02 -3.1690e+00 0.0000e+00 0.0000e+00 3.1690e+00 8.8291e+02 
4.0 7.4993e+02 -1.1809e-01 0.0000e+00 0.0000e+00 -1.1809e-01 7.4750e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.4744e+02 -4.5466e+00 0.0000e+00 0.0000e+00 4.5466e+00 7.4510e+02 
5.0 6.3848e+02 -1.4829e-01 0.0000e+00 0.0000e+00 -1.4829e-01 6.3609e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.3599e+02 -5.6532e+00 0.0000e+00 0.0000e+00 5.6532e+00 6.3371e+02 
6.0 5.4864e+02 -2.0603e-01 0.0000e+00 0.0000e+00 -2.0603e-01 5.4628e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4613e+02 -6.4347e+00 0.0000e+00 0.0000e+00 6.4347e+00 5.4392e+02 
7.0 4.7634e+02 -3.0165e-01 0.0000e+00 0.0000e+00 -3.0165e-01 4.7401e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7379e+02 -6.8946e+00 0.0000e+00 0.0000e+00 6.8946e+00 4.7166e+02 
8.0 4.1821e+02 -4.3795e-01 0.0000e+00 0.0000e+00 -4.3795e-01 4.1591e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1563e+02 -7.0776e+00 0.0000e+00 0.0000e+00 7.0776e+00 4.1356e+02 
9.0 3.7146e+02 -6.1143e-01 0.0000e+00 0.0000e+00 -6.1143e-01 3.6917e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6883e+02 -7.0489e+00 0.0000e+00 0.0000e+00 7.0489e+00 3.6683e+02 
10.0 3.3368e+02 -8.1767e-01 0.0000e+00 0.0000e+00 -8.1767e-01 3.3140e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3102e+02 -6.8739e+00 0.0000e+00 0.0000e+00 6.8739e+00 3.2907e+02 
11.0 3.0291e+02 -1.0519e+00 0.0000e+00 0.0000e+00 -1.0519e+00 3.0065e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0022e+02 -6.6076e+00 0.0000e+00 0.0000e+00 6.6076e+00 2.9832e+02 
12.0 2.7759e+02 -1.3102e+00 0.0000e+00 0.0000e+00 -1.3102e+00 2.7534e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7486e+02 -6.2903e+00 0.0000e+00 0.0000e+00 6.2903e+00 2.7302e+02 
13.0 2.5653e+02 -1.5893e+00 0.0000e+00 0.0000e+00 -1.5893e+00 2.5428e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5378e+02 -5.9497e+00 0.0000e+00 0.0000e+00 5.9497e+00 2.5199e+02 
14.0 2.3880e+02 -1.8827e+00 0.0000e+00 0.0000e+00 -1.8827e+00 2.3655e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3601e+02 -5.6127e+00 0.0000e+00 0.0000e+00 5.6127e+00 2.3428e+02 
15.0 2.2368e+02 -2.1881e+00 0.0000e+00 0.0000e+00 -2.1881e+00 2.2145e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2088e+02 -5.2884e+00 0.0000e+00 0.0000e+00 5.2884e+00 2.1919e+02 
16.0 2.1061e+02 -2.5001e+00 0.0000e+00 0.0000e+00 -2.5001e+00 2.0838e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0779e+02 -4.9879e+00 0.0000e+00 0.0000e+00 4.9879e+00 2.0615e+02 
17.0 1.9915e+02 -2.8147e+00 0.0000e+00 0.0000e+00 -2.8147e+00 1.9692e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9630e+02 -4.7163e+00 0.0000e+00 0.0000e+00 4.7163e+00 1.9472e+02 
18.0 1.8895e+02 -3.1285e+00 0.0000e+00 0.0000e+00 -3.1285e+00 1.8672e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8608e+02 -4.4746e+00 0.0000e+00 0.0000e+00 4.4746e+00 1.8455e+02 
19.0 1.7974e+02 -3.4395e+00 0.0000e+00 0.0000e+00 -3.4395e+00 1.7753e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7744e+02 -4.2614e+00 0.0000e+00 0.0000e+00 4.2614e+00 1.7596e+02 
20.0 1.7134e+02 -3.7467e+00 0.0000e+00 0.0000e+00 -3.7467e+00 1.6913e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6954e+02 -4.0741e+00 0.0000e+00 0.0000e+00 4.0741e+00 1.6812e+02 
21.0 1.6360e+02 -4.0505e+00 0.0000e+00 0.0000e+00 -4.0505e+00 1.6140e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6226e+02 -3.9096e+00 0.0000e+00 0.0000e+00 3.9096e+00 1.6089e+02 
22.0 1.5640e+02 -4.3515e+00 0.0000e+00 0.0000e+00 -4.3515e+00 1.5421e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5549e+02 -3.7646e+00 0.0000e+00 0.0000e+00 3.7646e+00 1.5416e+02 
23.0 1.4967e+02 -4.6499e+00 0.0000e+00 0.0000e+00 -4.6499e+00 1.4748e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4915e+02 -3.6358e+00 0.0000e+00 0.0000e+00 3.6358e+00 1.4786e+02 
24.0 1.4334e+02 -4.9458e+00 0.0000e+00 0.0000e+00 -4.9458e+00 1.4116e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4317e+02 -3.5198e+00 0.0000e+00 0.0000e+00 3.5198e+00 1.4193e+02 
25.0 1.3736e+02 -5.2388e+00 0.0000e+00 0.0000e+00 -5.2388e+00 1.3519e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3753e+02 -3.4137e+00 0.0000e+00 0.0000e+00 3.4137e+00 1.3632e+02 
26.0 1.3170e+02 -5.5282e+00 0.0000e+00 0.0000e+00 -5.5282e+00 1.2954e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3217e+02 -3.3153e+00 0.0000e+00 0.0000e+00 3.3153e+00 1.3100e+02 
27.0 1.2634e+02 -5.8133e+00 0.0000e+00 0.0000e+00 -5.8133e+00 1.2418e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2709e+02 -3.2234e+00 0.0000e+00 0.0000e+00 3.2234e+00 1.2595e+02 
28.0 1.2124e+02 -6.0933e+00 0.0000e+00 0.0000e+00 -6.0933e+00 1.1909e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2225e+02 -3.1369e+00 0.0000e+00 0.0000e+00 3.1369e+00 1.2114e+02 
29.0 1.1638e+02 -6.3672e+00 0.0000e+00 0.0000e+00 -6.3672e+00 1.1424e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1763e+02 -3.0551e+00 0.0000e+00 0.0000e+00 3.0551e+00 1.1656e+02 
30.0 1.1174e+02 -6.6344e+00 0.0000e+00 0.0000e+00 -6.6344e+00 1.0961e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1321e+02 -2.9771e+00 0.0000e+00 0.0000e+00 2.9771e+00 1.1217e+02 
31.0 1.0731e+02 -6.8938e+00 0.0000e+00 0.0000e+00 -6.8938e+00 1.0519e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0849e+02 -2.9022e+00 0.0000e+00 0.0000e+00 2.9022e+00 1.0749e+02 
32.0 1.0307e+02 -7.1447e+00 0.0000e+00 0.0000e+00 -7.1447e+00 1.0095e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0397e+02 -2.8299e+00 0.0000e+00 0.0000e+00 2.8299e+00 1.0301e+02 
33.0 9.8997e+01 -7.3865e+00 0.0000e+00 0.0000e+00 -7.3865e+00 9.6895e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.9640e+01 -2.7598e+00 0.0000e+00 0.0000e+00 2.7598e+00 9.8721e+01 
34.0 9.5092e+01 -7.6186e+00 0.0000e+00 0.0000e+00 -7.6186e+00 9.3000e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.5485e+01 -2.6912e+00 0.0000e+00 0.0000e+00 2.6912e+00 9.4605e+01 
35.0 9.1344e+01 -7.8407e+00 0.0000e+00 0.0000e+00 -7.8407e+00 8.9261e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.1495e+01 -2.6237e+00 0.0000e+00 0.0000e+00 2.6237e+00 9.0653e+01 
36.0 8.7744e+01 -8.0526e+00 0.0000e+00 0.0000e+00 -8.0526e+00 8.5671e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.7663e+01 -2.5565e+00 0.0000e+00 0.0000e+00 2.5565e+00 8.6859e+01 
37.0 8.4288e+01 -8.2544e+00 0.0000e+00 0.0000e+00 -8.2544e+00 8.2225e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.3982e+01 -2.4891e+00 0.0000e+00 0.0000e+00 2.4891e+00 8.3214e+01 
38.0 8.0972e+01 -8.4460e+00 0.0000e+00 0.0000e+00 -8.4460e+00 7.8919e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.0445e+01 -2.4208e+00 0.0000e+00 0.0000e+00 2.4208e+00 7.9712e+01 
39.0 7.7791e+01 -8.6278e+00 0.0000e+00 0.0000e+00 -8.6278e+00 7.5748e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.7049e+01 -2.3514e+00 0.0000e+00 0.0000e+00 2.3514e+00 7.6351e+01 
40.0 7.4740e+01 -8.7998e+00 0.0000e+00 0.0000e+00 -8.7998e+00 7.2709e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.3787e+01 -2.2809e+00 0.0000e+00 0.0000e+00 2.2809e+00 7.3123e+01 
41.0 7.1816e+01 -8.9622e+00 0.0000e+00 0.0000e+00 -8.9622e+00 6.9796e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.0655e+01 -2.2096e+00 0.0000e+00 0.0000e+00 2.2096e+00 7.0024e+01 
42.0 6.9014e+01 -9.1148e+00 0.0000e+00 0.0000e+00 -9.1148e+00 6.7004e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7649e+01 -2.1376e+00 0.0000e+00 0.0000e+00 2.1376e+00 6.7050e+01 
43.0 6.6327e+01 -9.2576e+00 0.0000e+00 0.0000e+00 -9.2576e+00 6.4328e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4761e+01 -2.0652e+00 0.0000e+00 0.0000e+00 2.0652e+00 6.4194e+01 
44.0 6.3751e+01 -9.3905e+00 0.0000e+00 0.0000e+00 -9.3905e+00 6.1764e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.1988e+01 -1.9924e+00 0.0000e+00 0.0000e+00 1.9924e+00 6.1452e+01 
45.0 6.1280e+01 -9.5133e+00 0.0000e+00 0.0000e+00 -9.5133e+00 5.9305e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.9325e+01 -1.9193e+00 0.0000e+00 0.0000e+00 1.9193e+00 5.8819e+01 
46.0 5.8912e+01 -9.6260e+00 0.0000e+00 0.0000e+00 -9.6260e+00 5.6948e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.6767e+01 -1.8458e+00 0.0000e+00 0.0000e+00 1.8458e+00 5.6290e+01 
47.0 5.6641e+01 -9.7288e+00 0.0000e+00 0.0000e+00 -9.7288e+00 5.4688e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4310e+01 -1.7717e+00 0.0000e+00 0.0000e+00 1.7717e+00 5.3861e+01 
48.0 5.4462e+01 -9.8216e+00 0.0000e+00 0.0000e+00 -9.8216e+00 5.2521e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1949e+01 -1.6973e+00 0.0000e+00 0.0000e+00 1.6973e+00 5.1529e+01 
49.0 5.2374e+01 -9.9047e+00 0.0000e+00 0.0000e+00 -9.9047e+00 5.0444e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9680e+01 -1.6223e+00 0.0000e+00 0.0000e+00 1.6223e+00 4.9288e+01 
