2.1778 2.1918 0.0140 0.073752
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 6.5998e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.5870e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.5870e+02 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 6.5742e+02 
1.0 6.1804e+02 -6.9755e-03 0.0000e+00 0.0000e+00 -6.9755e-03 6.1677e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.1676e+02 -2.5222e-01 0.0000e+00 0.0000e+00 2.5222e-01 6.1549e+02 
2.0 5.4757e+02 -4.6664e-03 0.0000e+00 0.0000e+00 -4.6664e-03 5.4630e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4630e+02 -9.2978e-01 0.0000e+00 0.0000e+00 9.2978e-01 5.4506e+02 
3.0 4.7910e+02 2.0165e-02 0.0000e+00 0.0000e+00 2.0165e-02 4.7785e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7784e+02 -1.8481e+00 0.0000e+00 0.0000e+00 1.8481e+00 4.7665e+02 
4.0 4.1650e+02 6.1954e-02 0.0000e+00 0.0000e+00 6.1954e-02 4.1528e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1525e+02 -2.8171e+00 0.0000e+00 0.0000e+00 2.8171e+00 4.1412e+02 
5.0 3.6098e+02 1.1030e-01 0.0000e+00 0.0000e+00 1.1030e-01 3.5979e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5973e+02 -3.7013e+00 0.0000e+00 0.0000e+00 3.7013e+00 3.5866e+02 
6.0 3.1271e+02 1.5541e-01 0.0000e+00 0.0000e+00 1.5541e-01 3.1154e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1144e+02 -4.4250e+00 0.0000e+00 0.0000e+00 4.4250e+00 3.1044e+02 
7.0 2.7131e+02 1.9002e-01 0.0000e+00 0.0000e+00 1.9002e-01 2.7017e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7002e+02 -4.9584e+00 0.0000e+00 0.0000e+00 4.9584e+00 2.6909e+02 
8.0 2.3612e+02 2.1033e-01 0.0000e+00 0.0000e+00 2.1033e-01 2.3500e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3481e+02 -5.3033e+00 0.0000e+00 0.0000e+00 5.3033e+00 2.3393e+02 
9.0 2.0640e+02 2.1569e-01 0.0000e+00 0.0000e+00 2.1569e-01 2.0529e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0504e+02 -5.4802e+00 0.0000e+00 0.0000e+00 5.4802e+00 2.0423e+02 
