1.5573 2.1808 0.6235 0.063024
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 9.5058e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.4950e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.4950e+02 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 9.4843e+02 
1.0 8.7236e+02 -3.8233e-02 0.0000e+00 0.0000e+00 -3.8233e-02 8.7128e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.7128e+02 -3.8469e-01 0.0000e+00 0.0000e+00 3.8469e-01 8.7021e+02 
2.0 7.4559e+02 -1.0385e-01 0.0000e+00 0.0000e+00 -1.0385e-01 7.4453e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.4453e+02 -1.3626e+00 0.0000e+00 0.0000e+00 1.3626e+00 7.4347e+02 
3.0 6.3089e+02 -1.6184e-01 0.0000e+00 0.0000e+00 -1.6184e-01 6.2984e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2983e+02 -2.5700e+00 0.0000e+00 0.0000e+00 2.5700e+00 6.2879e+02 
4.0 5.3293e+02 -2.0932e-01 0.0000e+00 0.0000e+00 -2.0932e-01 5.3191e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.3188e+02 -3.7189e+00 0.0000e+00 0.0000e+00 3.7189e+00 5.3087e+02 
5.0 4.5093e+02 -2.5202e-01 0.0000e+00 0.0000e+00 -2.5202e-01 4.4993e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4986e+02 -4.6695e+00 0.0000e+00 0.0000e+00 4.6695e+00 4.4889e+02 
6.0 3.8299e+02 -2.9774e-01 0.0000e+00 0.0000e+00 -2.9774e-01 3.8202e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.8192e+02 -5.3699e+00 0.0000e+00 0.0000e+00 5.3699e+00 3.8099e+02 
7.0 3.2714e+02 -3.5286e-01 0.0000e+00 0.0000e+00 -3.5286e-01 3.2620e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2606e+02 -5.8167e+00 0.0000e+00 0.0000e+00 5.8167e+00 3.2516e+02 
8.0 2.8145e+02 -4.2037e-01 0.0000e+00 0.0000e+00 -4.2037e-01 2.8053e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8035e+02 -6.0408e+00 0.0000e+00 0.0000e+00 6.0408e+00 2.7949e+02 
9.0 2.4413e+02 -5.0038e-01 0.0000e+00 0.0000e+00 -5.0038e-01 2.4324e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4301e+02 -6.0869e+00 0.0000e+00 0.0000e+00 6.0869e+00 2.4218e+02 
10.0 2.1360e+02 -5.9124e-01 0.0000e+00 0.0000e+00 -5.9124e-01 2.1273e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1246e+02 -6.0010e+00 0.0000e+00 0.0000e+00 6.0010e+00 2.1166e+02 
11.0 1.8853e+02 -6.9033e-01 0.0000e+00 0.0000e+00 -6.9033e-01 1.8768e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8737e+02 -5.8252e+00 0.0000e+00 0.0000e+00 5.8252e+00 1.8661e+02 
12.0 1.6782e+02 -7.9495e-01 0.0000e+00 0.0000e+00 -7.9495e-01 1.6699e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6664e+02 -5.5943e+00 0.0000e+00 0.0000e+00 5.5943e+00 1.6591e+02 
13.0 1.5058e+02 -9.0390e-01 0.0000e+00 0.0000e+00 -9.0390e-01 1.4977e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4938e+02 -5.3327e+00 0.0000e+00 0.0000e+00 5.3327e+00 1.4868e+02 
14.0 1.3612e+02 -1.0120e+00 0.0000e+00 0.0000e+00 -1.0120e+00 1.3532e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3491e+02 -5.0662e+00 0.0000e+00 0.0000e+00 5.0662e+00 1.3424e+02 
15.0 1.2388e+02 -1.1213e+00 0.0000e+00 0.0000e+00 -1.1213e+00 1.2310e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2266e+02 -4.7998e+00 0.0000e+00 0.0000e+00 4.7998e+00 1.2202e+02 
16.0 1.1343e+02 -1.2300e+00 0.0000e+00 0.0000e+00 -1.2300e+00 1.1267e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1220e+02 -4.5436e+00 0.0000e+00 0.0000e+00 4.5436e+00 1.1158e+02 
17.0 1.0441e+02 -1.3374e+00 0.0000e+00 0.0000e+00 -1.3374e+00 1.0367e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0318e+02 -4.3016e+00 0.0000e+00 0.0000e+00 4.3016e+00 1.0258e+02 
18.0 9.6565e+01 -1.4432e+00 0.0000e+00 0.0000e+00 -1.4432e+00 9.5833e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.5331e+01 -4.0756e+00 0.0000e+00 0.0000e+00 4.0756e+00 9.4754e+01 
19.0 8.9671e+01 -1.5472e+00 0.0000e+00 0.0000e+00 -1.5472e+00 8.8952e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.8752e+01 -3.8658e+00 0.0000e+00 0.0000e+00 3.8658e+00 8.8200e+01 
20.0 8.3563e+01 -1.6497e+00 0.0000e+00 0.0000e+00 -1.6497e+00 8.2856e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.2919e+01 -3.6711e+00 0.0000e+00 0.0000e+00 3.6711e+00 8.2389e+01 
21.0 7.8109e+01 -1.7508e+00 0.0000e+00 0.0000e+00 -1.7508e+00 7.7415e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.7706e+01 -3.4907e+00 0.0000e+00 0.0000e+00 3.4907e+00 7.7197e+01 
22.0 7.3205e+01 -1.8507e+00 0.0000e+00 0.0000e+00 -1.8507e+00 7.2521e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.3014e+01 -3.3231e+00 0.0000e+00 0.0000e+00 3.3231e+00 7.2523e+01 
23.0 6.8763e+01 -1.9496e+00 0.0000e+00 0.0000e+00 -1.9496e+00 6.8090e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.8760e+01 -3.1671e+00 0.0000e+00 0.0000e+00 3.1671e+00 6.8286e+01 
24.0 6.4716e+01 -2.0475e+00 0.0000e+00 0.0000e+00 -2.0475e+00 6.4054e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4879e+01 -3.0212e+00 0.0000e+00 0.0000e+00 3.0212e+00 6.4421e+01 
25.0 6.1011e+01 -2.1441e+00 0.0000e+00 0.0000e+00 -2.1441e+00 6.0359e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.1322e+01 -2.8844e+00 0.0000e+00 0.0000e+00 2.8844e+00 6.0879e+01 
26.0 5.7607e+01 -2.2393e+00 0.0000e+00 0.0000e+00 -2.2393e+00 5.6964e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.8050e+01 -2.7556e+00 0.0000e+00 0.0000e+00 2.7556e+00 5.7620e+01 
27.0 5.4470e+01 -2.3328e+00 0.0000e+00 0.0000e+00 -2.3328e+00 5.3836e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5029e+01 -2.6341e+00 0.0000e+00 0.0000e+00 2.6341e+00 5.4613e+01 
28.0 5.1571e+01 -2.4246e+00 0.0000e+00 0.0000e+00 -2.4246e+00 5.0945e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2234e+01 -2.5195e+00 0.0000e+00 0.0000e+00 2.5195e+00 5.1830e+01 
29.0 4.8885e+01 -2.5144e+00 0.0000e+00 0.0000e+00 -2.5144e+00 4.8268e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9641e+01 -2.4111e+00 0.0000e+00 0.0000e+00 2.4111e+00 4.9248e+01 
