2.5618 2.5929 0.0311 0.027876
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.2360e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2330e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2330e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.2300e+03 
1.0 1.0883e+03 -5.0020e-02 0.0000e+00 0.0000e+00 -5.0020e-02 1.0853e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0853e+03 -3.7645e-01 0.0000e+00 0.0000e+00 3.7645e-01 1.0823e+03 
2.0 8.7152e+02 -1.0766e-01 0.0000e+00 0.0000e+00 -1.0766e-01 8.6853e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.6853e+02 -1.3154e+00 0.0000e+00 0.0000e+00 1.3154e+00 8.6557e+02 
3.0 7.1086e+02 -1.3649e-01 0.0000e+00 0.0000e+00 -1.3649e-01 7.0790e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.0788e+02 -2.4305e+00 0.0000e+00 0.0000e+00 2.4305e+00 7.0497e+02 
4.0 5.9721e+02 -1.6453e-01 0.0000e+00 0.0000e+00 -1.6453e-01 5.9428e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.9423e+02 -3.4388e+00 0.0000e+00 0.0000e+00 3.4388e+00 5.9138e+02 
5.0 5.1437e+02 -2.1168e-01 0.0000e+00 0.0000e+00 -2.1168e-01 5.1147e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1139e+02 -4.2407e+00 0.0000e+00 0.0000e+00 4.2407e+00 5.0860e+02 
6.0 4.5176e+02 -2.8618e-01 0.0000e+00 0.0000e+00 -2.8618e-01 4.4889e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4877e+02 -4.8322e+00 0.0000e+00 0.0000e+00 4.8322e+00 4.4605e+02 
7.0 4.0300e+02 -3.9127e-01 0.0000e+00 0.0000e+00 -3.9127e-01 4.0015e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9999e+02 -5.2380e+00 0.0000e+00 0.0000e+00 5.2380e+00 3.9734e+02 
8.0 3.6409e+02 -5.2655e-01 0.0000e+00 0.0000e+00 -5.2655e-01 3.6127e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6106e+02 -5.4937e+00 0.0000e+00 0.0000e+00 5.4937e+00 3.5848e+02 
9.0 3.3241e+02 -6.8922e-01 0.0000e+00 0.0000e+00 -6.8922e-01 3.2961e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2935e+02 -5.6340e+00 0.0000e+00 0.0000e+00 5.6340e+00 3.2684e+02 
10.0 3.0614e+02 -8.7523e-01 0.0000e+00 0.0000e+00 -8.7523e-01 3.0335e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0306e+02 -5.6878e+00 0.0000e+00 0.0000e+00 5.6878e+00 3.0061e+02 
