1.8280 1.9022 0.0742 0.066140
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.5979e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5967e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5967e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.5956e+03 
1.0 1.2978e+03 -9.9930e-02 0.0000e+00 0.0000e+00 -9.9930e-02 1.2966e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2966e+03 -5.0513e-01 0.0000e+00 0.0000e+00 5.0513e-01 1.2955e+03 
2.0 8.3195e+02 -1.9496e-01 0.0000e+00 0.0000e+00 -1.9496e-01 8.3081e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.3080e+02 -1.5540e+00 0.0000e+00 0.0000e+00 1.5540e+00 8.2967e+02 
3.0 5.2666e+02 -2.1538e-01 0.0000e+00 0.0000e+00 -2.1538e-01 5.2553e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2551e+02 -2.3509e+00 0.0000e+00 0.0000e+00 2.3509e+00 5.2440e+02 
4.0 3.6034e+02 -2.3814e-01 0.0000e+00 0.0000e+00 -2.3814e-01 3.5923e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5918e+02 -2.6181e+00 0.0000e+00 0.0000e+00 2.6181e+00 3.5808e+02 
5.0 2.7032e+02 -2.8417e-01 0.0000e+00 0.0000e+00 -2.8417e-01 2.6922e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6915e+02 -2.5633e+00 0.0000e+00 0.0000e+00 2.5633e+00 2.6808e+02 
6.0 2.1881e+02 -3.4680e-01 0.0000e+00 0.0000e+00 -3.4680e-01 2.1772e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1764e+02 -2.4123e+00 0.0000e+00 0.0000e+00 2.4123e+00 2.1659e+02 
7.0 1.8711e+02 -4.2185e-01 0.0000e+00 0.0000e+00 -4.2185e-01 1.8602e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8593e+02 -2.2553e+00 0.0000e+00 0.0000e+00 2.2553e+00 1.8490e+02 
8.0 1.6617e+02 -5.0614e-01 0.0000e+00 0.0000e+00 -5.0614e-01 1.6510e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6499e+02 -2.1225e+00 0.0000e+00 0.0000e+00 2.1225e+00 1.6398e+02 
9.0 1.5139e+02 -5.9715e-01 0.0000e+00 0.0000e+00 -5.9715e-01 1.5032e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5020e+02 -2.0235e+00 0.0000e+00 0.0000e+00 2.0235e+00 1.4922e+02 
