1.3628 1.8302 0.4674 0.023266
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 4.3878e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3853e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3853e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 4.3829e+03 
1.0 3.7774e+03 -2.8941e-01 0.0000e+00 0.0000e+00 -2.8941e-01 3.7750e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7750e+03 -1.7869e+00 0.0000e+00 0.0000e+00 1.7869e+00 3.7725e+03 
2.0 2.7274e+03 -7.0807e-01 0.0000e+00 0.0000e+00 -7.0807e-01 2.7250e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7250e+03 -5.7258e+00 0.0000e+00 0.0000e+00 5.7258e+00 2.7225e+03 
3.0 1.8898e+03 -9.5528e-01 0.0000e+00 0.0000e+00 -9.5528e-01 1.8874e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8873e+03 -9.2575e+00 0.0000e+00 0.0000e+00 9.2575e+00 1.8849e+03 
4.0 1.3285e+03 -1.1099e+00 0.0000e+00 0.0000e+00 -1.1099e+00 1.3261e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3259e+03 -1.1153e+01 0.0000e+00 0.0000e+00 1.1153e+01 1.3236e+03 
5.0 9.6913e+02 -1.2665e+00 0.0000e+00 0.0000e+00 -1.2665e+00 9.6682e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.6657e+02 -1.1641e+01 0.0000e+00 0.0000e+00 1.1641e+01 9.6429e+02 
6.0 7.3859e+02 -1.4713e+00 0.0000e+00 0.0000e+00 -1.4713e+00 7.3632e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.3600e+02 -1.1278e+01 0.0000e+00 0.0000e+00 1.1278e+01 7.3376e+02 
7.0 5.8800e+02 -1.7410e+00 0.0000e+00 0.0000e+00 -1.7410e+00 5.8577e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.8538e+02 -1.0463e+01 0.0000e+00 0.0000e+00 1.0463e+01 5.8319e+02 
8.0 4.8732e+02 -2.0718e+00 0.0000e+00 0.0000e+00 -2.0718e+00 4.8512e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.8468e+02 -9.4678e+00 0.0000e+00 0.0000e+00 9.4678e+00 4.8253e+02 
9.0 4.1806e+02 -2.4505e+00 0.0000e+00 0.0000e+00 -2.4505e+00 4.1589e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1541e+02 -8.4643e+00 0.0000e+00 0.0000e+00 8.4643e+00 4.1331e+02 
10.0 3.6888e+02 -2.8627e+00 0.0000e+00 0.0000e+00 -2.8627e+00 3.6673e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6623e+02 -7.5415e+00 0.0000e+00 0.0000e+00 7.5415e+00 3.6417e+02 
11.0 3.3278e+02 -3.2961e+00 0.0000e+00 0.0000e+00 -3.2961e+00 3.3066e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3014e+02 -6.7419e+00 0.0000e+00 0.0000e+00 6.7419e+00 3.2812e+02 
12.0 3.0533e+02 -3.7420e+00 0.0000e+00 0.0000e+00 -3.7420e+00 3.0324e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0270e+02 -6.0788e+00 0.0000e+00 0.0000e+00 6.0788e+00 3.0072e+02 
13.0 2.8372e+02 -4.1975e+00 0.0000e+00 0.0000e+00 -4.1975e+00 2.8165e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8110e+02 -5.5441e+00 0.0000e+00 0.0000e+00 5.5441e+00 2.7915e+02 
14.0 2.6620e+02 -4.6551e+00 0.0000e+00 0.0000e+00 -4.6551e+00 2.6414e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6359e+02 -5.1375e+00 0.0000e+00 0.0000e+00 5.1375e+00 2.6168e+02 
15.0 2.5153e+02 -5.1193e+00 0.0000e+00 0.0000e+00 -5.1193e+00 2.4950e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4893e+02 -4.8262e+00 0.0000e+00 0.0000e+00 4.8262e+00 2.4705e+02 
16.0 2.3893e+02 -5.5876e+00 0.0000e+00 0.0000e+00 -5.5876e+00 2.3691e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3633e+02 -4.5949e+00 0.0000e+00 0.0000e+00 4.5949e+00 2.3449e+02 
17.0 2.2783e+02 -6.0586e+00 0.0000e+00 0.0000e+00 -6.0586e+00 2.2583e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2524e+02 -4.4280e+00 0.0000e+00 0.0000e+00 4.4280e+00 2.2343e+02 
18.0 2.1784e+02 -6.5314e+00 0.0000e+00 0.0000e+00 -6.5314e+00 2.1586e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1525e+02 -4.3110e+00 0.0000e+00 0.0000e+00 4.3110e+00 2.1348e+02 
19.0 2.0869e+02 -7.0053e+00 0.0000e+00 0.0000e+00 -7.0053e+00 2.0673e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0676e+02 -4.2299e+00 0.0000e+00 0.0000e+00 4.2299e+00 2.0503e+02 
20.0 2.0021e+02 -7.4800e+00 0.0000e+00 0.0000e+00 -7.4800e+00 1.9828e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9890e+02 -4.1741e+00 0.0000e+00 0.0000e+00 4.1741e+00 1.9720e+02 
21.0 1.9231e+02 -7.9550e+00 0.0000e+00 0.0000e+00 -7.9550e+00 1.9039e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9155e+02 -4.1371e+00 0.0000e+00 0.0000e+00 4.1371e+00 1.8989e+02 
22.0 1.8488e+02 -8.4296e+00 0.0000e+00 0.0000e+00 -8.4296e+00 1.8299e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8465e+02 -4.1149e+00 0.0000e+00 0.0000e+00 4.1149e+00 1.8302e+02 
23.0 1.7786e+02 -8.9024e+00 0.0000e+00 0.0000e+00 -8.9024e+00 1.7598e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7811e+02 -4.1039e+00 0.0000e+00 0.0000e+00 4.1039e+00 1.7652e+02 
24.0 1.7118e+02 -9.3712e+00 0.0000e+00 0.0000e+00 -9.3712e+00 1.6933e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7189e+02 -4.1009e+00 0.0000e+00 0.0000e+00 4.1009e+00 1.7032e+02 
25.0 1.6481e+02 -9.8335e+00 0.0000e+00 0.0000e+00 -9.8335e+00 1.6298e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6593e+02 -4.1035e+00 0.0000e+00 0.0000e+00 4.1035e+00 1.6440e+02 
26.0 1.5870e+02 -1.0286e+01 0.0000e+00 0.0000e+00 -1.0286e+01 1.5689e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6021e+02 -4.1099e+00 0.0000e+00 0.0000e+00 4.1099e+00 1.5870e+02 
27.0 1.5282e+02 -1.0728e+01 0.0000e+00 0.0000e+00 -1.0728e+01 1.5103e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5469e+02 -4.1184e+00 0.0000e+00 0.0000e+00 4.1184e+00 1.5321e+02 
28.0 1.4715e+02 -1.1156e+01 0.0000e+00 0.0000e+00 -1.1156e+01 1.4538e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4935e+02 -4.1272e+00 0.0000e+00 0.0000e+00 4.1272e+00 1.4791e+02 
29.0 1.4169e+02 -1.1571e+01 0.0000e+00 0.0000e+00 -1.1571e+01 1.3994e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4419e+02 -4.1347e+00 0.0000e+00 0.0000e+00 4.1347e+00 1.4278e+02 
30.0 1.3642e+02 -1.1972e+01 0.0000e+00 0.0000e+00 -1.1972e+01 1.3469e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3920e+02 -4.1398e+00 0.0000e+00 0.0000e+00 4.1398e+00 1.3782e+02 
31.0 1.3134e+02 -1.2358e+01 0.0000e+00 0.0000e+00 -1.2358e+01 1.2963e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3376e+02 -4.1421e+00 0.0000e+00 0.0000e+00 4.1421e+00 1.3241e+02 
32.0 1.2643e+02 -1.2729e+01 0.0000e+00 0.0000e+00 -1.2729e+01 1.2474e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2850e+02 -4.1418e+00 0.0000e+00 0.0000e+00 4.1418e+00 1.2718e+02 
33.0 1.2169e+02 -1.3082e+01 0.0000e+00 0.0000e+00 -1.3082e+01 1.2002e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2342e+02 -4.1393e+00 0.0000e+00 0.0000e+00 4.1393e+00 1.2214e+02 
34.0 1.1710e+02 -1.3417e+01 0.0000e+00 0.0000e+00 -1.3417e+01 1.1546e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1851e+02 -4.1342e+00 0.0000e+00 0.0000e+00 4.1342e+00 1.1726e+02 
35.0 1.1267e+02 -1.3734e+01 0.0000e+00 0.0000e+00 -1.3734e+01 1.1105e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1376e+02 -4.1262e+00 0.0000e+00 0.0000e+00 4.1262e+00 1.1254e+02 
36.0 1.0839e+02 -1.4031e+01 0.0000e+00 0.0000e+00 -1.4031e+01 1.0678e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0916e+02 -4.1146e+00 0.0000e+00 0.0000e+00 4.1146e+00 1.0798e+02 
37.0 1.0424e+02 -1.4308e+01 0.0000e+00 0.0000e+00 -1.4308e+01 1.0266e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0471e+02 -4.0987e+00 0.0000e+00 0.0000e+00 4.0987e+00 1.0356e+02 
38.0 1.0024e+02 -1.4566e+01 0.0000e+00 0.0000e+00 -1.4566e+01 9.8675e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0041e+02 -4.0780e+00 0.0000e+00 0.0000e+00 4.0780e+00 9.9298e+01 
39.0 9.6375e+01 -1.4805e+01 0.0000e+00 0.0000e+00 -1.4805e+01 9.4829e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.6260e+01 -4.0525e+00 0.0000e+00 0.0000e+00 4.0525e+00 9.5176e+01 
40.0 9.2645e+01 -1.5026e+01 0.0000e+00 0.0000e+00 -1.5026e+01 9.1120e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.2248e+01 -4.0221e+00 0.0000e+00 0.0000e+00 4.0221e+00 9.1196e+01 
41.0 8.9049e+01 -1.5227e+01 0.0000e+00 0.0000e+00 -1.5227e+01 8.7543e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.8374e+01 -3.9875e+00 0.0000e+00 0.0000e+00 3.9875e+00 8.7354e+01 
42.0 8.5582e+01 -1.5410e+01 0.0000e+00 0.0000e+00 -1.5410e+01 8.4095e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.4636e+01 -3.9490e+00 0.0000e+00 0.0000e+00 3.9490e+00 8.3646e+01 
43.0 8.2240e+01 -1.5574e+01 0.0000e+00 0.0000e+00 -1.5574e+01 8.0772e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.1029e+01 -3.9069e+00 0.0000e+00 0.0000e+00 3.9069e+00 8.0069e+01 
44.0 7.9019e+01 -1.5720e+01 0.0000e+00 0.0000e+00 -1.5720e+01 7.7570e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.7549e+01 -3.8614e+00 0.0000e+00 0.0000e+00 3.8614e+00 7.6618e+01 
45.0 7.5917e+01 -1.5847e+01 0.0000e+00 0.0000e+00 -1.5847e+01 7.4486e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.4191e+01 -3.8124e+00 0.0000e+00 0.0000e+00 3.8124e+00 7.3290e+01 
46.0 7.2928e+01 -1.5956e+01 0.0000e+00 0.0000e+00 -1.5956e+01 7.1516e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.0953e+01 -3.7600e+00 0.0000e+00 0.0000e+00 3.7600e+00 7.0080e+01 
47.0 7.0050e+01 -1.6048e+01 0.0000e+00 0.0000e+00 -1.6048e+01 6.8656e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7830e+01 -3.7042e+00 0.0000e+00 0.0000e+00 3.7042e+00 6.6987e+01 
48.0 6.7281e+01 -1.6122e+01 0.0000e+00 0.0000e+00 -1.6122e+01 6.5905e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4822e+01 -3.6452e+00 0.0000e+00 0.0000e+00 3.6452e+00 6.4005e+01 
49.0 6.4617e+01 -1.6180e+01 0.0000e+00 0.0000e+00 -1.6180e+01 6.3259e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.1923e+01 -3.5833e+00 0.0000e+00 0.0000e+00 3.5833e+00 6.1134e+01 
50.0 6.2056e+01 -1.6222e+01 0.0000e+00 0.0000e+00 -1.6222e+01 6.0715e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.9131e+01 -3.5189e+00 0.0000e+00 0.0000e+00 3.5189e+00 5.8369e+01 
51.0 5.9594e+01 -1.6248e+01 0.0000e+00 0.0000e+00 -1.6248e+01 5.8270e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.6443e+01 -3.4520e+00 0.0000e+00 0.0000e+00 3.4520e+00 5.5707e+01 
52.0 5.7228e+01 -1.6258e+01 0.0000e+00 0.0000e+00 -1.6258e+01 5.5921e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.3855e+01 -3.3830e+00 0.0000e+00 0.0000e+00 3.3830e+00 5.3145e+01 
53.0 5.4956e+01 -1.6254e+01 0.0000e+00 0.0000e+00 -1.6254e+01 5.3665e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1365e+01 -3.3120e+00 0.0000e+00 0.0000e+00 3.3120e+00 5.0680e+01 
54.0 5.2774e+01 -1.6236e+01 0.0000e+00 0.0000e+00 -1.6236e+01 5.1499e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.8969e+01 -3.2389e+00 0.0000e+00 0.0000e+00 3.2389e+00 4.8309e+01 
55.0 5.0680e+01 -1.6205e+01 0.0000e+00 0.0000e+00 -1.6205e+01 4.9421e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.6665e+01 -3.1641e+00 0.0000e+00 0.0000e+00 3.1641e+00 4.6028e+01 
56.0 4.8671e+01 -1.6160e+01 0.0000e+00 0.0000e+00 -1.6160e+01 4.7428e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4448e+01 -3.0876e+00 0.0000e+00 0.0000e+00 3.0876e+00 4.3836e+01 
57.0 4.6744e+01 -1.6103e+01 0.0000e+00 0.0000e+00 -1.6103e+01 4.5517e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2318e+01 -3.0098e+00 0.0000e+00 0.0000e+00 3.0098e+00 4.1729e+01 
