1.5043 1.5247 0.0204 0.106071
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 5.7705e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.7646e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.7646e+02 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 5.7586e+02 
1.0 5.2465e+02 -1.2899e-02 0.0000e+00 0.0000e+00 -1.2899e-02 5.2406e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2406e+02 -2.3099e-01 0.0000e+00 0.0000e+00 2.3099e-01 5.2347e+02 
2.0 4.3457e+02 -2.3368e-02 0.0000e+00 0.0000e+00 -2.3368e-02 4.3398e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3398e+02 -8.0938e-01 0.0000e+00 0.0000e+00 8.0938e-01 4.3341e+02 
3.0 3.5152e+02 -1.7836e-02 0.0000e+00 0.0000e+00 -1.7836e-02 3.5095e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5094e+02 -1.4938e+00 0.0000e+00 0.0000e+00 1.4938e+00 3.5039e+02 
4.0 2.8259e+02 -5.9872e-03 0.0000e+00 0.0000e+00 -5.9872e-03 2.8203e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8200e+02 -2.0895e+00 0.0000e+00 0.0000e+00 2.0895e+00 2.8148e+02 
5.0 2.2784e+02 1.1383e-03 0.0000e+00 0.0000e+00 1.1383e-03 2.2729e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2725e+02 -2.5114e+00 0.0000e+00 0.0000e+00 2.5114e+00 2.2674e+02 
6.0 1.8533e+02 -3.9473e-03 0.0000e+00 0.0000e+00 -3.9473e-03 1.8480e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8473e+02 -2.7488e+00 0.0000e+00 0.0000e+00 2.7488e+00 1.8425e+02 
7.0 1.5273e+02 -2.4630e-02 0.0000e+00 0.0000e+00 -2.4630e-02 1.5221e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5211e+02 -2.8248e+00 0.0000e+00 0.0000e+00 2.8248e+00 1.5166e+02 
8.0 1.2785e+02 -6.0210e-02 0.0000e+00 0.0000e+00 -6.0210e-02 1.2734e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2722e+02 -2.7777e+00 0.0000e+00 0.0000e+00 2.7777e+00 1.2678e+02 
9.0 1.0885e+02 -1.0773e-01 0.0000e+00 0.0000e+00 -1.0773e-01 1.0834e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0820e+02 -2.6479e+00 0.0000e+00 0.0000e+00 2.6479e+00 1.0778e+02 
10.0 9.4246e+01 -1.6397e-01 0.0000e+00 0.0000e+00 -1.6397e-01 9.3740e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.3583e+01 -2.4701e+00 0.0000e+00 0.0000e+00 2.4701e+00 9.3179e+01 
11.0 8.2909e+01 -2.2610e-01 0.0000e+00 0.0000e+00 -2.2610e-01 8.2405e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.2235e+01 -2.2712e+00 0.0000e+00 0.0000e+00 2.2712e+00 8.1846e+01 
12.0 7.3984e+01 -2.9204e-01 0.0000e+00 0.0000e+00 -2.9204e-01 7.3481e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.3301e+01 -2.0693e+00 0.0000e+00 0.0000e+00 2.0693e+00 7.2926e+01 
13.0 6.6855e+01 -3.6069e-01 0.0000e+00 0.0000e+00 -3.6069e-01 6.6354e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.6165e+01 -1.8752e+00 0.0000e+00 0.0000e+00 1.8752e+00 6.5803e+01 
14.0 6.1074e+01 -4.2988e-01 0.0000e+00 0.0000e+00 -4.2988e-01 6.0572e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.0376e+01 -1.6976e+00 0.0000e+00 0.0000e+00 1.6976e+00 6.0028e+01 
15.0 5.6315e+01 -4.9968e-01 0.0000e+00 0.0000e+00 -4.9968e-01 5.5813e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5612e+01 -1.5368e+00 0.0000e+00 0.0000e+00 1.5368e+00 5.5276e+01 
16.0 5.2329e+01 -5.6905e-01 0.0000e+00 0.0000e+00 -5.6905e-01 5.1827e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1621e+01 -1.3940e+00 0.0000e+00 0.0000e+00 1.3940e+00 5.1298e+01 
17.0 4.8932e+01 -6.3748e-01 0.0000e+00 0.0000e+00 -6.3748e-01 4.8429e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.8219e+01 -1.2687e+00 0.0000e+00 0.0000e+00 1.2687e+00 4.7908e+01 
18.0 4.5986e+01 -7.0472e-01 0.0000e+00 0.0000e+00 -7.0472e-01 4.5482e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5269e+01 -1.1593e+00 0.0000e+00 0.0000e+00 1.1593e+00 4.4970e+01 
19.0 4.3391e+01 -7.7092e-01 0.0000e+00 0.0000e+00 -7.7092e-01 4.2886e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2821e+01 -1.0636e+00 0.0000e+00 0.0000e+00 1.0636e+00 4.2536e+01 
20.0 4.1076e+01 -8.3654e-01 0.0000e+00 0.0000e+00 -8.3654e-01 4.0571e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0637e+01 -9.7983e-01 0.0000e+00 0.0000e+00 9.7983e-01 4.0365e+01 
21.0 3.8987e+01 -9.0219e-01 0.0000e+00 0.0000e+00 -9.0219e-01 3.8482e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.8667e+01 -9.0609e-01 0.0000e+00 0.0000e+00 9.0609e-01 3.8406e+01 
22.0 3.7085e+01 -9.6835e-01 0.0000e+00 0.0000e+00 -9.6835e-01 3.6579e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6872e+01 -8.4105e-01 0.0000e+00 0.0000e+00 8.4105e-01 3.6622e+01 
23.0 3.5339e+01 -1.0352e+00 0.0000e+00 0.0000e+00 -1.0352e+00 3.4833e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5223e+01 -7.8351e-01 0.0000e+00 0.0000e+00 7.8351e-01 3.4983e+01 
