1.9325 2.0297 0.0972 0.035211
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.3573e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3549e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3549e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.3526e+03 
1.0 1.2185e+03 -3.6255e-02 0.0000e+00 0.0000e+00 -3.6255e-02 1.2161e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2161e+03 -4.9945e-01 0.0000e+00 0.0000e+00 4.9945e-01 1.2138e+03 
2.0 1.0066e+03 -6.2219e-02 0.0000e+00 0.0000e+00 -6.2219e-02 1.0042e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0042e+03 -1.7677e+00 0.0000e+00 0.0000e+00 1.7677e+00 1.0019e+03 
3.0 8.3859e+02 -4.5229e-02 0.0000e+00 0.0000e+00 -4.5229e-02 8.3627e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.3625e+02 -3.3386e+00 0.0000e+00 0.0000e+00 3.3386e+00 8.3399e+02 
4.0 7.0971e+02 -9.6394e-03 0.0000e+00 0.0000e+00 -9.6394e-03 7.0743e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.0738e+02 -4.8629e+00 0.0000e+00 0.0000e+00 4.8629e+00 7.0519e+02 
5.0 6.0775e+02 2.4222e-02 0.0000e+00 0.0000e+00 2.4222e-02 6.0551e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.0541e+02 -6.1861e+00 0.0000e+00 0.0000e+00 6.1861e+00 6.0331e+02 
6.0 5.2493e+02 4.1219e-02 0.0000e+00 0.0000e+00 4.1219e-02 5.2273e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2258e+02 -7.2429e+00 0.0000e+00 0.0000e+00 7.2429e+00 5.2056e+02 
7.0 4.5663e+02 3.0227e-02 0.0000e+00 0.0000e+00 3.0227e-02 4.5447e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5424e+02 -8.0026e+00 0.0000e+00 0.0000e+00 8.0026e+00 4.5232e+02 
8.0 3.9992e+02 -1.2943e-02 0.0000e+00 0.0000e+00 -1.2943e-02 3.9779e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9749e+02 -8.4717e+00 0.0000e+00 0.0000e+00 8.4717e+00 3.9565e+02 
9.0 3.5269e+02 -8.6544e-02 0.0000e+00 0.0000e+00 -8.6544e-02 3.5059e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5022e+02 -8.6862e+00 0.0000e+00 0.0000e+00 8.6862e+00 3.4846e+02 
