1.1448 1.1950 0.0502 0.377509
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 4.1997e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1978e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1978e+02 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 4.1959e+02 
1.0 3.7532e+02 -1.6375e-02 0.0000e+00 0.0000e+00 -1.6375e-02 3.7513e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7513e+02 -1.7554e-01 0.0000e+00 0.0000e+00 1.7554e-01 3.7494e+02 
2.0 2.8875e+02 -3.5052e-02 0.0000e+00 0.0000e+00 -3.5052e-02 2.8857e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8856e+02 -5.8794e-01 0.0000e+00 0.0000e+00 5.8794e-01 2.8839e+02 
3.0 2.1078e+02 -3.4394e-02 0.0000e+00 0.0000e+00 -3.4394e-02 2.1060e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1059e+02 -1.0149e+00 0.0000e+00 0.0000e+00 1.0149e+00 2.1043e+02 
4.0 1.5378e+02 -2.3219e-02 0.0000e+00 0.0000e+00 -2.3219e-02 1.5362e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5360e+02 -1.3176e+00 0.0000e+00 0.0000e+00 1.3176e+00 1.5344e+02 
5.0 1.1469e+02 -1.1373e-02 0.0000e+00 0.0000e+00 -1.1373e-02 1.1453e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1450e+02 -1.4811e+00 0.0000e+00 0.0000e+00 1.4811e+00 1.1436e+02 
6.0 8.7901e+01 -3.1525e-03 0.0000e+00 0.0000e+00 -3.1525e-03 8.7749e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.7702e+01 -1.5404e+00 0.0000e+00 0.0000e+00 1.5404e+00 8.7575e+01 
7.0 6.9108e+01 1.2307e-04 0.0000e+00 0.0000e+00 1.2307e-04 6.8961e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.8902e+01 -1.5288e+00 0.0000e+00 0.0000e+00 1.5288e+00 6.8786e+01 
8.0 5.5547e+01 -8.8340e-04 0.0000e+00 0.0000e+00 -8.8340e-04 5.5402e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5333e+01 -1.4710e+00 0.0000e+00 0.0000e+00 1.4710e+00 5.5227e+01 
9.0 4.5524e+01 -4.6336e-03 0.0000e+00 0.0000e+00 -4.6336e-03 4.5381e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5301e+01 -1.3861e+00 0.0000e+00 0.0000e+00 1.3861e+00 4.5204e+01 
