1.3828 1.4288 0.0460 0.058287
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.8404e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8393e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8393e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.8381e+03 
1.0 1.5773e+03 -9.2758e-02 0.0000e+00 0.0000e+00 -9.2758e-02 1.5762e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5762e+03 -6.9989e-01 0.0000e+00 0.0000e+00 6.9989e-01 1.5751e+03 
2.0 1.1239e+03 -1.9410e-01 0.0000e+00 0.0000e+00 -1.9410e-01 1.1227e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1227e+03 -2.2634e+00 0.0000e+00 0.0000e+00 2.2634e+00 1.1216e+03 
3.0 7.6996e+02 -2.1551e-01 0.0000e+00 0.0000e+00 -2.1551e-01 7.6887e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.6883e+02 -3.7022e+00 0.0000e+00 0.0000e+00 3.7022e+00 7.6776e+02 
4.0 5.3989e+02 -2.1765e-01 0.0000e+00 0.0000e+00 -2.1765e-01 5.3882e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.3874e+02 -4.5105e+00 0.0000e+00 0.0000e+00 4.5105e+00 5.3771e+02 
5.0 3.9595e+02 -2.3489e-01 0.0000e+00 0.0000e+00 -2.3489e-01 3.9490e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9478e+02 -4.7645e+00 0.0000e+00 0.0000e+00 4.7645e+00 3.9379e+02 
6.0 3.0463e+02 -2.7279e-01 0.0000e+00 0.0000e+00 -2.7279e-01 3.0360e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0344e+02 -4.6927e+00 0.0000e+00 0.0000e+00 4.6927e+00 3.0248e+02 
7.0 2.4475e+02 -3.3108e-01 0.0000e+00 0.0000e+00 -3.3108e-01 2.4374e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4354e+02 -4.4516e+00 0.0000e+00 0.0000e+00 4.4516e+00 2.4262e+02 
8.0 2.0402e+02 -4.0523e-01 0.0000e+00 0.0000e+00 -4.0523e-01 2.0301e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0279e+02 -4.1368e+00 0.0000e+00 0.0000e+00 4.1368e+00 2.0190e+02 
9.0 1.7528e+02 -4.8887e-01 0.0000e+00 0.0000e+00 -4.8887e-01 1.7427e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7403e+02 -3.8084e+00 0.0000e+00 0.0000e+00 3.8084e+00 1.7317e+02 
10.0 1.5424e+02 -5.7738e-01 0.0000e+00 0.0000e+00 -5.7738e-01 1.5323e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5298e+02 -3.4991e+00 0.0000e+00 0.0000e+00 3.4991e+00 1.5214e+02 
11.0 1.3827e+02 -6.6912e-01 0.0000e+00 0.0000e+00 -6.6912e-01 1.3727e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3700e+02 -3.2234e+00 0.0000e+00 0.0000e+00 3.2234e+00 1.3619e+02 
12.0 1.2574e+02 -7.6403e-01 0.0000e+00 0.0000e+00 -7.6403e-01 1.2473e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2446e+02 -2.9829e+00 0.0000e+00 0.0000e+00 2.9829e+00 1.2367e+02 
13.0 1.1561e+02 -8.6296e-01 0.0000e+00 0.0000e+00 -8.6296e-01 1.1460e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1432e+02 -2.7724e+00 0.0000e+00 0.0000e+00 2.7724e+00 1.1355e+02 
14.0 1.0721e+02 -9.6395e-01 0.0000e+00 0.0000e+00 -9.6395e-01 1.0621e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0591e+02 -2.5922e+00 0.0000e+00 0.0000e+00 2.5922e+00 1.0517e+02 
15.0 1.0011e+02 -1.0676e+00 0.0000e+00 0.0000e+00 -1.0676e+00 9.9098e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.8794e+01 -2.4336e+00 0.0000e+00 0.0000e+00 2.4336e+00 9.8080e+01 
16.0 9.3975e+01 -1.1723e+00 0.0000e+00 0.0000e+00 -1.1723e+00 9.2961e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.2646e+01 -2.2946e+00 0.0000e+00 0.0000e+00 2.2946e+00 9.1957e+01 
17.0 8.8585e+01 -1.2772e+00 0.0000e+00 0.0000e+00 -1.2772e+00 8.7569e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.7244e+01 -2.1727e+00 0.0000e+00 0.0000e+00 2.1727e+00 8.6578e+01 
18.0 8.3776e+01 -1.3819e+00 0.0000e+00 0.0000e+00 -1.3819e+00 8.2756e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.2422e+01 -2.0653e+00 0.0000e+00 0.0000e+00 2.0653e+00 8.1780e+01 
19.0 7.9432e+01 -1.4866e+00 0.0000e+00 0.0000e+00 -1.4866e+00 7.8410e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.8325e+01 -1.9692e+00 0.0000e+00 0.0000e+00 1.9692e+00 7.7710e+01 
