1.8003 1.8684 0.0681 0.088393
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 7.2329e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.2238e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.2238e+02 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 7.2146e+02 
1.0 6.7205e+02 -8.1441e-03 0.0000e+00 0.0000e+00 -8.1441e-03 6.7114e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7114e+02 -2.8588e-01 0.0000e+00 0.0000e+00 2.8588e-01 6.7024e+02 
2.0 5.8526e+02 -5.4416e-03 0.0000e+00 0.0000e+00 -5.4416e-03 5.8436e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.8436e+02 -1.0332e+00 0.0000e+00 0.0000e+00 1.0332e+00 5.8348e+02 
3.0 5.0327e+02 2.0819e-02 0.0000e+00 0.0000e+00 2.0819e-02 5.0240e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.0238e+02 -2.0028e+00 0.0000e+00 0.0000e+00 2.0028e+00 5.0154e+02 
4.0 4.3039e+02 6.2517e-02 0.0000e+00 0.0000e+00 6.2517e-02 4.2953e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2950e+02 -2.9807e+00 0.0000e+00 0.0000e+00 2.9807e+00 4.2870e+02 
5.0 3.6685e+02 1.0912e-01 0.0000e+00 0.0000e+00 1.0912e-01 3.6603e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6597e+02 -3.8369e+00 0.0000e+00 0.0000e+00 3.8369e+00 3.6521e+02 
6.0 3.1224e+02 1.5102e-01 0.0000e+00 0.0000e+00 1.5102e-01 3.1143e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1134e+02 -4.5036e+00 0.0000e+00 0.0000e+00 4.5036e+00 3.1063e+02 
7.0 2.6588e+02 1.8092e-01 0.0000e+00 0.0000e+00 1.8092e-01 2.6510e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6496e+02 -4.9550e+00 0.0000e+00 0.0000e+00 4.9550e+00 2.6430e+02 
8.0 2.2699e+02 1.9522e-01 0.0000e+00 0.0000e+00 1.9522e-01 2.2622e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2604e+02 -5.1982e+00 0.0000e+00 0.0000e+00 5.1982e+00 2.2543e+02 
9.0 1.9467e+02 1.9337e-01 0.0000e+00 0.0000e+00 1.9337e-01 1.9392e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9369e+02 -5.2617e+00 0.0000e+00 0.0000e+00 5.2617e+00 1.9312e+02 
10.0 1.6801e+02 1.7675e-01 0.0000e+00 0.0000e+00 1.7675e-01 1.6727e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6699e+02 -5.1825e+00 0.0000e+00 0.0000e+00 5.1825e+00 1.6646e+02 
11.0 1.4608e+02 1.4717e-01 0.0000e+00 0.0000e+00 1.4717e-01 1.4535e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4503e+02 -4.9990e+00 0.0000e+00 0.0000e+00 4.9990e+00 1.4454e+02 
12.0 1.2807e+02 1.0711e-01 0.0000e+00 0.0000e+00 1.0711e-01 1.2734e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2699e+02 -4.7453e+00 0.0000e+00 0.0000e+00 4.7453e+00 1.2653e+02 
13.0 1.1326e+02 5.8712e-02 0.0000e+00 0.0000e+00 5.8712e-02 1.1254e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1215e+02 -4.4483e+00 0.0000e+00 0.0000e+00 4.4483e+00 1.1173e+02 
14.0 1.0104e+02 6.7159e-03 0.0000e+00 0.0000e+00 6.7159e-03 1.0031e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.9899e+01 -4.1344e+00 0.0000e+00 0.0000e+00 4.1344e+00 9.9502e+01 
15.0 9.0888e+01 -4.7682e-02 0.0000e+00 0.0000e+00 -4.7682e-02 9.0166e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.9730e+01 -3.8163e+00 0.0000e+00 0.0000e+00 3.8163e+00 8.9361e+01 
16.0 8.2394e+01 -1.0124e-01 0.0000e+00 0.0000e+00 -1.0124e-01 8.1672e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.1218e+01 -3.5071e+00 0.0000e+00 0.0000e+00 3.5071e+00 8.0876e+01 
17.0 7.5215e+01 -1.5188e-01 0.0000e+00 0.0000e+00 -1.5188e-01 7.4492e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.4024e+01 -3.2148e+00 0.0000e+00 0.0000e+00 3.2148e+00 7.3708e+01 
18.0 6.9082e+01 -1.9831e-01 0.0000e+00 0.0000e+00 -1.9831e-01 6.8358e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7879e+01 -2.9439e+00 0.0000e+00 0.0000e+00 2.9439e+00 6.7588e+01 
19.0 6.3780e+01 -2.3996e-01 0.0000e+00 0.0000e+00 -2.3996e-01 6.3055e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2729e+01 -2.6963e+00 0.0000e+00 0.0000e+00 2.6963e+00 6.2470e+01 
20.0 5.9142e+01 -2.7695e-01 0.0000e+00 0.0000e+00 -2.7695e-01 5.8416e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.8223e+01 -2.4723e+00 0.0000e+00 0.0000e+00 2.4723e+00 5.7993e+01 
21.0 5.5039e+01 -3.0983e-01 0.0000e+00 0.0000e+00 -3.0983e-01 5.4313e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4235e+01 -2.2706e+00 0.0000e+00 0.0000e+00 2.2706e+00 5.4030e+01 
22.0 5.1373e+01 -3.3936e-01 0.0000e+00 0.0000e+00 -3.3936e-01 5.0647e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.0670e+01 -2.0893e+00 0.0000e+00 0.0000e+00 2.0893e+00 5.0487e+01 
23.0 4.8068e+01 -3.6631e-01 0.0000e+00 0.0000e+00 -3.6631e-01 4.7342e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7455e+01 -1.9259e+00 0.0000e+00 0.0000e+00 1.9259e+00 4.7292e+01 
24.0 4.5069e+01 -3.9142e-01 0.0000e+00 0.0000e+00 -3.9142e-01 4.4343e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4536e+01 -1.7777e+00 0.0000e+00 0.0000e+00 1.7777e+00 4.4391e+01 
25.0 4.2335e+01 -4.1528e-01 0.0000e+00 0.0000e+00 -4.1528e-01 4.1609e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1874e+01 -1.6425e+00 0.0000e+00 0.0000e+00 1.6425e+00 4.1745e+01 
26.0 3.9833e+01 -4.3831e-01 0.0000e+00 0.0000e+00 -4.3831e-01 3.9108e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9436e+01 -1.5184e+00 0.0000e+00 0.0000e+00 1.5184e+00 3.9322e+01 
27.0 3.7535e+01 -4.6074e-01 0.0000e+00 0.0000e+00 -4.6074e-01 3.6810e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7197e+01 -1.4041e+00 0.0000e+00 0.0000e+00 1.4041e+00 3.7095e+01 
28.0 3.5418e+01 -4.8262e-01 0.0000e+00 0.0000e+00 -4.8262e-01 3.4694e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5133e+01 -1.2987e+00 0.0000e+00 0.0000e+00 1.2987e+00 3.5042e+01 
29.0 3.3461e+01 -5.0388e-01 0.0000e+00 0.0000e+00 -5.0388e-01 3.2736e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3222e+01 -1.2013e+00 0.0000e+00 0.0000e+00 1.2013e+00 3.3143e+01 
30.0 3.1643e+01 -5.2438e-01 0.0000e+00 0.0000e+00 -5.2438e-01 3.0919e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1447e+01 -1.1113e+00 0.0000e+00 0.0000e+00 1.1113e+00 3.1378e+01 
31.0 2.9950e+01 -5.4398e-01 0.0000e+00 0.0000e+00 -5.4398e-01 2.9225e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9670e+01 -1.0278e+00 0.0000e+00 0.0000e+00 1.0278e+00 2.9615e+01 
32.0 2.8367e+01 -5.6254e-01 0.0000e+00 0.0000e+00 -5.6254e-01 2.7643e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8011e+01 -9.5023e-01 0.0000e+00 0.0000e+00 9.5023e-01 2.7970e+01 
33.0 2.6884e+01 -5.7996e-01 0.0000e+00 0.0000e+00 -5.7996e-01 2.6159e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6459e+01 -8.7797e-01 0.0000e+00 0.0000e+00 8.7797e-01 2.6431e+01 
34.0 2.5491e+01 -5.9623e-01 0.0000e+00 0.0000e+00 -5.9623e-01 2.4767e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5005e+01 -8.1033e-01 0.0000e+00 0.0000e+00 8.1033e-01 2.4990e+01 
35.0 2.4182e+01 -6.1142e-01 0.0000e+00 0.0000e+00 -6.1142e-01 2.3458e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3639e+01 -7.4663e-01 0.0000e+00 0.0000e+00 7.4663e-01 2.3637e+01 
36.0 2.2950e+01 -6.2570e-01 0.0000e+00 0.0000e+00 -6.2570e-01 2.2227e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2356e+01 -6.8623e-01 0.0000e+00 0.0000e+00 6.8623e-01 2.2365e+01 
37.0 2.1793e+01 -6.3934e-01 0.0000e+00 0.0000e+00 -6.3934e-01 2.1069e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1150e+01 -6.2856e-01 0.0000e+00 0.0000e+00 6.2856e-01 2.1170e+01 
38.0 2.0704e+01 -6.5262e-01 0.0000e+00 0.0000e+00 -6.5262e-01 1.9981e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0015e+01 -5.7322e-01 0.0000e+00 0.0000e+00 5.7322e-01 2.0046e+01 
39.0 1.9682e+01 -6.6575e-01 0.0000e+00 0.0000e+00 -6.6575e-01 1.8959e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8948e+01 -5.2000e-01 0.0000e+00 0.0000e+00 5.2000e-01 1.8989e+01 
40.0 1.8722e+01 -6.7885e-01 0.0000e+00 0.0000e+00 -6.7885e-01 1.8000e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7944e+01 -4.6884e-01 0.0000e+00 0.0000e+00 4.6884e-01 1.7995e+01 
41.0 1.7820e+01 -6.9194e-01 0.0000e+00 0.0000e+00 -6.9194e-01 1.7098e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6999e+01 -4.1971e-01 0.0000e+00 0.0000e+00 4.1971e-01 1.7060e+01 
42.0 1.6972e+01 -7.0496e-01 0.0000e+00 0.0000e+00 -7.0496e-01 1.6251e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6111e+01 -3.7258e-01 0.0000e+00 0.0000e+00 3.7258e-01 1.6180e+01 
43.0 1.6174e+01 -7.1780e-01 0.0000e+00 0.0000e+00 -7.1780e-01 1.5454e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5273e+01 -3.2738e-01 0.0000e+00 0.0000e+00 3.2738e-01 1.5351e+01 
44.0 1.5423e+01 -7.3038e-01 0.0000e+00 0.0000e+00 -7.3038e-01 1.4704e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4484e+01 -2.8399e-01 0.0000e+00 0.0000e+00 2.8399e-01 1.4570e+01 
45.0 1.4716e+01 -7.4261e-01 0.0000e+00 0.0000e+00 -7.4261e-01 1.3998e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3740e+01 -2.4225e-01 0.0000e+00 0.0000e+00 2.4225e-01 1.3834e+01 
46.0 1.4049e+01 -7.5445e-01 0.0000e+00 0.0000e+00 -7.5445e-01 1.3331e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3037e+01 -2.0203e-01 0.0000e+00 0.0000e+00 2.0203e-01 1.3139e+01 
47.0 1.3419e+01 -7.6585e-01 0.0000e+00 0.0000e+00 -7.6585e-01 1.2703e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2373e+01 -1.6318e-01 0.0000e+00 0.0000e+00 1.6318e-01 1.2483e+01 
48.0 1.2825e+01 -7.7680e-01 0.0000e+00 0.0000e+00 -7.7680e-01 1.2110e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1746e+01 -1.2559e-01 0.0000e+00 0.0000e+00 1.2559e-01 1.1863e+01 
