0.8953 1.3839 0.4886 0.037391
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 2.2657e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2647e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2647e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 2.2638e+03 
1.0 1.9596e+03 -1.2025e-01 0.0000e+00 0.0000e+00 -1.2025e-01 1.9587e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9586e+03 -7.3444e-01 0.0000e+00 0.0000e+00 7.3444e-01 1.9577e+03 
2.0 1.4658e+03 -2.7628e-01 0.0000e+00 0.0000e+00 -2.7628e-01 1.4649e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4649e+03 -2.3684e+00 0.0000e+00 0.0000e+00 2.3684e+00 1.4639e+03 
3.0 1.0877e+03 -3.6227e-01 0.0000e+00 0.0000e+00 -3.6227e-01 1.0868e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0867e+03 -3.8920e+00 0.0000e+00 0.0000e+00 3.8920e+00 1.0858e+03 
4.0 8.3250e+02 -4.2936e-01 0.0000e+00 0.0000e+00 -4.2936e-01 8.3160e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.3155e+02 -4.8393e+00 0.0000e+00 0.0000e+00 4.8393e+00 8.3067e+02 
5.0 6.6148e+02 -5.1773e-01 0.0000e+00 0.0000e+00 -5.1773e-01 6.6061e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.6053e+02 -5.2987e+00 0.0000e+00 0.0000e+00 5.2987e+00 6.5968e+02 
6.0 5.4315e+02 -6.4341e-01 0.0000e+00 0.0000e+00 -6.4341e-01 5.4230e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4219e+02 -5.4509e+00 0.0000e+00 0.0000e+00 5.4509e+00 5.4136e+02 
7.0 4.5807e+02 -8.0971e-01 0.0000e+00 0.0000e+00 -8.0971e-01 4.5724e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5711e+02 -5.4104e+00 0.0000e+00 0.0000e+00 5.4104e+00 4.5631e+02 
8.0 3.9474e+02 -1.0114e+00 0.0000e+00 0.0000e+00 -1.0114e+00 3.9393e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9377e+02 -5.2612e+00 0.0000e+00 0.0000e+00 5.2612e+00 3.9300e+02 
9.0 3.4606e+02 -1.2403e+00 0.0000e+00 0.0000e+00 -1.2403e+00 3.4527e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4509e+02 -5.0617e+00 0.0000e+00 0.0000e+00 5.0617e+00 3.4434e+02 
