1.0323 1.3396 0.3072 0.058248
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 3.1877e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1866e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1866e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 3.1855e+03 
1.0 2.6860e+03 -2.1057e-01 0.0000e+00 0.0000e+00 -2.1057e-01 2.6849e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6849e+03 -1.3140e+00 0.0000e+00 0.0000e+00 1.3140e+00 2.6837e+03 
2.0 1.8216e+03 -4.6201e-01 0.0000e+00 0.0000e+00 -4.6201e-01 1.8204e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8204e+03 -4.1549e+00 0.0000e+00 0.0000e+00 4.1549e+00 1.8193e+03 
3.0 1.1745e+03 -5.3769e-01 0.0000e+00 0.0000e+00 -5.3769e-01 1.1734e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1734e+03 -6.5570e+00 0.0000e+00 0.0000e+00 6.5570e+00 1.1723e+03 
4.0 7.8057e+02 -5.5367e-01 0.0000e+00 0.0000e+00 -5.5367e-01 7.7951e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.7938e+02 -7.6584e+00 0.0000e+00 0.0000e+00 7.6584e+00 7.7833e+02 
5.0 5.4862e+02 -5.8136e-01 0.0000e+00 0.0000e+00 -5.8136e-01 5.4759e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4739e+02 -7.7992e+00 0.0000e+00 0.0000e+00 7.7992e+00 5.4639e+02 
6.0 4.0737e+02 -6.2788e-01 0.0000e+00 0.0000e+00 -6.2788e-01 4.0637e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0613e+02 -7.5134e+00 0.0000e+00 0.0000e+00 7.5134e+00 4.0516e+02 
7.0 3.1651e+02 -6.9027e-01 0.0000e+00 0.0000e+00 -6.9027e-01 3.1554e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1525e+02 -7.0732e+00 0.0000e+00 0.0000e+00 7.0732e+00 3.1432e+02 
8.0 2.5493e+02 -7.6620e-01 0.0000e+00 0.0000e+00 -7.6620e-01 2.5397e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5365e+02 -6.5873e+00 0.0000e+00 0.0000e+00 6.5873e+00 2.5275e+02 
9.0 2.1129e+02 -8.5269e-01 0.0000e+00 0.0000e+00 -8.5269e-01 2.1035e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1000e+02 -6.0995e+00 0.0000e+00 0.0000e+00 6.0995e+00 2.0914e+02 
