1.9784 2.1026 0.1242 0.040226
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.3647e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3624e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3624e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.3601e+03 
1.0 1.2773e+03 -1.2265e-02 0.0000e+00 0.0000e+00 -1.2265e-02 1.2750e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2750e+03 -5.8233e-01 0.0000e+00 0.0000e+00 5.8233e-01 1.2727e+03 
2.0 1.1305e+03 -4.0136e-03 0.0000e+00 0.0000e+00 -4.0136e-03 1.1282e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1282e+03 -2.1345e+00 0.0000e+00 0.0000e+00 2.1345e+00 1.1260e+03 
3.0 9.8643e+02 4.7627e-02 0.0000e+00 0.0000e+00 4.7627e-02 9.8420e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.8418e+02 -4.2180e+00 0.0000e+00 0.0000e+00 4.2180e+00 9.8204e+02 
4.0 8.5283e+02 1.3011e-01 0.0000e+00 0.0000e+00 1.3011e-01 8.5066e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.5060e+02 -6.4048e+00 0.0000e+00 0.0000e+00 6.4048e+00 8.4855e+02 
5.0 7.3277e+02 2.2104e-01 0.0000e+00 0.0000e+00 2.2104e-01 7.3065e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.3053e+02 -8.3957e+00 0.0000e+00 0.0000e+00 8.3957e+00 7.2859e+02 
6.0 6.2731e+02 2.9746e-01 0.0000e+00 0.0000e+00 2.9746e-01 6.2525e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2504e+02 -1.0010e+01 0.0000e+00 0.0000e+00 1.0010e+01 6.2323e+02 
7.0 5.3633e+02 3.4202e-01 0.0000e+00 0.0000e+00 3.4202e-01 5.3432e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.3402e+02 -1.1162e+01 0.0000e+00 0.0000e+00 1.1162e+01 5.3232e+02 
8.0 4.5897e+02 3.4677e-01 0.0000e+00 0.0000e+00 3.4677e-01 4.5701e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5659e+02 -1.1844e+01 0.0000e+00 0.0000e+00 1.1844e+01 4.5501e+02 
9.0 3.9395e+02 3.1217e-01 0.0000e+00 0.0000e+00 3.1217e-01 3.9203e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9150e+02 -1.2107e+01 0.0000e+00 0.0000e+00 1.2107e+01 3.9001e+02 
10.0 3.3976e+02 2.4400e-01 0.0000e+00 0.0000e+00 2.4400e-01 3.3786e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3721e+02 -1.2026e+01 0.0000e+00 0.0000e+00 1.2026e+01 3.3583e+02 
11.0 2.9482e+02 1.5083e-01 0.0000e+00 0.0000e+00 1.5083e-01 2.9295e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9220e+02 -1.1684e+01 0.0000e+00 0.0000e+00 1.1684e+01 2.9090e+02 
12.0 2.5767e+02 3.9532e-02 0.0000e+00 0.0000e+00 3.9532e-02 2.5582e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5496e+02 -1.1159e+01 0.0000e+00 0.0000e+00 1.1159e+01 2.5375e+02 
13.0 2.2698e+02 -8.4313e-02 0.0000e+00 0.0000e+00 -8.4313e-02 2.2514e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2420e+02 -1.0513e+01 0.0000e+00 0.0000e+00 1.0513e+01 2.2306e+02 
14.0 2.0157e+02 -2.1202e-01 0.0000e+00 0.0000e+00 -2.1202e-01 1.9974e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9872e+02 -9.8041e+00 0.0000e+00 0.0000e+00 9.8041e+00 1.9766e+02 
15.0 1.8048e+02 -3.4278e-01 0.0000e+00 0.0000e+00 -3.4278e-01 1.7865e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7757e+02 -9.0650e+00 0.0000e+00 0.0000e+00 9.0650e+00 1.7657e+02 
