1.3365 1.6394 0.3029 0.028900
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 3.7895e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7873e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7873e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 3.7851e+03 
1.0 3.3605e+03 -1.5568e-01 0.0000e+00 0.0000e+00 -1.5568e-01 3.3583e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3583e+03 -1.4708e+00 0.0000e+00 0.0000e+00 1.4708e+00 3.3561e+03 
2.0 2.6188e+03 -3.2831e-01 0.0000e+00 0.0000e+00 -3.2831e-01 2.6166e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6166e+03 -4.9442e+00 0.0000e+00 0.0000e+00 4.9442e+00 2.6144e+03 
3.0 2.0092e+03 -3.4550e-01 0.0000e+00 0.0000e+00 -3.4550e-01 2.0071e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0070e+03 -8.6422e+00 0.0000e+00 0.0000e+00 8.6422e+00 2.0049e+03 
4.0 1.5715e+03 -2.8087e-01 0.0000e+00 0.0000e+00 -2.8087e-01 1.5695e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5693e+03 -1.1519e+01 0.0000e+00 0.0000e+00 1.1519e+01 1.5673e+03 
5.0 1.2602e+03 -2.0056e-01 0.0000e+00 0.0000e+00 -2.0056e-01 1.2582e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2579e+03 -1.3469e+01 0.0000e+00 0.0000e+00 1.3469e+01 1.2560e+03 
6.0 1.0327e+03 -1.3555e-01 0.0000e+00 0.0000e+00 -1.3555e-01 1.0307e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0304e+03 -1.4686e+01 0.0000e+00 0.0000e+00 1.4686e+01 1.0286e+03 
7.0 8.6118e+02 -1.0195e-01 0.0000e+00 0.0000e+00 -1.0195e-01 8.5930e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.5888e+02 -1.5329e+01 0.0000e+00 0.0000e+00 1.5329e+01 8.5717e+02 
8.0 7.2846e+02 -1.0432e-01 0.0000e+00 0.0000e+00 -1.0432e-01 7.2663e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.2611e+02 -1.5525e+01 0.0000e+00 0.0000e+00 1.5525e+01 7.2449e+02 
9.0 6.2353e+02 -1.3936e-01 0.0000e+00 0.0000e+00 -1.3936e-01 6.2176e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2113e+02 -1.5385e+01 0.0000e+00 0.0000e+00 1.5385e+01 6.1961e+02 
10.0 5.3915e+02 -2.0078e-01 0.0000e+00 0.0000e+00 -2.0078e-01 5.3743e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.3671e+02 -1.5001e+01 0.0000e+00 0.0000e+00 1.5001e+01 5.3528e+02 
11.0 4.7038e+02 -2.8210e-01 0.0000e+00 0.0000e+00 -2.8210e-01 4.6871e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.6789e+02 -1.4450e+01 0.0000e+00 0.0000e+00 1.4450e+01 4.6655e+02 
12.0 4.1366e+02 -3.7794e-01 0.0000e+00 0.0000e+00 -3.7794e-01 4.1204e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1114e+02 -1.3792e+01 0.0000e+00 0.0000e+00 1.3792e+01 4.0987e+02 
13.0 3.6644e+02 -4.8630e-01 0.0000e+00 0.0000e+00 -4.8630e-01 3.6485e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6388e+02 -1.3069e+01 0.0000e+00 0.0000e+00 1.3069e+01 3.6268e+02 
14.0 3.2682e+02 -5.9759e-01 0.0000e+00 0.0000e+00 -5.9759e-01 3.2527e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2422e+02 -1.2334e+01 0.0000e+00 0.0000e+00 1.2334e+01 3.2309e+02 
15.0 2.9334e+02 -7.1594e-01 0.0000e+00 0.0000e+00 -7.1594e-01 2.9181e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9070e+02 -1.1589e+01 0.0000e+00 0.0000e+00 1.1589e+01 2.8963e+02 
16.0 2.6484e+02 -8.3699e-01 0.0000e+00 0.0000e+00 -8.3699e-01 2.6334e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6216e+02 -1.0856e+01 0.0000e+00 0.0000e+00 1.0856e+01 2.6116e+02 
17.0 2.4040e+02 -9.5864e-01 0.0000e+00 0.0000e+00 -9.5864e-01 2.3894e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3771e+02 -1.0146e+01 0.0000e+00 0.0000e+00 1.0146e+01 2.3676e+02 
18.0 2.1931e+02 -1.0795e+00 0.0000e+00 0.0000e+00 -1.0795e+00 2.1786e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1658e+02 -9.4664e+00 0.0000e+00 0.0000e+00 9.4664e+00 2.1569e+02 
19.0 2.0095e+02 -1.1996e+00 0.0000e+00 0.0000e+00 -1.1996e+00 1.9953e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9890e+02 -8.8207e+00 0.0000e+00 0.0000e+00 8.8207e+00 1.9807e+02 
20.0 1.8488e+02 -1.3196e+00 0.0000e+00 0.0000e+00 -1.3196e+00 1.8347e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8340e+02 -8.2099e+00 0.0000e+00 0.0000e+00 8.2099e+00 1.8263e+02 
