3.1027 3.1148 0.0121 0.256038
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 9.9562e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.9250e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.9250e+01 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 9.8938e+01 
1.0 9.0461e+01 -3.6158e-03 0.0000e+00 0.0000e+00 -3.6158e-03 9.0149e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.0149e+01 -2.7685e-02 0.0000e+00 0.0000e+00 2.7685e-02 8.9838e+01 
2.0 7.7073e+01 -9.2662e-03 0.0000e+00 0.0000e+00 -9.2662e-03 7.6763e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.6762e+01 -9.7326e-02 0.0000e+00 0.0000e+00 9.7326e-02 7.6454e+01 
3.0 6.6375e+01 -1.4716e-02 0.0000e+00 0.0000e+00 -1.4716e-02 6.6066e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.6065e+01 -1.8203e-01 0.0000e+00 0.0000e+00 1.8203e-01 6.5760e+01 
4.0 5.8140e+01 -2.1076e-02 0.0000e+00 0.0000e+00 -2.1076e-02 5.7834e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.7831e+01 -2.6222e-01 0.0000e+00 0.0000e+00 2.6222e-01 5.7532e+01 
5.0 5.1761e+01 -2.9446e-02 0.0000e+00 0.0000e+00 -2.9446e-02 5.1458e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1452e+01 -3.3018e-01 0.0000e+00 0.0000e+00 3.3018e-01 5.1158e+01 
6.0 4.6735e+01 -4.0627e-02 0.0000e+00 0.0000e+00 -4.0627e-02 4.6434e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.6426e+01 -3.8394e-01 0.0000e+00 0.0000e+00 3.8394e-01 4.6137e+01 
7.0 4.2701e+01 -5.5064e-02 0.0000e+00 0.0000e+00 -5.5064e-02 4.2402e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2390e+01 -4.2401e-01 0.0000e+00 0.0000e+00 4.2401e-01 4.2108e+01 
8.0 3.9401e+01 -7.2739e-02 0.0000e+00 0.0000e+00 -7.2739e-02 3.9104e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9089e+01 -4.5269e-01 0.0000e+00 0.0000e+00 4.5269e-01 3.8813e+01 
9.0 3.6649e+01 -9.3362e-02 0.0000e+00 0.0000e+00 -9.3362e-02 3.6354e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6335e+01 -4.7281e-01 0.0000e+00 0.0000e+00 4.7281e-01 3.6065e+01 
10.0 3.4309e+01 -1.1654e-01 0.0000e+00 0.0000e+00 -1.1654e-01 3.4017e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3994e+01 -4.8686e-01 0.0000e+00 0.0000e+00 4.8686e-01 3.3730e+01 
11.0 3.2284e+01 -1.4190e-01 0.0000e+00 0.0000e+00 -1.4190e-01 3.1993e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1968e+01 -4.9687e-01 0.0000e+00 0.0000e+00 4.9687e-01 3.1710e+01 
12.0 3.0501e+01 -1.6911e-01 0.0000e+00 0.0000e+00 -1.6911e-01 3.0212e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0183e+01 -5.0429e-01 0.0000e+00 0.0000e+00 5.0429e-01 2.9931e+01 
13.0 2.8909e+01 -1.9790e-01 0.0000e+00 0.0000e+00 -1.9790e-01 2.8621e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8589e+01 -5.0994e-01 0.0000e+00 0.0000e+00 5.0994e-01 2.8344e+01 
14.0 2.7468e+01 -2.2785e-01 0.0000e+00 0.0000e+00 -2.2785e-01 2.7182e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7147e+01 -5.1464e-01 0.0000e+00 0.0000e+00 5.1464e-01 2.6907e+01 
15.0 2.6151e+01 -2.5876e-01 0.0000e+00 0.0000e+00 -2.5876e-01 2.5867e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5828e+01 -5.1845e-01 0.0000e+00 0.0000e+00 5.1845e-01 2.5595e+01 
16.0 2.4936e+01 -2.9031e-01 0.0000e+00 0.0000e+00 -2.9031e-01 2.4653e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4612e+01 -5.2167e-01 0.0000e+00 0.0000e+00 5.2167e-01 2.4385e+01 
17.0 2.3807e+01 -3.2223e-01 0.0000e+00 0.0000e+00 -3.2223e-01 2.3525e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3480e+01 -5.2441e-01 0.0000e+00 0.0000e+00 5.2441e-01 2.3260e+01 
18.0 2.2750e+01 -3.5430e-01 0.0000e+00 0.0000e+00 -3.5430e-01 2.2470e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2421e+01 -5.2672e-01 0.0000e+00 0.0000e+00 5.2672e-01 2.2207e+01 
19.0 2.1755e+01 -3.8635e-01 0.0000e+00 0.0000e+00 -3.8635e-01 2.1477e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1483e+01 -5.2861e-01 0.0000e+00 0.0000e+00 5.2861e-01 2.1276e+01 
20.0 2.0814e+01 -4.1824e-01 0.0000e+00 0.0000e+00 -4.1824e-01 2.0537e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0594e+01 -5.3003e-01 0.0000e+00 0.0000e+00 5.3003e-01 2.0394e+01 
