1.1661 1.3315 0.1654 0.093636
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 6.7608e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7559e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7559e+02 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 6.7511e+02 
1.0 6.3333e+02 -2.8168e-03 0.0000e+00 0.0000e+00 -2.8168e-03 6.3284e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.3284e+02 -2.3059e-01 0.0000e+00 0.0000e+00 2.3059e-01 6.3236e+02 
2.0 5.5771e+02 9.0217e-03 0.0000e+00 0.0000e+00 9.0217e-03 5.5723e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5723e+02 -8.2571e-01 0.0000e+00 0.0000e+00 8.2571e-01 5.5675e+02 
3.0 4.8046e+02 4.5483e-02 0.0000e+00 0.0000e+00 4.5483e-02 4.7999e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7998e+02 -1.5752e+00 0.0000e+00 0.0000e+00 1.5752e+00 4.7952e+02 
4.0 4.0914e+02 9.7744e-02 0.0000e+00 0.0000e+00 9.7744e-02 4.0868e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0866e+02 -2.2930e+00 0.0000e+00 0.0000e+00 2.2930e+00 4.0822e+02 
5.0 3.4696e+02 1.5133e-01 0.0000e+00 0.0000e+00 1.5133e-01 3.4651e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4648e+02 -2.8745e+00 0.0000e+00 0.0000e+00 2.8745e+00 3.4606e+02 
6.0 2.9449e+02 1.9319e-01 0.0000e+00 0.0000e+00 1.9319e-01 2.9406e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9401e+02 -3.2805e+00 0.0000e+00 0.0000e+00 3.2805e+00 2.9361e+02 
7.0 2.5103e+02 2.1517e-01 0.0000e+00 0.0000e+00 2.1517e-01 2.5061e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5053e+02 -3.5124e+00 0.0000e+00 0.0000e+00 3.5124e+00 2.5016e+02 
8.0 2.1534e+02 2.1493e-01 0.0000e+00 0.0000e+00 2.1493e-01 2.1494e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1483e+02 -3.5957e+00 0.0000e+00 0.0000e+00 3.5957e+00 2.1448e+02 
9.0 1.8610e+02 1.9468e-01 0.0000e+00 0.0000e+00 1.9468e-01 1.8571e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8558e+02 -3.5659e+00 0.0000e+00 0.0000e+00 3.5659e+00 1.8525e+02 
10.0 1.6208e+02 1.5912e-01 0.0000e+00 0.0000e+00 1.5912e-01 1.6170e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6156e+02 -3.4581e+00 0.0000e+00 0.0000e+00 3.4581e+00 1.6124e+02 
11.0 1.4226e+02 1.1357e-01 0.0000e+00 0.0000e+00 1.1357e-01 1.4190e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4173e+02 -3.3024e+00 0.0000e+00 0.0000e+00 3.3024e+00 1.4143e+02 
12.0 1.2580e+02 6.2642e-02 0.0000e+00 0.0000e+00 6.2642e-02 1.2544e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2526e+02 -3.1215e+00 0.0000e+00 0.0000e+00 3.1215e+00 1.2498e+02 
