1.3667 1.6222 0.2555 0.042223
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.1339e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1328e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1328e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.1317e+03 
1.0 1.0502e+03 -1.8281e-02 0.0000e+00 0.0000e+00 -1.8281e-02 1.0490e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0490e+03 -3.9574e-01 0.0000e+00 0.0000e+00 3.9574e-01 1.0479e+03 
2.0 9.1064e+02 -2.9759e-02 0.0000e+00 0.0000e+00 -2.9759e-02 9.0952e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.0952e+02 -1.4091e+00 0.0000e+00 0.0000e+00 1.4091e+00 9.0841e+02 
3.0 7.7648e+02 -1.1994e-02 0.0000e+00 0.0000e+00 -1.1994e-02 7.7537e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.7536e+02 -2.6695e+00 0.0000e+00 0.0000e+00 2.6695e+00 7.7427e+02 
4.0 6.5699e+02 2.2110e-02 0.0000e+00 0.0000e+00 2.2110e-02 6.5591e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.5588e+02 -3.8615e+00 0.0000e+00 0.0000e+00 3.8615e+00 6.5482e+02 
5.0 5.5505e+02 5.0258e-02 0.0000e+00 0.0000e+00 5.0258e-02 5.5399e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5393e+02 -4.8159e+00 0.0000e+00 0.0000e+00 4.8159e+00 5.5290e+02 
6.0 4.7027e+02 5.1975e-02 0.0000e+00 0.0000e+00 5.1975e-02 4.6924e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.6914e+02 -5.4697e+00 0.0000e+00 0.0000e+00 5.4697e+00 4.6815e+02 
7.0 4.0086e+02 1.4068e-02 0.0000e+00 0.0000e+00 1.4068e-02 3.9985e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9971e+02 -5.8247e+00 0.0000e+00 0.0000e+00 5.8247e+00 3.9876e+02 
8.0 3.4454e+02 -6.7562e-02 0.0000e+00 0.0000e+00 -6.7562e-02 3.4356e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4338e+02 -5.9235e+00 0.0000e+00 0.0000e+00 5.9235e+00 3.4246e+02 
9.0 2.9903e+02 -1.8986e-01 0.0000e+00 0.0000e+00 -1.8986e-01 2.9807e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9785e+02 -5.8266e+00 0.0000e+00 0.0000e+00 5.8266e+00 2.9696e+02 
