1.5946 1.6073 0.0127 0.079615
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.1464e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1454e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1454e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.1444e+03 
1.0 1.0062e+03 -5.5973e-02 0.0000e+00 0.0000e+00 -5.5973e-02 1.0052e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0052e+03 -4.0502e-01 0.0000e+00 0.0000e+00 4.0502e-01 1.0041e+03 
2.0 7.5835e+02 -1.2062e-01 0.0000e+00 0.0000e+00 -1.2062e-01 7.5734e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.5734e+02 -1.3870e+00 0.0000e+00 0.0000e+00 1.3870e+00 7.5635e+02 
3.0 5.5397e+02 -1.2871e-01 0.0000e+00 0.0000e+00 -1.2871e-01 5.5298e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5296e+02 -2.4674e+00 0.0000e+00 0.0000e+00 2.4674e+00 5.5202e+02 
4.0 4.1126e+02 -1.1069e-01 0.0000e+00 0.0000e+00 -1.1069e-01 4.1030e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1024e+02 -3.2995e+00 0.0000e+00 0.0000e+00 3.2995e+00 4.0934e+02 
5.0 3.1481e+02 -9.6398e-02 0.0000e+00 0.0000e+00 -9.6398e-02 3.1387e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1378e+02 -3.7954e+00 0.0000e+00 0.0000e+00 3.7954e+00 3.1293e+02 
6.0 2.4896e+02 -9.6597e-02 0.0000e+00 0.0000e+00 -9.6597e-02 2.4804e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4791e+02 -4.0136e+00 0.0000e+00 0.0000e+00 4.0136e+00 2.4710e+02 
7.0 2.0289e+02 -1.1360e-01 0.0000e+00 0.0000e+00 -1.1360e-01 2.0198e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0182e+02 -4.0406e+00 0.0000e+00 0.0000e+00 4.0406e+00 2.0105e+02 
8.0 1.6970e+02 -1.4615e-01 0.0000e+00 0.0000e+00 -1.4615e-01 1.6880e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6861e+02 -3.9478e+00 0.0000e+00 0.0000e+00 3.9478e+00 1.6787e+02 
9.0 1.4511e+02 -1.9091e-01 0.0000e+00 0.0000e+00 -1.9091e-01 1.4422e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4400e+02 -3.7850e+00 0.0000e+00 0.0000e+00 3.7850e+00 1.4329e+02 
10.0 1.2642e+02 -2.4360e-01 0.0000e+00 0.0000e+00 -2.4360e-01 1.2553e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2528e+02 -3.5847e+00 0.0000e+00 0.0000e+00 3.5847e+00 1.2461e+02 
11.0 1.1188e+02 -2.9983e-01 0.0000e+00 0.0000e+00 -2.9983e-01 1.1099e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1072e+02 -3.3702e+00 0.0000e+00 0.0000e+00 3.3702e+00 1.1008e+02 
12.0 1.0032e+02 -3.5757e-01 0.0000e+00 0.0000e+00 -3.5757e-01 9.9427e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.9138e+01 -3.1571e+00 0.0000e+00 0.0000e+00 3.1571e+00 9.8524e+01 
13.0 9.0935e+01 -4.1673e-01 0.0000e+00 0.0000e+00 -4.1673e-01 9.0038e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.9734e+01 -2.9519e+00 0.0000e+00 0.0000e+00 2.9519e+00 8.9147e+01 
14.0 8.3172e+01 -4.7605e-01 0.0000e+00 0.0000e+00 -4.7605e-01 8.2271e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.1952e+01 -2.7596e+00 0.0000e+00 0.0000e+00 2.7596e+00 8.1391e+01 
15.0 7.6646e+01 -5.3653e-01 0.0000e+00 0.0000e+00 -5.3653e-01 7.5741e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.5409e+01 -2.5764e+00 0.0000e+00 0.0000e+00 2.5764e+00 7.4874e+01 
16.0 7.1079e+01 -5.9727e-01 0.0000e+00 0.0000e+00 -5.9727e-01 7.0169e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.9824e+01 -2.4035e+00 0.0000e+00 0.0000e+00 2.4035e+00 6.9314e+01 
17.0 6.6271e+01 -6.5801e-01 0.0000e+00 0.0000e+00 -6.5801e-01 6.5355e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4999e+01 -2.2418e+00 0.0000e+00 0.0000e+00 2.2418e+00 6.4513e+01 
18.0 6.2072e+01 -7.1870e-01 0.0000e+00 0.0000e+00 -7.1870e-01 6.1151e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.0784e+01 -2.0924e+00 0.0000e+00 0.0000e+00 2.0924e+00 6.0322e+01 
19.0 5.8365e+01 -7.7921e-01 0.0000e+00 0.0000e+00 -7.7921e-01 5.7437e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.7251e+01 -1.9555e+00 0.0000e+00 0.0000e+00 1.9555e+00 5.6818e+01 
20.0 5.5056e+01 -8.3921e-01 0.0000e+00 0.0000e+00 -8.3921e-01 5.4123e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4098e+01 -1.8311e+00 0.0000e+00 0.0000e+00 1.8311e+00 5.3691e+01 
21.0 5.2075e+01 -8.9839e-01 0.0000e+00 0.0000e+00 -8.9839e-01 5.1135e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1255e+01 -1.7184e+00 0.0000e+00 0.0000e+00 1.7184e+00 5.0871e+01 
22.0 4.9365e+01 -9.5674e-01 0.0000e+00 0.0000e+00 -9.5674e-01 4.8421e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.8671e+01 -1.6161e+00 0.0000e+00 0.0000e+00 1.6161e+00 4.8309e+01 
23.0 4.6886e+01 -1.0147e+00 0.0000e+00 0.0000e+00 -1.0147e+00 4.5937e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.6306e+01 -1.5224e+00 0.0000e+00 0.0000e+00 1.5224e+00 4.5963e+01 
24.0 4.4605e+01 -1.0727e+00 0.0000e+00 0.0000e+00 -1.0727e+00 4.3652e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4128e+01 -1.4352e+00 0.0000e+00 0.0000e+00 1.4352e+00 4.3803e+01 
25.0 4.2498e+01 -1.1315e+00 0.0000e+00 0.0000e+00 -1.1315e+00 4.1542e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2116e+01 -1.3531e+00 0.0000e+00 0.0000e+00 1.3531e+00 4.1807e+01 
26.0 4.0545e+01 -1.1910e+00 0.0000e+00 0.0000e+00 -1.1910e+00 3.9585e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0248e+01 -1.2750e+00 0.0000e+00 0.0000e+00 1.2750e+00 3.9954e+01 
27.0 3.8726e+01 -1.2511e+00 0.0000e+00 0.0000e+00 -1.2511e+00 3.7764e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.8509e+01 -1.2009e+00 0.0000e+00 0.0000e+00 1.2009e+00 3.8229e+01 
28.0 3.7027e+01 -1.3115e+00 0.0000e+00 0.0000e+00 -1.3115e+00 3.6062e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6882e+01 -1.1307e+00 0.0000e+00 0.0000e+00 1.1307e+00 3.6616e+01 
29.0 3.5434e+01 -1.3721e+00 0.0000e+00 0.0000e+00 -1.3721e+00 3.4466e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5355e+01 -1.0644e+00 0.0000e+00 0.0000e+00 1.0644e+00 3.5101e+01 
30.0 3.3934e+01 -1.4323e+00 0.0000e+00 0.0000e+00 -1.4323e+00 3.2964e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3917e+01 -1.0020e+00 0.0000e+00 0.0000e+00 1.0020e+00 3.3674e+01 
31.0 3.2518e+01 -1.4921e+00 0.0000e+00 0.0000e+00 -1.4921e+00 3.1547e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2410e+01 -9.4309e-01 0.0000e+00 0.0000e+00 9.4309e-01 3.2185e+01 
32.0 3.1178e+01 -1.5510e+00 0.0000e+00 0.0000e+00 -1.5510e+00 3.0205e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0985e+01 -8.8748e-01 0.0000e+00 0.0000e+00 8.8748e-01 3.0775e+01 
33.0 2.9906e+01 -1.6088e+00 0.0000e+00 0.0000e+00 -1.6088e+00 2.8932e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9633e+01 -8.3483e-01 0.0000e+00 0.0000e+00 8.3483e-01 2.9439e+01 
34.0 2.8698e+01 -1.6656e+00 0.0000e+00 0.0000e+00 -1.6656e+00 2.7723e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8349e+01 -7.8490e-01 0.0000e+00 0.0000e+00 7.8490e-01 2.8170e+01 
35.0 2.7549e+01 -1.7211e+00 0.0000e+00 0.0000e+00 -1.7211e+00 2.6573e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7127e+01 -7.3746e-01 0.0000e+00 0.0000e+00 7.3746e-01 2.6962e+01 
36.0 2.6455e+01 -1.7754e+00 0.0000e+00 0.0000e+00 -1.7754e+00 2.5479e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5962e+01 -6.9225e-01 0.0000e+00 0.0000e+00 6.9225e-01 2.5811e+01 
37.0 2.5414e+01 -1.8285e+00 0.0000e+00 0.0000e+00 -1.8285e+00 2.4438e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4852e+01 -6.4896e-01 0.0000e+00 0.0000e+00 6.4896e-01 2.4714e+01 
38.0 2.4422e+01 -1.8805e+00 0.0000e+00 0.0000e+00 -1.8805e+00 2.3447e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3792e+01 -6.0729e-01 0.0000e+00 0.0000e+00 6.0729e-01 2.3668e+01 
39.0 2.3478e+01 -1.9314e+00 0.0000e+00 0.0000e+00 -1.9314e+00 2.2504e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2781e+01 -5.6702e-01 0.0000e+00 0.0000e+00 5.6702e-01 2.2669e+01 
40.0 2.2577e+01 -1.9811e+00 0.0000e+00 0.0000e+00 -1.9811e+00 2.1605e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1816e+01 -5.2806e-01 0.0000e+00 0.0000e+00 5.2806e-01 2.1716e+01 
