1.4712 1.9529 0.4817 0.066652
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.3618e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3605e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3605e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.3593e+03 
1.0 1.2245e+03 -5.9517e-02 0.0000e+00 0.0000e+00 -5.9517e-02 1.2232e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2232e+03 -5.9512e-01 0.0000e+00 0.0000e+00 5.9512e-01 1.2220e+03 
2.0 9.9295e+02 -1.4356e-01 0.0000e+00 0.0000e+00 -1.4356e-01 9.9174e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.9173e+02 -2.0702e+00 0.0000e+00 0.0000e+00 2.0702e+00 9.9052e+02 
3.0 7.9627e+02 -1.9013e-01 0.0000e+00 0.0000e+00 -1.9013e-01 7.9508e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.9505e+02 -3.8043e+00 0.0000e+00 0.0000e+00 3.8043e+00 7.9388e+02 
4.0 6.4425e+02 -2.1024e-01 0.0000e+00 0.0000e+00 -2.1024e-01 6.4309e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4303e+02 -5.3570e+00 0.0000e+00 0.0000e+00 5.3570e+00 6.4190e+02 
5.0 5.2724e+02 -2.2117e-01 0.0000e+00 0.0000e+00 -2.2117e-01 5.2612e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2601e+02 -6.5797e+00 0.0000e+00 0.0000e+00 6.5797e+00 5.2493e+02 
6.0 4.3598e+02 -2.3487e-01 0.0000e+00 0.0000e+00 -2.3487e-01 4.3490e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3474e+02 -7.4566e+00 0.0000e+00 0.0000e+00 7.4566e+00 4.3371e+02 
7.0 3.6387e+02 -2.5922e-01 0.0000e+00 0.0000e+00 -2.5922e-01 3.6283e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6261e+02 -8.0058e+00 0.0000e+00 0.0000e+00 8.0058e+00 3.6163e+02 
8.0 3.0635e+02 -2.9757e-01 0.0000e+00 0.0000e+00 -2.9757e-01 3.0534e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0505e+02 -8.2676e+00 0.0000e+00 0.0000e+00 8.2676e+00 3.0413e+02 
9.0 2.6015e+02 -3.4954e-01 0.0000e+00 0.0000e+00 -3.4954e-01 2.5917e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5882e+02 -8.2953e+00 0.0000e+00 0.0000e+00 8.2953e+00 2.5794e+02 
10.0 2.2283e+02 -4.1217e-01 0.0000e+00 0.0000e+00 -4.1217e-01 2.2188e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2146e+02 -8.1432e+00 0.0000e+00 0.0000e+00 8.1432e+00 2.2063e+02 
11.0 1.9253e+02 -4.8224e-01 0.0000e+00 0.0000e+00 -4.8224e-01 1.9160e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9112e+02 -7.8628e+00 0.0000e+00 0.0000e+00 7.8628e+00 1.9034e+02 
12.0 1.6779e+02 -5.5668e-01 0.0000e+00 0.0000e+00 -5.5668e-01 1.6689e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6635e+02 -7.4985e+00 0.0000e+00 0.0000e+00 7.4985e+00 1.6561e+02 
13.0 1.4748e+02 -6.3475e-01 0.0000e+00 0.0000e+00 -6.3475e-01 1.4660e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4601e+02 -7.0826e+00 0.0000e+00 0.0000e+00 7.0826e+00 1.4530e+02 
14.0 1.3071e+02 -7.0871e-01 0.0000e+00 0.0000e+00 -7.0871e-01 1.2984e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2922e+02 -6.6518e+00 0.0000e+00 0.0000e+00 6.6518e+00 1.2854e+02 
15.0 1.1675e+02 -7.8333e-01 0.0000e+00 0.0000e+00 -7.8333e-01 1.1591e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1524e+02 -6.2137e+00 0.0000e+00 0.0000e+00 6.2137e+00 1.1460e+02 
16.0 1.0506e+02 -8.5614e-01 0.0000e+00 0.0000e+00 -8.5614e-01 1.0423e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0354e+02 -5.7841e+00 0.0000e+00 0.0000e+00 5.7841e+00 1.0292e+02 
17.0 9.5192e+01 -9.2702e-01 0.0000e+00 0.0000e+00 -9.2702e-01 9.4378e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.3650e+01 -5.3717e+00 0.0000e+00 0.0000e+00 5.3717e+00 9.3067e+01 
18.0 8.6797e+01 -9.9597e-01 0.0000e+00 0.0000e+00 -9.9597e-01 8.5997e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.5244e+01 -4.9819e+00 0.0000e+00 0.0000e+00 4.9819e+00 8.4687e+01 
19.0 7.9604e+01 -1.0631e+00 0.0000e+00 0.0000e+00 -1.0631e+00 7.8816e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.8357e+01 -4.6175e+00 0.0000e+00 0.0000e+00 4.6175e+00 7.7832e+01 
20.0 7.3390e+01 -1.1286e+00 0.0000e+00 0.0000e+00 -1.1286e+00 7.2613e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.2404e+01 -4.2797e+00 0.0000e+00 0.0000e+00 4.2797e+00 7.1907e+01 
21.0 6.7978e+01 -1.1926e+00 0.0000e+00 0.0000e+00 -1.1926e+00 6.7211e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7217e+01 -3.9685e+00 0.0000e+00 0.0000e+00 3.9685e+00 6.6745e+01 
22.0 6.3227e+01 -1.2553e+00 0.0000e+00 0.0000e+00 -1.2553e+00 6.2469e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2661e+01 -3.6827e+00 0.0000e+00 0.0000e+00 3.6827e+00 6.2209e+01 
