1.8778 2.4582 0.5804 0.027900
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 2.0553e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0529e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0529e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 2.0504e+03 
1.0 1.8189e+03 -1.2194e-01 0.0000e+00 0.0000e+00 -1.2194e-01 1.8164e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8164e+03 -8.4999e-01 0.0000e+00 0.0000e+00 8.4999e-01 1.8140e+03 
2.0 1.4272e+03 -3.2472e-01 0.0000e+00 0.0000e+00 -3.2472e-01 1.4248e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4248e+03 -2.8517e+00 0.0000e+00 0.0000e+00 2.8517e+00 1.4224e+03 
3.0 1.0999e+03 -4.9535e-01 0.0000e+00 0.0000e+00 -4.9535e-01 1.0975e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0975e+03 -4.9542e+00 0.0000e+00 0.0000e+00 4.9542e+00 1.0951e+03 
4.0 8.5697e+02 -6.4471e-01 0.0000e+00 0.0000e+00 -6.4471e-01 8.5459e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.5451e+02 -6.5099e+00 0.0000e+00 0.0000e+00 6.5099e+00 8.5215e+02 
5.0 6.8239e+02 -8.0088e-01 0.0000e+00 0.0000e+00 -8.0088e-01 6.8005e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7991e+02 -7.4189e+00 0.0000e+00 0.0000e+00 7.4189e+00 6.7759e+02 
6.0 5.5737e+02 -9.8446e-01 0.0000e+00 0.0000e+00 -9.8446e-01 5.5506e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5486e+02 -7.7940e+00 0.0000e+00 0.0000e+00 7.7940e+00 5.5259e+02 
7.0 4.6731e+02 -1.2060e+00 0.0000e+00 0.0000e+00 -1.2060e+00 4.6503e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.6478e+02 -7.7787e+00 0.0000e+00 0.0000e+00 7.7787e+00 4.6255e+02 
8.0 4.0172e+02 -1.4659e+00 0.0000e+00 0.0000e+00 -1.4659e+00 3.9947e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9916e+02 -7.5178e+00 0.0000e+00 0.0000e+00 7.5178e+00 3.9698e+02 
9.0 3.5318e+02 -1.7591e+00 0.0000e+00 0.0000e+00 -1.7591e+00 3.5096e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5062e+02 -7.1269e+00 0.0000e+00 0.0000e+00 7.1269e+00 3.4848e+02 
10.0 3.1657e+02 -2.0793e+00 0.0000e+00 0.0000e+00 -2.0793e+00 3.1438e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1400e+02 -6.6852e+00 0.0000e+00 0.0000e+00 6.6852e+00 3.1190e+02 
11.0 2.8836e+02 -2.4199e+00 0.0000e+00 0.0000e+00 -2.4199e+00 2.8619e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8578e+02 -6.2464e+00 0.0000e+00 0.0000e+00 6.2464e+00 2.8372e+02 
12.0 2.6608e+02 -2.7755e+00 0.0000e+00 0.0000e+00 -2.7755e+00 2.6393e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6349e+02 -5.8440e+00 0.0000e+00 0.0000e+00 5.8440e+00 2.6148e+02 
13.0 2.4802e+02 -3.1438e+00 0.0000e+00 0.0000e+00 -3.1438e+00 2.4590e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4544e+02 -5.4900e+00 0.0000e+00 0.0000e+00 5.4900e+00 2.4346e+02 
14.0 2.3305e+02 -3.5164e+00 0.0000e+00 0.0000e+00 -3.5164e+00 2.3095e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3047e+02 -5.2024e+00 0.0000e+00 0.0000e+00 5.2024e+00 2.2853e+02 
