1.0274 1.3229 0.2955 0.090986
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.9764e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9756e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9756e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.9748e+03 
1.0 1.7032e+03 -1.1042e-01 0.0000e+00 0.0000e+00 -1.1042e-01 1.7024e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7024e+03 -8.1538e-01 0.0000e+00 0.0000e+00 8.1538e-01 1.7016e+03 
2.0 1.2281e+03 -2.4022e-01 0.0000e+00 0.0000e+00 -2.4022e-01 1.2274e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2274e+03 -2.6600e+00 0.0000e+00 0.0000e+00 2.6600e+00 1.2266e+03 
3.0 8.5727e+02 -2.7109e-01 0.0000e+00 0.0000e+00 -2.7109e-01 8.5654e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.5651e+02 -4.4270e+00 0.0000e+00 0.0000e+00 4.4270e+00 8.5580e+02 
4.0 6.1468e+02 -2.6012e-01 0.0000e+00 0.0000e+00 -2.6012e-01 6.1398e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.1390e+02 -5.5518e+00 0.0000e+00 0.0000e+00 5.5518e+00 6.1322e+02 
5.0 4.5870e+02 -2.4830e-01 0.0000e+00 0.0000e+00 -2.4830e-01 4.5803e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5790e+02 -6.1090e+00 0.0000e+00 0.0000e+00 6.1090e+00 4.5726e+02 
6.0 3.5468e+02 -2.4570e-01 0.0000e+00 0.0000e+00 -2.4570e-01 3.5404e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5386e+02 -6.3211e+00 0.0000e+00 0.0000e+00 6.3211e+00 3.5326e+02 
7.0 2.8195e+02 -2.5527e-01 0.0000e+00 0.0000e+00 -2.5527e-01 2.8133e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8112e+02 -6.3177e+00 0.0000e+00 0.0000e+00 6.3177e+00 2.8055e+02 
8.0 2.2905e+02 -2.7746e-01 0.0000e+00 0.0000e+00 -2.7746e-01 2.2846e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2820e+02 -6.1677e+00 0.0000e+00 0.0000e+00 6.1677e+00 2.2767e+02 
9.0 1.8941e+02 -3.1048e-01 0.0000e+00 0.0000e+00 -3.1048e-01 1.8884e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8854e+02 -5.9161e+00 0.0000e+00 0.0000e+00 5.9161e+00 1.8804e+02 
