1.7008 1.9492 0.2485 0.019688
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 2.4057e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4030e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4030e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 2.4003e+03 
1.0 2.2544e+03 -3.1329e-02 0.0000e+00 0.0000e+00 -3.1329e-02 2.2516e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2516e+03 -7.8522e-01 0.0000e+00 0.0000e+00 7.8522e-01 2.2489e+03 
2.0 1.9960e+03 -4.8124e-02 0.0000e+00 0.0000e+00 -4.8124e-02 1.9934e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9934e+03 -2.8168e+00 0.0000e+00 0.0000e+00 2.8168e+00 1.9907e+03 
3.0 1.7413e+03 -9.3251e-03 0.0000e+00 0.0000e+00 -9.3251e-03 1.7386e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7386e+03 -5.3985e+00 0.0000e+00 0.0000e+00 5.3985e+00 1.7360e+03 
4.0 1.5097e+03 6.1369e-02 0.0000e+00 0.0000e+00 6.1369e-02 1.5071e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5071e+03 -7.9256e+00 0.0000e+00 0.0000e+00 7.9256e+00 1.5045e+03 
5.0 1.3083e+03 1.2201e-01 0.0000e+00 0.0000e+00 1.2201e-01 1.3057e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3056e+03 -1.0059e+01 0.0000e+00 0.0000e+00 1.0059e+01 1.3032e+03 
6.0 1.1371e+03 1.3406e-01 0.0000e+00 0.0000e+00 1.3406e-01 1.1346e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1344e+03 -1.1657e+01 0.0000e+00 0.0000e+00 1.1657e+01 1.1320e+03 
7.0 9.9336e+02 7.2972e-02 0.0000e+00 0.0000e+00 7.2972e-02 9.9093e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.9066e+02 -1.2703e+01 0.0000e+00 0.0000e+00 1.2703e+01 9.8838e+02 
8.0 8.7338e+02 -6.8464e-02 0.0000e+00 0.0000e+00 -6.8464e-02 8.7100e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.7065e+02 -1.3261e+01 0.0000e+00 0.0000e+00 1.3261e+01 8.6846e+02 
9.0 7.7325e+02 -2.8387e-01 0.0000e+00 0.0000e+00 -2.8387e-01 7.7092e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.7048e+02 -1.3429e+01 0.0000e+00 0.0000e+00 1.3429e+01 7.6838e+02 
10.0 6.8939e+02 -5.5886e-01 0.0000e+00 0.0000e+00 -5.5886e-01 6.8712e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.8659e+02 -1.3314e+01 0.0000e+00 0.0000e+00 1.3314e+01 6.8457e+02 
11.0 6.1878e+02 -8.7635e-01 0.0000e+00 0.0000e+00 -8.7635e-01 6.1655e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.1594e+02 -1.3008e+01 0.0000e+00 0.0000e+00 1.3008e+01 6.1401e+02 
12.0 5.5889e+02 -1.2206e+00 0.0000e+00 0.0000e+00 -1.2206e+00 5.5671e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5603e+02 -1.2587e+01 0.0000e+00 0.0000e+00 1.2587e+01 5.5418e+02 
13.0 5.0772e+02 -1.5803e+00 0.0000e+00 0.0000e+00 -1.5803e+00 5.0558e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.0482e+02 -1.2104e+01 0.0000e+00 0.0000e+00 1.2104e+01 5.0305e+02 
14.0 4.6367e+02 -1.9443e+00 0.0000e+00 0.0000e+00 -1.9443e+00 4.6157e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.6075e+02 -1.1603e+01 0.0000e+00 0.0000e+00 1.1603e+01 4.5905e+02 
15.0 4.2541e+02 -2.3112e+00 0.0000e+00 0.0000e+00 -2.3112e+00 4.2335e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2247e+02 -1.1097e+01 0.0000e+00 0.0000e+00 1.1097e+01 4.2084e+02 
