0.7208 0.9791 0.2583 0.026051
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.0320e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0319e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0319e+04 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.0317e+04 
1.0 8.7375e+03 -5.4966e-01 0.0000e+00 0.0000e+00 -5.4966e-01 8.7362e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.7362e+03 -3.6280e+00 0.0000e+00 0.0000e+00 3.6280e+00 8.7348e+03 
2.0 5.9759e+03 -1.0872e+00 0.0000e+00 0.0000e+00 -1.0872e+00 5.9746e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.9746e+03 -1.1300e+01 0.0000e+00 0.0000e+00 1.1300e+01 5.9733e+03 
3.0 3.8734e+03 -1.0462e+00 0.0000e+00 0.0000e+00 -1.0462e+00 3.8722e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.8720e+03 -1.7479e+01 0.0000e+00 0.0000e+00 1.7479e+01 3.8708e+03 
4.0 2.5712e+03 -8.3995e-01 0.0000e+00 0.0000e+00 -8.3995e-01 2.5700e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5698e+03 -2.0007e+01 0.0000e+00 0.0000e+00 2.0007e+01 2.5686e+03 
5.0 1.7932e+03 -7.1326e-01 0.0000e+00 0.0000e+00 -7.1326e-01 1.7921e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7917e+03 -1.9948e+01 0.0000e+00 0.0000e+00 1.9948e+01 1.7906e+03 
6.0 1.3136e+03 -7.0187e-01 0.0000e+00 0.0000e+00 -7.0187e-01 1.3126e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3121e+03 -1.8686e+01 0.0000e+00 0.0000e+00 1.8686e+01 1.3111e+03 
7.0 1.0039e+03 -7.8455e-01 0.0000e+00 0.0000e+00 -7.8455e-01 1.0029e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0024e+03 -1.6968e+01 0.0000e+00 0.0000e+00 1.6968e+01 1.0014e+03 
8.0 7.9492e+02 -9.2829e-01 0.0000e+00 0.0000e+00 -9.2829e-01 7.9394e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.9333e+02 -1.5189e+01 0.0000e+00 0.0000e+00 1.5189e+01 7.9243e+02 
9.0 6.4772e+02 -1.1107e+00 0.0000e+00 0.0000e+00 -1.1107e+00 6.4677e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4612e+02 -1.3519e+01 0.0000e+00 0.0000e+00 1.3519e+01 6.4526e+02 
10.0 5.4011e+02 -1.3231e+00 0.0000e+00 0.0000e+00 -1.3231e+00 5.3920e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.3850e+02 -1.1996e+01 0.0000e+00 0.0000e+00 1.1996e+01 5.3770e+02 
