2.4687 2.4805 0.0118 0.037086
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.0240e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0221e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0221e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.0202e+03 
1.0 9.3220e+02 -3.3953e-02 0.0000e+00 0.0000e+00 -3.3953e-02 9.3028e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.3028e+02 -3.6578e-01 0.0000e+00 0.0000e+00 3.6578e-01 9.2836e+02 
2.0 7.7572e+02 -8.4756e-02 0.0000e+00 0.0000e+00 -8.4756e-02 7.7381e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.7381e+02 -1.2668e+00 0.0000e+00 0.0000e+00 1.2668e+00 7.7192e+02 
3.0 6.3476e+02 -1.2623e-01 0.0000e+00 0.0000e+00 -1.2623e-01 6.3287e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.3285e+02 -2.2981e+00 0.0000e+00 0.0000e+00 2.2981e+00 6.3100e+02 
4.0 5.2193e+02 -1.7356e-01 0.0000e+00 0.0000e+00 -1.7356e-01 5.2006e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2002e+02 -3.1529e+00 0.0000e+00 0.0000e+00 3.1529e+00 5.1820e+02 
5.0 4.3584e+02 -2.4315e-01 0.0000e+00 0.0000e+00 -2.4315e-01 4.3399e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3392e+02 -3.7241e+00 0.0000e+00 0.0000e+00 3.7241e+00 4.3215e+02 
6.0 3.7140e+02 -3.4442e-01 0.0000e+00 0.0000e+00 -3.4442e-01 3.6958e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6947e+02 -4.0263e+00 0.0000e+00 0.0000e+00 4.0263e+00 3.6774e+02 
7.0 3.2336e+02 -4.8030e-01 0.0000e+00 0.0000e+00 -4.8030e-01 3.2156e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2141e+02 -4.1174e+00 0.0000e+00 0.0000e+00 4.1174e+00 3.1972e+02 
8.0 2.8731e+02 -6.4760e-01 0.0000e+00 0.0000e+00 -6.4760e-01 2.8552e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8534e+02 -4.0659e+00 0.0000e+00 0.0000e+00 4.0659e+00 2.8368e+02 
9.0 2.5987e+02 -8.3986e-01 0.0000e+00 0.0000e+00 -8.3986e-01 2.5809e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5789e+02 -3.9334e+00 0.0000e+00 0.0000e+00 3.9334e+00 2.5626e+02 
