0.9944 1.1447 0.1503 0.069112
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 3.1681e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1671e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1671e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 3.1660e+03 
1.0 2.6654e+03 -1.8516e-01 0.0000e+00 0.0000e+00 -1.8516e-01 2.6643e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6643e+03 -1.3258e+00 0.0000e+00 0.0000e+00 1.3258e+00 2.6633e+03 
2.0 1.7963e+03 -3.8309e-01 0.0000e+00 0.0000e+00 -3.8309e-01 1.7953e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7953e+03 -4.1860e+00 0.0000e+00 0.0000e+00 4.1860e+00 1.7943e+03 
3.0 1.1440e+03 -4.1417e-01 0.0000e+00 0.0000e+00 -4.1417e-01 1.1430e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1429e+03 -6.5898e+00 0.0000e+00 0.0000e+00 6.5898e+00 1.1419e+03 
4.0 7.4601e+02 -4.0546e-01 0.0000e+00 0.0000e+00 -4.0546e-01 7.4505e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.4491e+02 -7.6682e+00 0.0000e+00 0.0000e+00 7.6682e+00 7.4398e+02 
5.0 5.1197e+02 -4.1949e-01 0.0000e+00 0.0000e+00 -4.1949e-01 5.1104e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1083e+02 -7.7628e+00 0.0000e+00 0.0000e+00 7.7628e+00 5.0994e+02 
6.0 3.7049e+02 -4.5769e-01 0.0000e+00 0.0000e+00 -4.5769e-01 3.6959e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6933e+02 -7.4050e+00 0.0000e+00 0.0000e+00 7.4050e+00 3.6849e+02 
7.0 2.8083e+02 -5.1572e-01 0.0000e+00 0.0000e+00 -5.1572e-01 2.7996e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7965e+02 -6.8686e+00 0.0000e+00 0.0000e+00 6.8686e+00 2.7885e+02 
8.0 2.2138e+02 -5.8825e-01 0.0000e+00 0.0000e+00 -5.8825e-01 2.2052e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2017e+02 -6.2742e+00 0.0000e+00 0.0000e+00 6.2742e+00 2.1941e+02 
9.0 1.8038e+02 -6.6920e-01 0.0000e+00 0.0000e+00 -6.6920e-01 1.7953e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7915e+02 -5.6807e+00 0.0000e+00 0.0000e+00 5.6807e+00 1.7842e+02 
10.0 1.5114e+02 -7.5382e-01 0.0000e+00 0.0000e+00 -7.5382e-01 1.5030e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4990e+02 -5.1129e+00 0.0000e+00 0.0000e+00 5.1129e+00 1.4920e+02 
11.0 1.2971e+02 -8.3768e-01 0.0000e+00 0.0000e+00 -8.3768e-01 1.2888e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2846e+02 -4.5860e+00 0.0000e+00 0.0000e+00 4.5860e+00 1.2778e+02 
12.0 1.1358e+02 -9.1903e-01 0.0000e+00 0.0000e+00 -9.1903e-01 1.1275e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1232e+02 -4.1104e+00 0.0000e+00 0.0000e+00 4.1104e+00 1.1166e+02 
