1.4080 1.5828 0.1748 0.069735
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.4431e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4420e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4420e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.4410e+03 
1.0 1.2470e+03 -6.7121e-02 0.0000e+00 0.0000e+00 -6.7121e-02 1.2459e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2459e+03 -5.6391e-01 0.0000e+00 0.0000e+00 5.6391e-01 1.2449e+03 
2.0 9.2194e+02 -1.3121e-01 0.0000e+00 0.0000e+00 -1.3121e-01 9.2091e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.2090e+02 -1.8726e+00 0.0000e+00 0.0000e+00 1.8726e+00 9.1988e+02 
3.0 6.7507e+02 -1.2713e-01 0.0000e+00 0.0000e+00 -1.2713e-01 6.7405e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7402e+02 -3.2140e+00 0.0000e+00 0.0000e+00 3.2140e+00 6.7303e+02 
4.0 5.1127e+02 -1.0348e-01 0.0000e+00 0.0000e+00 -1.0348e-01 5.1028e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1022e+02 -4.1990e+00 0.0000e+00 0.0000e+00 4.1990e+00 5.0926e+02 
5.0 4.0155e+02 -8.7851e-02 0.0000e+00 0.0000e+00 -8.7851e-02 4.0058e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.0049e+02 -4.8269e+00 0.0000e+00 0.0000e+00 4.8269e+00 3.9958e+02 
6.0 3.2467e+02 -8.4272e-02 0.0000e+00 0.0000e+00 -8.4272e-02 3.2373e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2359e+02 -5.1951e+00 0.0000e+00 0.0000e+00 5.1951e+00 3.2272e+02 
7.0 2.6837e+02 -9.6367e-02 0.0000e+00 0.0000e+00 -9.6367e-02 2.6746e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6728e+02 -5.3649e+00 0.0000e+00 0.0000e+00 5.3649e+00 2.6645e+02 
8.0 2.2579e+02 -1.2693e-01 0.0000e+00 0.0000e+00 -1.2693e-01 2.2489e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2467e+02 -5.3794e+00 0.0000e+00 0.0000e+00 5.3794e+00 2.2388e+02 
9.0 1.9280e+02 -1.7264e-01 0.0000e+00 0.0000e+00 -1.7264e-01 1.9192e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9166e+02 -5.2764e+00 0.0000e+00 0.0000e+00 5.2764e+00 1.9091e+02 
10.0 1.6680e+02 -2.2906e-01 0.0000e+00 0.0000e+00 -2.2906e-01 1.6593e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6564e+02 -5.0885e+00 0.0000e+00 0.0000e+00 5.0885e+00 1.6492e+02 
11.0 1.4602e+02 -2.9454e-01 0.0000e+00 0.0000e+00 -2.9454e-01 1.4517e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4484e+02 -4.8449e+00 0.0000e+00 0.0000e+00 4.8449e+00 1.4415e+02 
12.0 1.2923e+02 -3.6630e-01 0.0000e+00 0.0000e+00 -3.6630e-01 1.2838e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2802e+02 -4.5695e+00 0.0000e+00 0.0000e+00 4.5695e+00 1.2737e+02 
13.0 1.1550e+02 -4.4145e-01 0.0000e+00 0.0000e+00 -4.4145e-01 1.1466e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1428e+02 -4.2787e+00 0.0000e+00 0.0000e+00 4.2787e+00 1.1365e+02 
14.0 1.0417e+02 -5.1715e-01 0.0000e+00 0.0000e+00 -5.1715e-01 1.0333e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0292e+02 -3.9911e+00 0.0000e+00 0.0000e+00 3.9911e+00 1.0232e+02 
15.0 9.4705e+01 -5.9490e-01 0.0000e+00 0.0000e+00 -5.9490e-01 9.3873e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.3443e+01 -3.7084e+00 0.0000e+00 0.0000e+00 3.7084e+00 9.2871e+01 
16.0 8.6726e+01 -6.7231e-01 0.0000e+00 0.0000e+00 -6.7231e-01 8.5898e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.5449e+01 -3.4370e+00 0.0000e+00 0.0000e+00 3.4370e+00 8.4902e+01 
17.0 7.9929e+01 -7.4910e-01 0.0000e+00 0.0000e+00 -7.4910e-01 7.9105e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.8638e+01 -3.1805e+00 0.0000e+00 0.0000e+00 3.1805e+00 7.8115e+01 
18.0 7.4082e+01 -8.2616e-01 0.0000e+00 0.0000e+00 -8.2616e-01 7.3260e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.2779e+01 -2.9410e+00 0.0000e+00 0.0000e+00 2.9410e+00 7.2279e+01 
