0.9374 0.9873 0.0499 0.148037
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.4320e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4316e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4316e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.4311e+03 
1.0 1.2580e+03 -6.5143e-02 0.0000e+00 0.0000e+00 -6.5143e-02 1.2575e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2575e+03 -6.1848e-01 0.0000e+00 0.0000e+00 6.1848e-01 1.2571e+03 
2.0 9.1866e+02 -1.4004e-01 0.0000e+00 0.0000e+00 -1.4004e-01 9.1823e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.1822e+02 -2.0085e+00 0.0000e+00 0.0000e+00 2.0085e+00 9.1781e+02 
3.0 6.2267e+02 -1.4366e-01 0.0000e+00 0.0000e+00 -1.4366e-01 6.2226e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2222e+02 -3.2918e+00 0.0000e+00 0.0000e+00 3.2918e+00 6.2184e+02 
4.0 4.2042e+02 -1.1955e-01 0.0000e+00 0.0000e+00 -1.1955e-01 4.2003e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1996e+02 -3.9886e+00 0.0000e+00 0.0000e+00 3.9886e+00 4.1960e+02 
5.0 2.9339e+02 -1.0276e-01 0.0000e+00 0.0000e+00 -1.0276e-01 2.9302e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9291e+02 -4.1544e+00 0.0000e+00 0.0000e+00 4.1544e+00 2.9259e+02 
6.0 2.1417e+02 -9.8050e-02 0.0000e+00 0.0000e+00 -9.8050e-02 2.1381e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1367e+02 -4.0227e+00 0.0000e+00 0.0000e+00 4.0227e+00 2.1337e+02 
7.0 1.6321e+02 -1.0204e-01 0.0000e+00 0.0000e+00 -1.0204e-01 1.6286e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6270e+02 -3.7645e+00 0.0000e+00 0.0000e+00 3.7645e+00 1.6243e+02 
8.0 1.2894e+02 -1.1060e-01 0.0000e+00 0.0000e+00 -1.1060e-01 1.2859e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2840e+02 -3.4690e+00 0.0000e+00 0.0000e+00 3.4690e+00 1.2816e+02 
9.0 1.0485e+02 -1.2040e-01 0.0000e+00 0.0000e+00 -1.2040e-01 1.0451e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0430e+02 -3.1753e+00 0.0000e+00 0.0000e+00 3.1753e+00 1.0407e+02 
10.0 8.7252e+01 -1.2977e-01 0.0000e+00 0.0000e+00 -1.2977e-01 8.6910e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.6691e+01 -2.8973e+00 0.0000e+00 0.0000e+00 2.8973e+00 8.6483e+01 
11.0 7.3985e+01 -1.3873e-01 0.0000e+00 0.0000e+00 -1.3873e-01 7.3641e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.3410e+01 -2.6387e+00 0.0000e+00 0.0000e+00 2.6387e+00 7.3220e+01 
12.0 6.3714e+01 -1.4795e-01 0.0000e+00 0.0000e+00 -1.4795e-01 6.3366e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.3125e+01 -2.3986e+00 0.0000e+00 0.0000e+00 2.3986e+00 6.2951e+01 
13.0 5.5603e+01 -1.5864e-01 0.0000e+00 0.0000e+00 -1.5864e-01 5.5251e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5001e+01 -2.1738e+00 0.0000e+00 0.0000e+00 2.1738e+00 5.4843e+01 
14.0 4.9096e+01 -1.6956e-01 0.0000e+00 0.0000e+00 -1.6956e-01 4.8740e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.8481e+01 -1.9664e+00 0.0000e+00 0.0000e+00 1.9664e+00 4.8337e+01 
15.0 4.3807e+01 -1.8138e-01 0.0000e+00 0.0000e+00 -1.8138e-01 4.3445e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3179e+01 -1.7719e+00 0.0000e+00 0.0000e+00 1.7719e+00 4.3048e+01 
16.0 3.9451e+01 -1.9287e-01 0.0000e+00 0.0000e+00 -1.9287e-01 3.9082e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.8810e+01 -1.5914e+00 0.0000e+00 0.0000e+00 1.5914e+00 3.8693e+01 
17.0 3.5819e+01 -2.0330e-01 0.0000e+00 0.0000e+00 -2.0330e-01 3.5443e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5166e+01 -1.4257e+00 0.0000e+00 0.0000e+00 1.4257e+00 3.5062e+01 
18.0 3.2751e+01 -2.1241e-01 0.0000e+00 0.0000e+00 -2.1241e-01 3.2369e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2088e+01 -1.2742e+00 0.0000e+00 0.0000e+00 1.2742e+00 3.1996e+01 
19.0 3.0130e+01 -2.2051e-01 0.0000e+00 0.0000e+00 -2.2051e-01 2.9740e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9535e+01 -1.1359e+00 0.0000e+00 0.0000e+00 1.1359e+00 2.9460e+01 
20.0 2.7867e+01 -2.2816e-01 0.0000e+00 0.0000e+00 -2.2816e-01 2.7471e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7331e+01 -1.0100e+00 0.0000e+00 0.0000e+00 1.0100e+00 2.7271e+01 
21.0 2.5896e+01 -2.3581e-01 0.0000e+00 0.0000e+00 -2.3581e-01 2.5493e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5411e+01 -8.9664e-01 0.0000e+00 0.0000e+00 8.9664e-01 2.5364e+01 
22.0 2.4161e+01 -2.4368e-01 0.0000e+00 0.0000e+00 -2.4368e-01 2.3752e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3721e+01 -7.9553e-01 0.0000e+00 0.0000e+00 7.9553e-01 2.3685e+01 
23.0 2.2620e+01 -2.5181e-01 0.0000e+00 0.0000e+00 -2.5181e-01 2.2204e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2219e+01 -7.0524e-01 0.0000e+00 0.0000e+00 7.0524e-01 2.2193e+01 
24.0 2.1238e+01 -2.6023e-01 0.0000e+00 0.0000e+00 -2.6023e-01 2.0817e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0872e+01 -6.2374e-01 0.0000e+00 0.0000e+00 6.2374e-01 2.0855e+01 
25.0 1.9993e+01 -2.6913e-01 0.0000e+00 0.0000e+00 -2.6913e-01 1.9566e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9659e+01 -5.4922e-01 0.0000e+00 0.0000e+00 5.4922e-01 1.9649e+01 
26.0 1.8866e+01 -2.7873e-01 0.0000e+00 0.0000e+00 -2.7873e-01 1.8433e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8560e+01 -4.8067e-01 0.0000e+00 0.0000e+00 4.8067e-01 1.8557e+01 
27.0 1.7840e+01 -2.8916e-01 0.0000e+00 0.0000e+00 -2.8916e-01 1.7402e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7560e+01 -4.1772e-01 0.0000e+00 0.0000e+00 4.1772e-01 1.7564e+01 
28.0 1.6902e+01 -3.0034e-01 0.0000e+00 0.0000e+00 -3.0034e-01 1.6458e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6645e+01 -3.6031e-01 0.0000e+00 0.0000e+00 3.6031e-01 1.6654e+01 
29.0 1.6038e+01 -3.1212e-01 0.0000e+00 0.0000e+00 -3.1212e-01 1.5589e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5802e+01 -3.0825e-01 0.0000e+00 0.0000e+00 3.0825e-01 1.5816e+01 
30.0 1.5237e+01 -3.2431e-01 0.0000e+00 0.0000e+00 -3.2431e-01 1.4784e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5021e+01 -2.6107e-01 0.0000e+00 0.0000e+00 2.6107e-01 1.5040e+01 
31.0 1.4492e+01 -3.3676e-01 0.0000e+00 0.0000e+00 -3.3676e-01 1.4034e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4228e+01 -2.1826e-01 0.0000e+00 0.0000e+00 2.1826e-01 1.4255e+01 
32.0 1.3796e+01 -3.4940e-01 0.0000e+00 0.0000e+00 -3.4940e-01 1.3333e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3489e+01 -1.7943e-01 0.0000e+00 0.0000e+00 1.7943e-01 1.3523e+01 
33.0 1.3143e+01 -3.6212e-01 0.0000e+00 0.0000e+00 -3.6212e-01 1.2676e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2798e+01 -1.4422e-01 0.0000e+00 0.0000e+00 1.4422e-01 1.2838e+01 
34.0 1.2528e+01 -3.7486e-01 0.0000e+00 0.0000e+00 -3.7486e-01 1.2059e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2149e+01 -1.1223e-01 0.0000e+00 0.0000e+00 1.1223e-01 1.2196e+01 
35.0 1.1950e+01 -3.8751e-01 0.0000e+00 0.0000e+00 -3.8751e-01 1.1477e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1538e+01 -8.3057e-02 0.0000e+00 0.0000e+00 8.3057e-02 1.1592e+01 
36.0 1.1403e+01 -4.0007e-01 0.0000e+00 0.0000e+00 -4.0007e-01 1.0928e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0963e+01 -5.6247e-02 0.0000e+00 0.0000e+00 5.6247e-02 1.1022e+01 
37.0 1.0888e+01 -4.1269e-01 0.0000e+00 0.0000e+00 -4.1269e-01 1.0410e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0420e+01 -3.1288e-02 0.0000e+00 0.0000e+00 3.1288e-02 1.0485e+01 
38.0 1.0401e+01 -4.2560e-01 0.0000e+00 0.0000e+00 -4.2560e-01 9.9214e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.9068e+00 -7.8421e-03 0.0000e+00 0.0000e+00 7.8421e-03 9.9770e+00 
39.0 9.9428e+00 -4.3892e-01 0.0000e+00 0.0000e+00 -4.3892e-01 9.4612e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.4228e+00 1.4120e-02 0.0000e+00 0.0000e+00 -1.4120e-02 9.4978e+00 
40.0 9.5103e+00 -4.5257e-01 0.0000e+00 0.0000e+00 -4.5257e-01 9.0274e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.9657e+00 3.4501e-02 0.0000e+00 0.0000e+00 -3.4501e-02 9.0453e+00 
41.0 9.1021e+00 -4.6635e-01 0.0000e+00 0.0000e+00 -4.6635e-01 8.6182e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.5335e+00 5.3315e-02 0.0000e+00 0.0000e+00 -5.3315e-02 8.6173e+00 
42.0 8.7161e+00 -4.8014e-01 0.0000e+00 0.0000e+00 -4.8014e-01 8.2316e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.1243e+00 7.0705e-02 0.0000e+00 0.0000e+00 -7.0705e-02 8.2121e+00 
43.0 8.3509e+00 -4.9385e-01 0.0000e+00 0.0000e+00 -4.9385e-01 7.8661e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.7363e+00 8.6861e-02 0.0000e+00 0.0000e+00 -8.6861e-02 7.8279e+00 
44.0 8.0049e+00 -5.0740e-01 0.0000e+00 0.0000e+00 -5.0740e-01 7.5201e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.3683e+00 1.0198e-01 0.0000e+00 0.0000e+00 -1.0198e-01 7.4632e+00 
45.0 7.6768e+00 -5.2076e-01 0.0000e+00 0.0000e+00 -5.2076e-01 7.1923e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.0188e+00 1.1625e-01 0.0000e+00 0.0000e+00 -1.1625e-01 7.1169e+00 
46.0 7.3656e+00 -5.3393e-01 0.0000e+00 0.0000e+00 -5.3393e-01 6.8816e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.6868e+00 1.2980e-01 0.0000e+00 0.0000e+00 -1.2980e-01 6.7879e+00 
47.0 7.0703e+00 -5.4688e-01 0.0000e+00 0.0000e+00 -5.4688e-01 6.5870e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.3713e+00 1.4274e-01 0.0000e+00 0.0000e+00 -1.4274e-01 6.4752e+00 
48.0 6.7901e+00 -5.5957e-01 0.0000e+00 0.0000e+00 -5.5957e-01 6.3077e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.0715e+00 1.5510e-01 0.0000e+00 0.0000e+00 -1.5510e-01 6.1780e+00 
49.0 6.5241e+00 -5.7194e-01 0.0000e+00 0.0000e+00 -5.7194e-01 6.0428e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.7864e+00 1.6694e-01 0.0000e+00 0.0000e+00 -1.6694e-01 5.8953e+00 
50.0 6.2715e+00 -5.8391e-01 0.0000e+00 0.0000e+00 -5.8391e-01 5.7915e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5152e+00 1.7831e-01 0.0000e+00 0.0000e+00 -1.7831e-01 5.6264e+00 
51.0 6.0316e+00 -5.9549e-01 0.0000e+00 0.0000e+00 -5.9549e-01 5.5530e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2570e+00 1.8934e-01 0.0000e+00 0.0000e+00 -1.8934e-01 5.3705e+00 
52.0 5.8038e+00 -6.0670e-01 0.0000e+00 0.0000e+00 -6.0670e-01 5.3267e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.0111e+00 2.0013e-01 0.0000e+00 0.0000e+00 -2.0013e-01 5.1268e+00 
53.0 5.5877e+00 -6.1761e-01 0.0000e+00 0.0000e+00 -6.1761e-01 5.1121e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7770e+00 2.1079e-01 0.0000e+00 0.0000e+00 -2.1079e-01 4.8948e+00 
54.0 5.3827e+00 -6.2826e-01 0.0000e+00 0.0000e+00 -6.2826e-01 4.9087e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5543e+00 2.2131e-01 0.0000e+00 0.0000e+00 -2.2131e-01 4.6741e+00 
55.0 5.1883e+00 -6.3866e-01 0.0000e+00 0.0000e+00 -6.3866e-01 4.7160e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3423e+00 2.3168e-01 0.0000e+00 0.0000e+00 -2.3168e-01 4.4641e+00 
56.0 5.0041e+00 -6.4878e-01 0.0000e+00 0.0000e+00 -6.4878e-01 4.5335e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.1404e+00 2.4182e-01 0.0000e+00 0.0000e+00 -2.4182e-01 4.2642e+00 
57.0 4.8295e+00 -6.5856e-01 0.0000e+00 0.0000e+00 -6.5856e-01 4.3606e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9482e+00 2.5170e-01 0.0000e+00 0.0000e+00 -2.5170e-01 4.0739e+00 
58.0 4.6638e+00 -6.6793e-01 0.0000e+00 0.0000e+00 -6.6793e-01 4.1966e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7651e+00 2.6135e-01 0.0000e+00 0.0000e+00 -2.6135e-01 3.8927e+00 
59.0 4.5067e+00 -6.7688e-01 0.0000e+00 0.0000e+00 -6.7688e-01 4.0412e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5904e+00 2.7079e-01 0.0000e+00 0.0000e+00 -2.7079e-01 3.7200e+00 
60.0 4.3577e+00 -6.8541e-01 0.0000e+00 0.0000e+00 -6.8541e-01 3.8939e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4239e+00 2.8005e-01 0.0000e+00 0.0000e+00 -2.8005e-01 3.5553e+00 
61.0 4.2164e+00 -6.9354e-01 0.0000e+00 0.0000e+00 -6.9354e-01 3.7542e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.2650e+00 2.8912e-01 0.0000e+00 0.0000e+00 -2.8912e-01 3.3984e+00 
62.0 4.0823e+00 -7.0128e-01 0.0000e+00 0.0000e+00 -7.0128e-01 3.6218e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1134e+00 2.9800e-01 0.0000e+00 0.0000e+00 -2.9800e-01 3.2487e+00 
63.0 3.9550e+00 -7.0864e-01 0.0000e+00 0.0000e+00 -7.0864e-01 3.4962e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9686e+00 3.0666e-01 0.0000e+00 0.0000e+00 -3.0666e-01 3.1059e+00 
64.0 3.8342e+00 -7.1562e-01 0.0000e+00 0.0000e+00 -7.1562e-01 3.3770e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8304e+00 3.1505e-01 0.0000e+00 0.0000e+00 -3.1505e-01 2.9697e+00 
65.0 3.7195e+00 -7.2221e-01 0.0000e+00 0.0000e+00 -7.2221e-01 3.2638e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6982e+00 3.2315e-01 0.0000e+00 0.0000e+00 -3.2315e-01 2.8396e+00 
66.0 3.6105e+00 -7.2838e-01 0.0000e+00 0.0000e+00 -7.2838e-01 3.1563e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5718e+00 3.3091e-01 0.0000e+00 0.0000e+00 -3.3091e-01 2.7152e+00 
67.0 3.5068e+00 -7.3410e-01 0.0000e+00 0.0000e+00 -7.3410e-01 3.0541e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4508e+00 3.3833e-01 0.0000e+00 0.0000e+00 -3.3833e-01 2.5963e+00 
68.0 3.4082e+00 -7.3933e-01 0.0000e+00 0.0000e+00 -7.3933e-01 2.9570e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3349e+00 3.4539e-01 0.0000e+00 0.0000e+00 -3.4539e-01 2.4826e+00 
69.0 3.3143e+00 -7.4407e-01 0.0000e+00 0.0000e+00 -7.4407e-01 2.8645e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2239e+00 3.5208e-01 0.0000e+00 0.0000e+00 -3.5208e-01 2.3737e+00 
