1.6409 2.1558 0.5149 0.047357
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.3140e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3124e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3124e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.3109e+03 
1.0 1.2460e+03 -2.5052e-02 0.0000e+00 0.0000e+00 -2.5052e-02 1.2445e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2445e+03 -5.4464e-01 0.0000e+00 0.0000e+00 5.4464e-01 1.2430e+03 
2.0 1.1279e+03 -6.5129e-02 0.0000e+00 0.0000e+00 -6.5129e-02 1.1264e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1264e+03 -2.0050e+00 0.0000e+00 0.0000e+00 2.0050e+00 1.1249e+03 
3.0 9.9985e+02 -9.1244e-02 0.0000e+00 0.0000e+00 -9.1244e-02 9.9837e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.9835e+02 -3.9793e+00 0.0000e+00 0.0000e+00 3.9793e+00 9.9690e+02 
4.0 8.7146e+02 -9.6560e-02 0.0000e+00 0.0000e+00 -9.6560e-02 8.7002e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.6998e+02 -6.0557e+00 0.0000e+00 0.0000e+00 6.0557e+00 8.6858e+02 
5.0 7.5069e+02 -8.8485e-02 0.0000e+00 0.0000e+00 -8.8485e-02 7.4930e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.4920e+02 -7.9317e+00 0.0000e+00 0.0000e+00 7.9317e+00 7.4786e+02 
6.0 6.4203e+02 -8.1009e-02 0.0000e+00 0.0000e+00 -8.1009e-02 6.4068e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4052e+02 -9.4268e+00 0.0000e+00 0.0000e+00 9.4268e+00 6.3925e+02 
7.0 5.4729e+02 -8.7527e-02 0.0000e+00 0.0000e+00 -8.7527e-02 5.4599e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.4575e+02 -1.0466e+01 0.0000e+00 0.0000e+00 1.0466e+01 5.4455e+02 
8.0 4.6653e+02 -1.1635e-01 0.0000e+00 0.0000e+00 -1.1635e-01 4.6528e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.6495e+02 -1.1054e+01 0.0000e+00 0.0000e+00 1.1054e+01 4.6381e+02 
9.0 3.9876e+02 -1.6997e-01 0.0000e+00 0.0000e+00 -1.6997e-01 3.9755e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9713e+02 -1.1248e+01 0.0000e+00 0.0000e+00 1.1248e+01 3.9606e+02 
10.0 3.4246e+02 -2.4649e-01 0.0000e+00 0.0000e+00 -2.4649e-01 3.4129e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4079e+02 -1.1128e+01 0.0000e+00 0.0000e+00 1.1128e+01 3.3977e+02 
11.0 2.9598e+02 -3.4142e-01 0.0000e+00 0.0000e+00 -3.4142e-01 2.9485e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9426e+02 -1.0779e+01 0.0000e+00 0.0000e+00 1.0779e+01 2.9330e+02 
12.0 2.5768e+02 -4.4951e-01 0.0000e+00 0.0000e+00 -4.4951e-01 2.5658e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5592e+02 -1.0276e+01 0.0000e+00 0.0000e+00 1.0276e+01 2.5501e+02 
13.0 2.2611e+02 -5.6781e-01 0.0000e+00 0.0000e+00 -5.6781e-01 2.2504e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2431e+02 -9.6793e+00 0.0000e+00 0.0000e+00 9.6793e+00 2.2345e+02 
14.0 2.0002e+02 -6.8624e-01 0.0000e+00 0.0000e+00 -6.8624e-01 1.9898e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9819e+02 -9.0492e+00 0.0000e+00 0.0000e+00 9.0492e+00 1.9738e+02 
15.0 1.7838e+02 -8.0764e-01 0.0000e+00 0.0000e+00 -8.0764e-01 1.7736e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7652e+02 -8.4074e+00 0.0000e+00 0.0000e+00 8.4074e+00 1.7575e+02 
16.0 1.6030e+02 -9.2781e-01 0.0000e+00 0.0000e+00 -9.2781e-01 1.5931e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5843e+02 -7.7815e+00 0.0000e+00 0.0000e+00 7.7815e+00 1.5770e+02 
17.0 1.4509e+02 -1.0452e+00 0.0000e+00 0.0000e+00 -1.0452e+00 1.4412e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4321e+02 -7.1861e+00 0.0000e+00 0.0000e+00 7.1861e+00 1.4251e+02 
18.0 1.3219e+02 -1.1591e+00 0.0000e+00 0.0000e+00 -1.1591e+00 1.3124e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3030e+02 -6.6295e+00 0.0000e+00 0.0000e+00 6.6295e+00 1.2964e+02 
19.0 1.2115e+02 -1.2693e+00 0.0000e+00 0.0000e+00 -1.2693e+00 1.2021e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1969e+02 -6.1153e+00 0.0000e+00 0.0000e+00 6.1153e+00 1.1907e+02 
20.0 1.1161e+02 -1.3762e+00 0.0000e+00 0.0000e+00 -1.3762e+00 1.1069e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1053e+02 -5.6439e+00 0.0000e+00 0.0000e+00 5.6439e+00 1.0994e+02 
21.0 1.0329e+02 -1.4803e+00 0.0000e+00 0.0000e+00 -1.4803e+00 1.0239e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0253e+02 -5.2140e+00 0.0000e+00 0.0000e+00 5.2140e+00 1.0197e+02 
22.0 9.5972e+01 -1.5824e+00 0.0000e+00 0.0000e+00 -1.5824e+00 9.5080e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.5484e+01 -4.8230e+00 0.0000e+00 0.0000e+00 4.8230e+00 9.4957e+01 
23.0 8.9468e+01 -1.6829e+00 0.0000e+00 0.0000e+00 -1.6829e+00 8.8588e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.9221e+01 -4.4679e+00 0.0000e+00 0.0000e+00 4.4679e+00 8.8718e+01 
24.0 8.3643e+01 -1.7821e+00 0.0000e+00 0.0000e+00 -1.7821e+00 8.2776e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.3608e+01 -4.1451e+00 0.0000e+00 0.0000e+00 4.1451e+00 8.3127e+01 
25.0 7.8392e+01 -1.8800e+00 0.0000e+00 0.0000e+00 -1.8800e+00 7.7537e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.8543e+01 -3.8514e+00 0.0000e+00 0.0000e+00 3.8514e+00 7.8083e+01 
26.0 7.3636e+01 -1.9763e+00 0.0000e+00 0.0000e+00 -1.9763e+00 7.2790e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.3950e+01 -3.5839e+00 0.0000e+00 0.0000e+00 3.5839e+00 7.3508e+01 
27.0 6.9308e+01 -2.0708e+00 0.0000e+00 0.0000e+00 -2.0708e+00 6.8472e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.9767e+01 -3.3399e+00 0.0000e+00 0.0000e+00 3.3399e+00 6.9342e+01 
28.0 6.5355e+01 -2.1634e+00 0.0000e+00 0.0000e+00 -2.1634e+00 6.4529e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.5942e+01 -3.1170e+00 0.0000e+00 0.0000e+00 3.1170e+00 6.5533e+01 
29.0 6.1730e+01 -2.2539e+00 0.0000e+00 0.0000e+00 -2.2539e+00 6.0913e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2430e+01 -2.9131e+00 0.0000e+00 0.0000e+00 2.9131e+00 6.2036e+01 
30.0 5.8391e+01 -2.3421e+00 0.0000e+00 0.0000e+00 -2.3421e+00 5.7583e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.9192e+01 -2.7266e+00 0.0000e+00 0.0000e+00 2.7266e+00 5.8812e+01 
31.0 5.5303e+01 -2.4276e+00 0.0000e+00 0.0000e+00 -2.4276e+00 5.4502e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.5903e+01 -2.5558e+00 0.0000e+00 0.0000e+00 2.5558e+00 5.5541e+01 
32.0 5.2433e+01 -2.5100e+00 0.0000e+00 0.0000e+00 -2.5100e+00 5.1640e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.2848e+01 -2.3995e+00 0.0000e+00 0.0000e+00 2.3995e+00 5.2505e+01 
33.0 4.9756e+01 -2.5889e+00 0.0000e+00 0.0000e+00 -2.5889e+00 4.8970e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.0003e+01 -2.2563e+00 0.0000e+00 0.0000e+00 2.2563e+00 4.9678e+01 
34.0 4.7249e+01 -2.6640e+00 0.0000e+00 0.0000e+00 -2.6640e+00 4.6470e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7345e+01 -2.1247e+00 0.0000e+00 0.0000e+00 2.1247e+00 4.7038e+01 
