1.1954 1.4233 0.2279 0.084478
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 1.6816e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6807e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6807e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 1.6798e+03 
1.0 1.4821e+03 -7.1127e-02 0.0000e+00 0.0000e+00 -7.1127e-02 1.4812e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4812e+03 -7.1772e-01 0.0000e+00 0.0000e+00 7.1772e-01 1.4803e+03 
2.0 1.1305e+03 -1.4533e-01 0.0000e+00 0.0000e+00 -1.4533e-01 1.1296e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1296e+03 -2.4098e+00 0.0000e+00 0.0000e+00 2.4098e+00 1.1287e+03 
3.0 8.4138e+02 -1.4203e-01 0.0000e+00 0.0000e+00 -1.4203e-01 8.4052e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.4048e+02 -4.1973e+00 0.0000e+00 0.0000e+00 4.1973e+00 8.3964e+02 
4.0 6.3751e+02 -1.0340e-01 0.0000e+00 0.0000e+00 -1.0340e-01 6.3668e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.3660e+02 -5.5579e+00 0.0000e+00 0.0000e+00 5.5579e+00 6.3581e+02 
5.0 4.9586e+02 -6.3155e-02 0.0000e+00 0.0000e+00 -6.3155e-02 4.9506e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9494e+02 -6.4437e+00 0.0000e+00 0.0000e+00 6.4437e+00 4.9419e+02 
6.0 3.9471e+02 -3.2987e-02 0.0000e+00 0.0000e+00 -3.2987e-02 3.9395e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9378e+02 -6.9617e+00 0.0000e+00 0.0000e+00 6.9617e+00 3.9308e+02 
7.0 3.2003e+02 -1.8570e-02 0.0000e+00 0.0000e+00 -1.8570e-02 3.1929e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1906e+02 -7.1952e+00 0.0000e+00 0.0000e+00 7.1952e+00 3.1842e+02 
8.0 2.6334e+02 -2.1723e-02 0.0000e+00 0.0000e+00 -2.1723e-02 2.6264e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6235e+02 -7.2066e+00 0.0000e+00 0.0000e+00 7.2066e+00 2.6175e+02 
9.0 2.1946e+02 -3.9928e-02 0.0000e+00 0.0000e+00 -3.9928e-02 2.1877e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1844e+02 -7.0492e+00 0.0000e+00 0.0000e+00 7.0492e+00 2.1788e+02 
10.0 1.8499e+02 -6.9048e-02 0.0000e+00 0.0000e+00 -6.9048e-02 1.8432e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8393e+02 -6.7685e+00 0.0000e+00 0.0000e+00 6.7685e+00 1.8342e+02 
11.0 1.5762e+02 -1.0577e-01 0.0000e+00 0.0000e+00 -1.0577e-01 1.5697e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5653e+02 -6.4053e+00 0.0000e+00 0.0000e+00 6.4053e+00 1.5606e+02 
12.0 1.3570e+02 -1.4679e-01 0.0000e+00 0.0000e+00 -1.4679e-01 1.3505e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3458e+02 -5.9945e+00 0.0000e+00 0.0000e+00 5.9945e+00 1.3414e+02 
13.0 1.1799e+02 -1.8985e-01 0.0000e+00 0.0000e+00 -1.8985e-01 1.1736e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1685e+02 -5.5608e+00 0.0000e+00 0.0000e+00 5.5608e+00 1.1644e+02 
