1.6298 1.6579 0.0281 0.112046
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 4.5336e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5283e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.5283e+02 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 4.5230e+02 
1.0 4.2309e+02 -4.4176e-03 0.0000e+00 0.0000e+00 -4.4176e-03 4.2256e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2256e+02 -1.5864e-01 0.0000e+00 0.0000e+00 1.5864e-01 4.2203e+02 
2.0 3.6904e+02 -2.3283e-03 0.0000e+00 0.0000e+00 -2.3283e-03 3.6852e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.6851e+02 -5.6961e-01 0.0000e+00 0.0000e+00 5.6961e-01 3.6800e+02 
3.0 3.1521e+02 1.3847e-02 0.0000e+00 0.0000e+00 1.3847e-02 3.1469e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.1469e+02 -1.0896e+00 0.0000e+00 0.0000e+00 1.0896e+00 3.1418e+02 
4.0 2.6692e+02 3.7020e-02 0.0000e+00 0.0000e+00 3.7020e-02 2.6642e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6640e+02 -1.5879e+00 0.0000e+00 0.0000e+00 1.5879e+00 2.6592e+02 
5.0 2.2581e+02 5.6509e-02 0.0000e+00 0.0000e+00 5.6509e-02 2.2532e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.2529e+02 -1.9878e+00 0.0000e+00 0.0000e+00 1.9878e+00 2.2483e+02 
6.0 1.9187e+02 6.3339e-02 0.0000e+00 0.0000e+00 6.3339e-02 1.9139e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9134e+02 -2.2592e+00 0.0000e+00 0.0000e+00 2.2592e+00 1.9090e+02 
7.0 1.6434e+02 5.2632e-02 0.0000e+00 0.0000e+00 5.2632e-02 1.6387e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6381e+02 -2.4034e+00 0.0000e+00 0.0000e+00 2.4034e+00 1.6338e+02 
8.0 1.4222e+02 2.4110e-02 0.0000e+00 0.0000e+00 2.4110e-02 1.4176e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4168e+02 -2.4409e+00 0.0000e+00 0.0000e+00 2.4409e+00 1.4127e+02 
9.0 1.2449e+02 -1.9301e-02 0.0000e+00 0.0000e+00 -1.9301e-02 1.2403e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2393e+02 -2.4002e+00 0.0000e+00 0.0000e+00 2.4002e+00 1.2354e+02 
10.0 1.1021e+02 -7.3368e-02 0.0000e+00 0.0000e+00 -7.3368e-02 1.0976e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0964e+02 -2.3088e+00 0.0000e+00 0.0000e+00 2.3088e+00 1.0926e+02 
11.0 9.8608e+01 -1.3369e-01 0.0000e+00 0.0000e+00 -1.3369e-01 9.8164e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.8031e+01 -2.1896e+00 0.0000e+00 0.0000e+00 2.1896e+00 9.7673e+01 
12.0 8.9072e+01 -1.9677e-01 0.0000e+00 0.0000e+00 -1.9677e-01 8.8632e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.8488e+01 -2.0597e+00 0.0000e+00 0.0000e+00 2.0597e+00 8.8144e+01 
