1.3280 1.5936 0.2657 0.028504
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 5.3853e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.3827e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.3827e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 5.3801e+03 
1.0 4.4017e+03 -3.7425e-01 0.0000e+00 0.0000e+00 -3.7425e-01 4.3991e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3991e+03 -2.0002e+00 0.0000e+00 0.0000e+00 2.0002e+00 4.3965e+03 
2.0 2.8102e+03 -7.7329e-01 0.0000e+00 0.0000e+00 -7.7329e-01 2.8077e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8076e+03 -6.1680e+00 0.0000e+00 0.0000e+00 6.1680e+00 2.8051e+03 
3.0 1.7258e+03 -8.7259e-01 0.0000e+00 0.0000e+00 -8.7259e-01 1.7232e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7231e+03 -9.3534e+00 0.0000e+00 0.0000e+00 9.3534e+00 1.7206e+03 
4.0 1.1212e+03 -9.2008e-01 0.0000e+00 0.0000e+00 -9.2008e-01 1.1187e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1185e+03 -1.0421e+01 0.0000e+00 0.0000e+00 1.0421e+01 1.1161e+03 
5.0 7.8930e+02 -1.0150e+00 0.0000e+00 0.0000e+00 -1.0150e+00 7.8686e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.8658e+02 -1.0173e+01 0.0000e+00 0.0000e+00 1.0173e+01 7.8419e+02 
6.0 5.9762e+02 -1.1486e+00 0.0000e+00 0.0000e+00 -1.1486e+00 5.9521e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.9488e+02 -9.5084e+00 0.0000e+00 0.0000e+00 9.5084e+00 5.9253e+02 
7.0 4.7909e+02 -1.3111e+00 0.0000e+00 0.0000e+00 -1.3111e+00 4.7673e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.7634e+02 -8.7824e+00 0.0000e+00 0.0000e+00 8.7824e+00 4.7405e+02 
8.0 4.0118e+02 -1.4978e+00 0.0000e+00 0.0000e+00 -1.4978e+00 3.9884e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9842e+02 -8.0989e+00 0.0000e+00 0.0000e+00 8.0989e+00 3.9618e+02 
9.0 3.4714e+02 -1.7043e+00 0.0000e+00 0.0000e+00 -1.7043e+00 3.4482e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4437e+02 -7.4888e+00 0.0000e+00 0.0000e+00 7.4888e+00 3.4218e+02 
10.0 3.0789e+02 -1.9258e+00 0.0000e+00 0.0000e+00 -1.9258e+00 3.0560e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0512e+02 -6.9488e+00 0.0000e+00 0.0000e+00 6.9488e+00 3.0298e+02 
11.0 2.7830e+02 -2.1579e+00 0.0000e+00 0.0000e+00 -2.1579e+00 2.7603e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.7552e+02 -6.4772e+00 0.0000e+00 0.0000e+00 6.4772e+00 2.7343e+02 
12.0 2.5517e+02 -2.3975e+00 0.0000e+00 0.0000e+00 -2.3975e+00 2.5292e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5239e+02 -6.0752e+00 0.0000e+00 0.0000e+00 6.0752e+00 2.5035e+02 
13.0 2.3653e+02 -2.6437e+00 0.0000e+00 0.0000e+00 -2.6437e+00 2.3429e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3374e+02 -5.7379e+00 0.0000e+00 0.0000e+00 5.7379e+00 2.3175e+02 
14.0 2.2105e+02 -2.8893e+00 0.0000e+00 0.0000e+00 -2.8893e+00 2.1884e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1827e+02 -5.4719e+00 0.0000e+00 0.0000e+00 5.4719e+00 2.1632e+02 
15.0 2.0787e+02 -3.1390e+00 0.0000e+00 0.0000e+00 -3.1390e+00 2.0567e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0508e+02 -5.2496e+00 0.0000e+00 0.0000e+00 5.2496e+00 2.0317e+02 
16.0 1.9639e+02 -3.3909e+00 0.0000e+00 0.0000e+00 -3.3909e+00 1.9420e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9359e+02 -5.0634e+00 0.0000e+00 0.0000e+00 5.0634e+00 1.9173e+02 
17.0 1.8622e+02 -3.6443e+00 0.0000e+00 0.0000e+00 -3.6443e+00 1.8405e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8342e+02 -4.9102e+00 0.0000e+00 0.0000e+00 4.9102e+00 1.8161e+02 
18.0 1.7707e+02 -3.8985e+00 0.0000e+00 0.0000e+00 -3.8985e+00 1.7492e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7427e+02 -4.7861e+00 0.0000e+00 0.0000e+00 4.7861e+00 1.7250e+02 
19.0 1.6874e+02 -4.1532e+00 0.0000e+00 0.0000e+00 -4.1532e+00 1.6661e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6644e+02 -4.6847e+00 0.0000e+00 0.0000e+00 4.6847e+00 1.6472e+02 
