0.8447 0.9525 0.1078 0.097771
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 2.4700e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4693e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.4693e+03 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 2.4686e+03 
1.0 1.9275e+03 -1.6685e-01 0.0000e+00 0.0000e+00 -1.6685e-01 1.9268e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9268e+03 -7.5082e-01 0.0000e+00 0.0000e+00 7.5082e-01 1.9261e+03 
2.0 1.1119e+03 -2.8520e-01 0.0000e+00 0.0000e+00 -2.8520e-01 1.1113e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1112e+03 -2.2425e+00 0.0000e+00 0.0000e+00 2.2425e+00 1.1106e+03 
3.0 6.2885e+02 -2.5236e-01 0.0000e+00 0.0000e+00 -2.5236e-01 6.2818e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.2814e+02 -3.2455e+00 0.0000e+00 0.0000e+00 3.2455e+00 6.2749e+02 
4.0 3.9634e+02 -2.2437e-01 0.0000e+00 0.0000e+00 -2.2437e-01 3.9568e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.9561e+02 -3.4658e+00 0.0000e+00 0.0000e+00 3.4658e+00 3.9499e+02 
5.0 2.8087e+02 -2.2445e-01 0.0000e+00 0.0000e+00 -2.2445e-01 2.8023e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8014e+02 -3.3464e+00 0.0000e+00 0.0000e+00 3.3464e+00 2.7953e+02 
6.0 2.1632e+02 -2.3012e-01 0.0000e+00 0.0000e+00 -2.3012e-01 2.1570e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1559e+02 -3.2132e+00 0.0000e+00 0.0000e+00 3.2132e+00 2.1501e+02 
7.0 1.7548e+02 -2.3919e-01 0.0000e+00 0.0000e+00 -2.3919e-01 1.7487e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7474e+02 -3.1099e+00 0.0000e+00 0.0000e+00 3.1099e+00 1.7419e+02 
8.0 1.4723e+02 -2.5591e-01 0.0000e+00 0.0000e+00 -2.5591e-01 1.4663e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4649e+02 -3.0142e+00 0.0000e+00 0.0000e+00 3.0142e+00 1.4596e+02 
9.0 1.2645e+02 -2.7937e-01 0.0000e+00 0.0000e+00 -2.7937e-01 1.2585e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2570e+02 -2.9117e+00 0.0000e+00 0.0000e+00 2.9117e+00 1.2519e+02 
10.0 1.1050e+02 -3.0799e-01 0.0000e+00 0.0000e+00 -3.0799e-01 1.0991e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0973e+02 -2.7941e+00 0.0000e+00 0.0000e+00 2.7941e+00 1.0925e+02 
11.0 9.7915e+01 -3.4254e-01 0.0000e+00 0.0000e+00 -3.4254e-01 9.7329e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.7137e+01 -2.6638e+00 0.0000e+00 0.0000e+00 2.6638e+00 9.6669e+01 
12.0 8.7756e+01 -3.8162e-01 0.0000e+00 0.0000e+00 -3.8162e-01 8.7172e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.6966e+01 -2.5270e+00 0.0000e+00 0.0000e+00 2.5270e+00 8.6517e+01 
13.0 7.9415e+01 -4.2264e-01 0.0000e+00 0.0000e+00 -4.2264e-01 7.8834e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.8613e+01 -2.3892e+00 0.0000e+00 0.0000e+00 2.3892e+00 7.8183e+01 
14.0 7.2450e+01 -4.6476e-01 0.0000e+00 0.0000e+00 -4.6476e-01 7.1872e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.1638e+01 -2.2572e+00 0.0000e+00 0.0000e+00 2.2572e+00 7.1225e+01 
15.0 6.6550e+01 -5.0903e-01 0.0000e+00 0.0000e+00 -5.0903e-01 6.5974e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.5727e+01 -2.1290e+00 0.0000e+00 0.0000e+00 2.1290e+00 6.5332e+01 
