1.3957 1.4904 0.0947 0.135848
theta s11 s12 s13 s14 s21 s22 s23 s24 s31 s32 s33 s34 s41 s42 s43 s44
0.0 6.4890e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4844e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.4844e+02 0.0000e+00 0.0000e+00 0.0000e+00 -0.0000e+00 6.4798e+02 
1.0 6.0204e+02 -9.3799e-03 0.0000e+00 0.0000e+00 -9.3799e-03 6.0158e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.0158e+02 -2.5787e-01 0.0000e+00 0.0000e+00 2.5787e-01 6.0113e+02 
2.0 5.1310e+02 -1.1048e-02 0.0000e+00 0.0000e+00 -1.1048e-02 5.1265e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1265e+02 -9.1356e-01 0.0000e+00 0.0000e+00 9.1356e-01 5.1221e+02 
3.0 4.2386e+02 1.2473e-02 0.0000e+00 0.0000e+00 1.2473e-02 4.2343e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.2342e+02 -1.7128e+00 0.0000e+00 0.0000e+00 1.7128e+00 4.2299e+02 
4.0 3.4600e+02 5.2675e-02 0.0000e+00 0.0000e+00 5.2675e-02 3.4558e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4555e+02 -2.4385e+00 0.0000e+00 0.0000e+00 2.4385e+00 3.4516e+02 
5.0 2.8206e+02 9.4903e-02 0.0000e+00 0.0000e+00 9.4903e-02 2.8165e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8161e+02 -2.9832e+00 0.0000e+00 0.0000e+00 2.9832e+00 2.8123e+02 
6.0 2.3109e+02 1.2752e-01 0.0000e+00 0.0000e+00 1.2752e-01 2.3069e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3062e+02 -3.3223e+00 0.0000e+00 0.0000e+00 3.3223e+00 2.3027e+02 
7.0 1.9102e+02 1.4435e-01 0.0000e+00 0.0000e+00 1.4435e-01 1.9063e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9053e+02 -3.4742e+00 0.0000e+00 0.0000e+00 3.4742e+00 1.9021e+02 
8.0 1.5966e+02 1.4472e-01 0.0000e+00 0.0000e+00 1.4472e-01 1.5929e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5916e+02 -3.4777e+00 0.0000e+00 0.0000e+00 3.4777e+00 1.5886e+02 
9.0 1.3509e+02 1.3163e-01 0.0000e+00 0.0000e+00 1.3163e-01 1.3473e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3457e+02 -3.3760e+00 0.0000e+00 0.0000e+00 3.3760e+00 1.3429e+02 
10.0 1.1570e+02 1.0958e-01 0.0000e+00 0.0000e+00 1.0958e-01 1.1535e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1517e+02 -3.2078e+00 0.0000e+00 0.0000e+00 3.2078e+00 1.1491e+02 
